symbol,date,status,available,checksum,error
BTCUSD_PERP,2020-11-13,404,False,,
BTCUSD_PERP,2020-11-14,404,False,,
BTCUSD_PERP,2020-11-15,404,False,,
BTCUSD_PERP,2020-11-16,404,False,,
BTCUSD_PERP,2020-11-17,404,False,,
BTCUSD_PERP,2020-11-18,404,False,,
BTCUSD_PERP,2020-11-19,404,False,,
BTCUSD_PERP,2020-11-20,404,False,,
BTCUSD_PERP,2020-11-21,404,False,,
BTCUSD_PERP,2020-11-22,404,False,,
BTCUSD_PERP,2020-11-23,404,False,,
BTCUSD_PERP,2020-11-24,404,False,,
BTCUSD_PERP,2020-11-25,404,False,,
BTCUSD_PERP,2020-11-26,404,False,,
BTCUSD_PERP,2020-11-27,404,False,,
BTCUSD_PERP,2020-11-28,404,False,,
BTCUSD_PERP,2020-11-29,404,False,,
BTCUSD_PERP,2020-11-30,404,False,,
BTCUSD_PERP,2020-12-01,404,False,,
BTCUSD_PERP,2020-12-02,404,False,,
BTCUSD_PERP,2020-12-03,404,False,,
BTCUSD_PERP,2020-12-04,404,False,,
BTCUSD_PERP,2020-12-05,404,False,,
BTCUSD_PERP,2020-12-06,404,False,,
BTCUSD_PERP,2020-12-07,404,False,,
BTCUSD_PERP,2020-12-08,404,False,,
BTCUSD_PERP,2020-12-09,404,False,,
BTCUSD_PERP,2020-12-10,404,False,,
BTCUSD_PERP,2020-12-11,404,False,,
BTCUSD_PERP,2020-12-12,404,False,,
BTCUSD_PERP,2020-12-13,404,False,,
BTCUSD_PERP,2020-12-14,404,False,,
BTCUSD_PERP,2020-12-15,404,False,,
BTCUSD_PERP,2020-12-16,404,False,,
BTCUSD_PERP,2020-12-17,404,False,,
BTCUSD_PERP,2020-12-18,404,False,,
BTCUSD_PERP,2020-12-19,404,False,,
BTCUSD_PERP,2020-12-20,404,False,,
BTCUSD_PERP,2020-12-21,404,False,,
BTCUSD_PERP,2020-12-22,404,False,,
BTCUSD_PERP,2020-12-23,404,False,,
BTCUSD_PERP,2020-12-24,404,False,,
BTCUSD_PERP,2020-12-25,404,False,,
BTCUSD_PERP,2020-12-26,404,False,,
BTCUSD_PERP,2020-12-27,404,False,,
BTCUSD_PERP,2020-12-28,404,False,,
BTCUSD_PERP,2020-12-29,404,False,,
BTCUSD_PERP,2020-12-30,404,False,,
BTCUSD_PERP,2020-12-31,404,False,,
BTCUSD_PERP,2021-01-01,404,False,,
BTCUSD_PERP,2021-01-02,404,False,,
BTCUSD_PERP,2021-01-03,404,False,,
BTCUSD_PERP,2021-01-04,404,False,,
BTCUSD_PERP,2021-01-05,404,False,,
BTCUSD_PERP,2021-01-06,404,False,,
BTCUSD_PERP,2021-01-07,404,False,,
BTCUSD_PERP,2021-01-08,404,False,,
BTCUSD_PERP,2021-01-09,404,False,,
BTCUSD_PERP,2021-01-10,404,False,,
BTCUSD_PERP,2021-01-11,404,False,,
BTCUSD_PERP,2021-01-12,404,False,,
BTCUSD_PERP,2021-01-13,404,False,,
BTCUSD_PERP,2021-01-14,404,False,,
BTCUSD_PERP,2021-01-15,404,False,,
BTCUSD_PERP,2021-01-16,404,False,,
BTCUSD_PERP,2021-01-17,404,False,,
BTCUSD_PERP,2021-01-18,404,False,,
BTCUSD_PERP,2021-01-19,404,False,,
BTCUSD_PERP,2021-01-20,404,False,,
BTCUSD_PERP,2021-01-21,404,False,,
BTCUSD_PERP,2021-01-22,404,False,,
BTCUSD_PERP,2021-01-23,404,False,,
BTCUSD_PERP,2021-01-24,404,False,,
BTCUSD_PERP,2021-01-25,404,False,,
BTCUSD_PERP,2021-01-26,404,False,,
BTCUSD_PERP,2021-01-27,404,False,,
BTCUSD_PERP,2021-01-28,404,False,,
BTCUSD_PERP,2021-01-29,404,False,,
BTCUSD_PERP,2021-01-30,404,False,,
BTCUSD_PERP,2021-01-31,404,False,,
BTCUSD_PERP,2021-02-01,404,False,,
BTCUSD_PERP,2021-02-02,404,False,,
BTCUSD_PERP,2021-02-03,404,False,,
BTCUSD_PERP,2021-02-04,404,False,,
BTCUSD_PERP,2021-02-05,404,False,,
BTCUSD_PERP,2021-02-06,404,False,,
BTCUSD_PERP,2021-02-07,404,False,,
BTCUSD_PERP,2021-02-08,404,False,,
BTCUSD_PERP,2021-02-09,404,False,,
BTCUSD_PERP,2021-02-10,404,False,,
BTCUSD_PERP,2021-02-11,404,False,,
BTCUSD_PERP,2021-02-12,404,False,,
BTCUSD_PERP,2021-02-13,404,False,,
BTCUSD_PERP,2021-02-14,404,False,,
BTCUSD_PERP,2021-02-15,404,False,,
BTCUSD_PERP,2021-02-16,404,False,,
BTCUSD_PERP,2021-02-17,404,False,,
BTCUSD_PERP,2021-02-18,404,False,,
BTCUSD_PERP,2021-02-19,404,False,,
BTCUSD_PERP,2021-02-20,404,False,,
BTCUSD_PERP,2021-02-21,404,False,,
BTCUSD_PERP,2021-02-22,404,False,,
BTCUSD_PERP,2021-02-23,404,False,,
BTCUSD_PERP,2021-02-24,404,False,,
BTCUSD_PERP,2021-02-25,404,False,,
BTCUSD_PERP,2021-02-26,404,False,,
BTCUSD_PERP,2021-02-27,404,False,,
BTCUSD_PERP,2021-02-28,404,False,,
BTCUSD_PERP,2021-03-01,404,False,,
BTCUSD_PERP,2021-03-02,404,False,,
BTCUSD_PERP,2021-03-03,404,False,,
BTCUSD_PERP,2021-03-04,404,False,,
BTCUSD_PERP,2021-03-05,404,False,,
BTCUSD_PERP,2021-03-06,404,False,,
BTCUSD_PERP,2021-03-07,404,False,,
BTCUSD_PERP,2021-03-08,404,False,,
BTCUSD_PERP,2021-03-09,404,False,,
BTCUSD_PERP,2021-03-10,404,False,,
BTCUSD_PERP,2021-03-11,404,False,,
BTCUSD_PERP,2021-03-12,404,False,,
BTCUSD_PERP,2021-03-13,404,False,,
BTCUSD_PERP,2021-03-14,404,False,,
BTCUSD_PERP,2021-03-15,404,False,,
BTCUSD_PERP,2021-03-16,404,False,,
BTCUSD_PERP,2021-03-17,404,False,,
BTCUSD_PERP,2021-03-18,404,False,,
BTCUSD_PERP,2021-03-19,404,False,,
BTCUSD_PERP,2021-03-20,404,False,,
BTCUSD_PERP,2021-03-21,404,False,,
BTCUSD_PERP,2021-03-22,404,False,,
BTCUSD_PERP,2021-03-23,404,False,,
BTCUSD_PERP,2021-03-24,404,False,,
BTCUSD_PERP,2021-03-25,404,False,,
BTCUSD_PERP,2021-03-26,404,False,,
BTCUSD_PERP,2021-03-27,404,False,,
BTCUSD_PERP,2021-03-28,404,False,,
BTCUSD_PERP,2021-03-29,404,False,,
BTCUSD_PERP,2021-03-30,404,False,,
BTCUSD_PERP,2021-03-31,404,False,,
BTCUSD_PERP,2021-04-01,404,False,,
BTCUSD_PERP,2021-04-02,404,False,,
BTCUSD_PERP,2021-04-03,404,False,,
BTCUSD_PERP,2021-04-04,404,False,,
BTCUSD_PERP,2021-04-05,404,False,,
BTCUSD_PERP,2021-04-06,404,False,,
BTCUSD_PERP,2021-04-07,404,False,,
BTCUSD_PERP,2021-04-08,404,False,,
BTCUSD_PERP,2021-04-09,404,False,,
BTCUSD_PERP,2021-04-10,404,False,,
BTCUSD_PERP,2021-04-11,404,False,,
BTCUSD_PERP,2021-04-12,404,False,,
BTCUSD_PERP,2021-04-13,404,False,,
BTCUSD_PERP,2021-04-14,404,False,,
BTCUSD_PERP,2021-04-15,404,False,,
BTCUSD_PERP,2021-04-16,404,False,,
BTCUSD_PERP,2021-04-17,404,False,,
BTCUSD_PERP,2021-04-18,404,False,,
BTCUSD_PERP,2021-04-19,404,False,,
BTCUSD_PERP,2021-04-20,404,False,,
BTCUSD_PERP,2021-04-21,404,False,,
BTCUSD_PERP,2021-04-22,404,False,,
BTCUSD_PERP,2021-04-23,404,False,,
BTCUSD_PERP,2021-04-24,404,False,,
BTCUSD_PERP,2021-04-25,404,False,,
BTCUSD_PERP,2021-04-26,404,False,,
BTCUSD_PERP,2021-04-27,404,False,,
BTCUSD_PERP,2021-04-28,404,False,,
BTCUSD_PERP,2021-04-29,404,False,,
BTCUSD_PERP,2021-04-30,404,False,,
BTCUSD_PERP,2021-05-01,404,False,,
BTCUSD_PERP,2021-05-02,404,False,,
BTCUSD_PERP,2021-05-03,404,False,,
BTCUSD_PERP,2021-05-04,404,False,,
BTCUSD_PERP,2021-05-05,404,False,,
BTCUSD_PERP,2021-05-06,404,False,,
BTCUSD_PERP,2021-05-07,404,False,,
BTCUSD_PERP,2021-05-08,404,False,,
BTCUSD_PERP,2021-05-09,404,False,,
BTCUSD_PERP,2021-05-10,404,False,,
BTCUSD_PERP,2021-05-11,404,False,,
BTCUSD_PERP,2021-05-12,404,False,,
BTCUSD_PERP,2021-05-13,404,False,,
BTCUSD_PERP,2021-05-14,404,False,,
BTCUSD_PERP,2021-05-15,404,False,,
BTCUSD_PERP,2021-05-16,404,False,,
BTCUSD_PERP,2021-05-17,404,False,,
BTCUSD_PERP,2021-05-18,404,False,,
BTCUSD_PERP,2021-05-19,404,False,,
BTCUSD_PERP,2021-05-20,404,False,,
BTCUSD_PERP,2021-05-21,404,False,,
