policy,family,universe,target_vol,gross_cap,rebalance_days,no_trade_band,eligible_before_2021,prefinal_cagr,prefinal_sharpe,prefinal_max_drawdown,annual_turnover,validation_2016_2018_return,validation_2019_2020_return,worst_validation_return,stress_prefinal_cagr,stress_prefinal_dd,score
medium_trend_v15_g100_r5_b2_micro,medium_trend,micro,0.15,1.0,5,0.02,False,-0.0016051199758883028,-0.02129979640214078,-0.12769708196486795,10.879408639340134,0.003166645596169193,-0.030629584478751193,-0.030629584478751193,-0.007039016473486814,-0.1547920931774266,-0.2604745602451867
medium_trend_v15_g125_r5_b2_micro,medium_trend,micro,0.15,1.25,5,0.02,False,-0.0016051199758883028,-0.02129979640214078,-0.12769708196486795,10.879408639340134,0.003166645596169193,-0.030629584478751193,-0.030629584478751193,-0.007039016473486814,-0.1547920931774266,-0.2604745602451867
medium_trend_v12_g100_r5_b2_micro,medium_trend,micro,0.12,1.0,5,0.02,False,-0.0016051199758885248,-0.021299796402142863,-0.12769708196487095,10.879408639340134,0.0031666455961667506,-0.030629584478752636,-0.030629584478752636,-0.007039016473486814,-0.15479209317742526,-0.2604745602451909
medium_trend_v12_g125_r5_b2_micro,medium_trend,micro,0.12,1.25,5,0.02,False,-0.0016051199758885248,-0.021299796402142863,-0.12769708196487095,10.879408639340134,0.0031666455961667506,-0.030629584478752636,-0.030629584478752636,-0.007039016473486814,-0.15479209317742526,-0.2604745602451909
medium_trend_v10_g100_r5_b5_micro,medium_trend,micro,0.1,1.0,5,0.05,False,-0.00180441163919709,-0.026370896826941905,-0.12962693818934146,10.81336670504288,0.002480572986491403,-0.03142778629622567,-0.03142778629622567,-0.007204470389394202,-0.1565606605523635,-0.26479631387568026
medium_trend_v10_g125_r5_b5_micro,medium_trend,micro,0.1,1.25,5,0.05,False,-0.00180441163919709,-0.026370896826941905,-0.12962693818934146,10.81336670504288,0.002480572986491403,-0.03142778629622567,-0.03142778629622567,-0.007204470389394202,-0.1565606605523635,-0.26479631387568026
medium_trend_v12_g100_r5_b5_micro,medium_trend,micro,0.12,1.0,5,0.05,False,-0.0018152392895856018,-0.026630624816138544,-0.12988118822690586,10.816837212943513,0.0024805729864936232,-0.031543241682253975,-0.031543241682253975,-0.007216963181645886,-0.15681690810822657,-0.2652366890992008
medium_trend_v12_g125_r5_b5_micro,medium_trend,micro,0.12,1.25,5,0.05,False,-0.0018152392895856018,-0.026630624816138544,-0.12988118822690586,10.816837212943513,0.0024805729864936232,-0.031543241682253975,-0.031543241682253975,-0.007216963181645886,-0.15681690810822657,-0.2652366890992008
medium_trend_v15_g100_r5_b5_micro,medium_trend,micro,0.15,1.0,5,0.05,False,-0.0018152392895860459,-0.026630624816151187,-0.12988118822690997,10.816837212943511,0.002480572986492291,-0.03154324168225742,-0.03154324168225742,-0.0072169631816449975,-0.1568169081082228,-0.2652366890992143
medium_trend_v15_g125_r5_b5_micro,medium_trend,micro,0.15,1.25,5,0.05,False,-0.0018152392895860459,-0.026630624816151187,-0.12988118822690997,10.816837212943511,0.002480572986492291,-0.03154324168225742,-0.03154324168225742,-0.0072169631816449975,-0.1568169081082228,-0.2652366890992143
ensemble_v12_g100_r10_b5_full,ensemble,full,0.12,1.0,10,0.05,False,-0.0037974318285546316,-0.05803260555315186,-0.16109475577321553,8.754861053019424,-0.026829217761750068,0.02550440142228405,-0.026829217761750068,-0.00819836140585295,-0.19470616332054091,-0.27350259010708966
ensemble_v12_g125_r10_b5_full,ensemble,full,0.12,1.25,10,0.05,False,-0.0037974318285546316,-0.05803260555315186,-0.16109475577321553,8.754861053019424,-0.026829217761750068,0.02550440142228405,-0.026829217761750068,-0.00819836140585295,-0.19470616332054091,-0.27350259010708966
ensemble_v15_g100_r10_b5_full,ensemble,full,0.15,1.0,10,0.05,False,-0.0037974318285556308,-0.0580326055531633,-0.1610947557732244,8.754861053019424,-0.02682921776175884,0.025504401422282497,-0.02682921776175884,-0.008198361405853394,-0.19470616332054025,-0.27350259010710853
ensemble_v15_g125_r10_b5_full,ensemble,full,0.15,1.25,10,0.05,False,-0.0037974318285556308,-0.0580326055531633,-0.1610947557732244,8.754861053019424,-0.02682921776175884,0.025504401422282497,-0.02682921776175884,-0.008198361405853394,-0.19470616332054025,-0.27350259010710853
ensemble_v12_g100_r10_b2_full,ensemble,full,0.12,1.0,10,0.02,False,-0.0038483998105429684,-0.059132963723020925,-0.16109475577322052,8.756364168089162,-0.0268292177617524,0.024927948993599847,-0.0268292177617524,-0.008249765114731966,-0.1947061633205368,-0.2743973235160244
ensemble_v12_g125_r10_b2_full,ensemble,full,0.12,1.25,10,0.02,False,-0.0038483998105429684,-0.059132963723020925,-0.16109475577322052,8.756364168089162,-0.0268292177617524,0.024927948993599847,-0.0268292177617524,-0.008249765114731966,-0.1947061633205368,-0.2743973235160244
ensemble_v15_g100_r10_b2_full,ensemble,full,0.15,1.0,10,0.02,False,-0.0038483998105430794,-0.059132963723015526,-0.1610947557732263,8.756364168089162,-0.02682921776175795,0.024927948993601623,-0.02682921776175795,-0.008249765114732188,-0.19470616332054236,-0.2743973235160265
ensemble_v15_g125_r10_b2_full,ensemble,full,0.15,1.25,10,0.02,False,-0.0038483998105430794,-0.059132963723015526,-0.1610947557732263,8.756364168089162,-0.02682921776175795,0.024927948993601623,-0.02682921776175795,-0.008249765114732188,-0.19470616332054236,-0.2743973235160265
ensemble_v10_g100_r10_b5_full,ensemble,full,0.1,1.0,10,0.05,False,-0.003970614194301003,-0.06178573762951443,-0.16109475577322574,8.737888113769996,-0.02682921776175895,0.0235468931352818,-0.02682921776175895,-0.008362092484863526,-0.1947061633205509,-0.27622155320330444
ensemble_v10_g125_r10_b5_full,ensemble,full,0.1,1.25,10,0.05,False,-0.003970614194301003,-0.06178573762951443,-0.16109475577322574,8.737888113769996,-0.02682921776175895,0.0235468931352818,-0.02682921776175895,-0.008362092484863526,-0.1947061633205509,-0.27622155320330444
ensemble_v10_g100_r10_b2_full,ensemble,full,0.1,1.0,10,0.02,False,-0.00402157331588604,-0.06288663426938224,-0.1610947557732253,8.739391228839734,-0.02682921776175995,0.022971541053320443,-0.02682921776175995,-0.008413487707785605,-0.19470616332054014,-0.2771166458204283
ensemble_v10_g125_r10_b2_full,ensemble,full,0.1,1.25,10,0.02,False,-0.00402157331588604,-0.06288663426938224,-0.1610947557732253,8.739391228839734,-0.02682921776175995,0.022971541053320443,-0.02682921776175995,-0.008413487707785605,-0.19470616332054014,-0.2771166458204283
breakout_v10_g100_r10_b5_full,breakout,full,0.1,1.0,10,0.05,False,-0.006361906753514446,-0.09973369125430215,-0.18738919552473543,7.510580872964142,0.0011286572663367078,0.00559680460488754,0.0011286572663367078,-0.0101314524210675,-0.2153234554685186,-0.2883263796087019
breakout_v10_g125_r10_b5_full,breakout,full,0.1,1.25,10,0.05,False,-0.006361906753514446,-0.09973369125430215,-0.18738919552473543,7.510580872964142,0.0011286572663367078,0.00559680460488754,0.0011286572663367078,-0.0101314524210675,-0.2153234554685186,-0.2883263796087019
breakout_v10_g100_r10_b2_full,breakout,full,0.1,1.0,10,0.02,False,-0.006494504776917487,-0.10252240327171436,-0.18965245703258382,7.573020837137967,-5.235632195343953e-06,0.005696395901618523,-5.235632195343953e-06,-0.010294286101689476,-0.2177417519746745,-0.2931788507334941
breakout_v10_g125_r10_b2_full,breakout,full,0.1,1.25,10,0.02,False,-0.006494504776917487,-0.10252240327171436,-0.18965245703258382,7.573020837137967,-5.235632195343953e-06,0.005696395901618523,-5.235632195343953e-06,-0.010294286101689476,-0.2177417519746745,-0.2931788507334941
breakout_v12_g100_r10_b5_full,breakout,full,0.12,1.0,10,0.05,False,-0.006904125496794422,-0.10969893072953195,-0.18808802346022369,7.525512977473613,0.0011286572663351535,0.005596804604890204,0.0011286572663351535,-0.010679142686775278,-0.2160014197606016,-0.29695988026330966
breakout_v12_g125_r10_b5_full,breakout,full,0.12,1.25,10,0.05,False,-0.006904125496794422,-0.10969893072953195,-0.18808802346022369,7.525512977473613,0.0011286572663351535,0.005596804604890204,0.0011286572663351535,-0.010679142686775278,-0.2160014197606016,-0.29695988026330966
breakout_v15_g100_r10_b5_full,breakout,full,0.15,1.0,10,0.05,False,-0.00690412549679531,-0.10969893072955085,-0.18808802346023257,7.525512977473613,0.001128657266332267,0.005596804604886874,0.001128657266332267,-0.010679142686775167,-0.21600141976060017,-0.2969598802633306
breakout_v15_g125_r10_b5_full,breakout,full,0.15,1.25,10,0.05,False,-0.00690412549679531,-0.10969893072955085,-0.18808802346023257,7.525512977473613,0.001128657266332267,0.005596804604886874,0.001128657266332267,-0.010679142686775167,-0.21600141976060017,-0.2969598802633306
breakout_v15_g100_r10_b2_full,breakout,full,0.15,1.0,10,0.02,False,-0.007040840634071288,-0.1125641490161897,-0.1903493386115196,7.589208764591021,-5.235632197786444e-06,0.0056963959016171906,-5.235632197786444e-06,-0.010846681230645583,-0.21841762684699628,-0.30189200417019935
breakout_v15_g125_r10_b2_full,breakout,full,0.15,1.25,10,0.02,False,-0.007040840634071288,-0.1125641490161897,-0.1903493386115196,7.589208764591023,-5.235632197786444e-06,0.0056963959016171906,-5.235632197786444e-06,-0.010846681230645583,-0.21841762684699628,-0.3018920041701994
breakout_v12_g100_r10_b2_full,breakout,full,0.12,1.0,10,0.02,False,-0.00704084063407151,-0.11256414901619335,-0.1903493386115228,7.589208764591021,-5.235632197564399e-06,0.005696395901615636,-5.235632197564399e-06,-0.010846681230645694,-0.2184176268469975,-0.30189200417020384
breakout_v12_g125_r10_b2_full,breakout,full,0.12,1.25,10,0.02,False,-0.00704084063407151,-0.11256414901619335,-0.1903493386115228,7.589208764591021,-5.235632197564399e-06,0.005696395901615636,-5.235632197564399e-06,-0.010846681230645694,-0.2184176268469975,-0.30189200417020384
breakout_v10_g100_r5_b5_full,breakout,full,0.1,1.0,5,0.05,False,-0.007398180078181715,-0.12050399095914338,-0.19601276827629432,7.952064660847802,-0.017479470773829275,0.0070638049068330044,-0.017479470773829275,-0.011384880330265523,-0.22557561871917609,-0.3251762432655426
breakout_v10_g125_r5_b5_full,breakout,full,0.1,1.25,5,0.05,False,-0.007398180078181715,-0.12050399095914338,-0.19601276827629432,7.952064660847802,-0.017479470773829275,0.0070638049068330044,-0.017479470773829275,-0.011384880330265523,-0.22557561871917609,-0.3251762432655426
slow_trend_v12_g100_r5_b2_full,slow_trend,full,0.12,1.0,5,0.02,False,-0.0018229602396430122,-0.0191525622549543,-0.16644805548781805,12.313447225056066,-0.08074163681130408,0.017297669074328503,-0.08074163681130408,-0.007997932893371362,-0.21340987425670632,-0.3253492685831561
slow_trend_v12_g125_r5_b2_full,slow_trend,full,0.12,1.25,5,0.02,False,-0.0018229602396430122,-0.0191525622549543,-0.16644805548781805,12.313447225056066,-0.08074163681130408,0.017297669074328503,-0.08074163681130408,-0.007997932893371362,-0.21340987425670632,-0.3253492685831561
slow_trend_v15_g100_r5_b2_full,slow_trend,full,0.15,1.0,5,0.02,False,-0.0018229602396433453,-0.01915256225496549,-0.16644805548782138,12.313447225056066,-0.08074163681130853,0.0172976690743345,-0.08074163681130853,-0.007997932893373028,-0.21340987425671898,-0.3253492685831685
slow_trend_v15_g125_r5_b2_full,slow_trend,full,0.15,1.25,5,0.02,False,-0.0018229602396433453,-0.01915256225496549,-0.16644805548782138,12.313447225056066,-0.08074163681130853,0.0172976690743345,-0.08074163681130853,-0.007997932893373028,-0.21340987425671898,-0.3253492685831685
slow_trend_v10_g100_r5_b2_full,slow_trend,full,0.1,1.0,5,0.02,False,-0.0018483105832458602,-0.019732467285136224,-0.16644805548781272,12.305749469155325,-0.0807416368112992,0.01701377496811407,-0.0807416368112992,-0.008019306029664386,-0.21340987425671176,-0.3256904364529729
slow_trend_v10_g125_r5_b2_full,slow_trend,full,0.1,1.25,5,0.02,False,-0.0018483105832458602,-0.019732467285136224,-0.16644805548781272,12.305749469155325,-0.0807416368112992,0.01701377496811407,-0.0807416368112992,-0.008019306029664386,-0.21340987425671176,-0.3256904364529729
breakout_v12_g100_r5_b5_full,breakout,full,0.12,1.0,5,0.05,False,-0.007766125763717491,-0.12739100687172195,-0.19656307379600058,7.962498857816613,-0.01747947077382883,0.007063804906834337,-0.01747947077382883,-0.01175662675307576,-0.22610263277954834,-0.33116471148980425
breakout_v12_g125_r5_b5_full,breakout,full,0.12,1.25,5,0.05,False,-0.007766125763717491,-0.12739100687172195,-0.19656307379600058,7.962498857816613,-0.01747947077382883,0.007063804906834337,-0.01747947077382883,-0.01175662675307576,-0.22610263277954834,-0.33116471148980425
breakout_v15_g100_r5_b5_full,breakout,full,0.15,1.0,5,0.05,False,-0.007766125763717713,-0.12739100687173066,-0.19656307379600502,7.962498857816613,-0.017479470773828276,0.00706380490683256,-0.017479470773828276,-0.01175662675307565,-0.22610263277955034,-0.33116471148981275
breakout_v15_g125_r5_b5_full,breakout,full,0.15,1.25,5,0.05,False,-0.007766125763717713,-0.12739100687173066,-0.19656307379600502,7.962498857816613,-0.017479470773828276,0.00706380490683256,-0.017479470773828276,-0.01175662675307565,-0.22610263277955012,-0.33116471148981275
breakout_v10_g100_r5_b2_full,breakout,full,0.1,1.0,5,0.02,False,-0.007722451007538211,-0.12739658100911266,-0.19847221680076932,8.10359479332211,-0.01911455101472237,0.006805710982151769,-0.01911455101472237,-0.011782828217728358,-0.22844071141600164,-0.33496981452903274
breakout_v10_g125_r5_b2_full,breakout,full,0.1,1.25,5,0.02,False,-0.007722451007538211,-0.12739658100911266,-0.19847221680076932,8.10359479332211,-0.01911455101472237,0.006805710982151769,-0.01911455101472237,-0.011782828217728358,-0.22844071141600164,-0.33496981452903274
slow_trend_v12_g100_r5_b5_full,slow_trend,full,0.12,1.0,5,0.05,False,-0.002560073222449999,-0.035751376190512156,-0.1702896328793868,12.25042718613956,-0.08074163681130253,0.013883979303353389,-0.08074163681130253,-0.008699529116442228,-0.2168435663318291,-0.33941815241569656
slow_trend_v12_g125_r5_b5_full,slow_trend,full,0.12,1.25,5,0.05,False,-0.002560073222449999,-0.035751376190512156,-0.1702896328793868,12.25042718613956,-0.08074163681130253,0.013883979303353389,-0.08074163681130253,-0.008699529116442228,-0.2168435663318291,-0.33941815241569656
slow_trend_v15_g100_r5_b5_full,slow_trend,full,0.15,1.0,5,0.05,False,-0.002560073222450443,-0.035751376190526304,-0.17028963287939325,12.25042718613956,-0.08074163681130775,0.013883979303354721,-0.08074163681130775,-0.00869952911644245,-0.21684356633182877,-0.3394181524157132
slow_trend_v15_g125_r5_b5_full,slow_trend,full,0.15,1.25,5,0.05,False,-0.002560073222450443,-0.035751376190526304,-0.17028963287939325,12.25042718613956,-0.08074163681130775,0.013883979303354721,-0.08074163681130775,-0.00869952911644245,-0.21684356633182877,-0.3394181524157132
slow_trend_v10_g100_r5_b5_full,slow_trend,full,0.1,1.0,5,0.05,False,-0.0025854048458591183,-0.03633193684378137,-0.1702896328793846,12.24272943023882,-0.08074163681130597,0.013601037844959363,-0.08074163681130597,-0.00872088713652408,-0.21684356633182356,-0.33975974178129276
slow_trend_v10_g125_r5_b5_full,slow_trend,full,0.1,1.25,5,0.05,False,-0.0025854048458591183,-0.03633193684378137,-0.1702896328793846,12.24272943023882,-0.08074163681130597,0.013601037844959363,-0.08074163681130597,-0.00872088713652408,-0.21684356633182356,-0.33975974178129276
breakout_v12_g100_r5_b2_full,breakout,full,0.12,1.0,5,0.02,False,-0.008094251981546119,-0.13436378793281573,-0.1990239573011341,8.11649043018646,-0.019114551014723702,0.006805710982154212,-0.019114551014723702,-0.012159600629469414,-0.22897178113460415,-0.341059766126789
breakout_v12_g125_r5_b2_full,breakout,full,0.12,1.25,5,0.02,False,-0.008094251981546119,-0.13436378793281573,-0.1990239573011341,8.11649043018646,-0.019114551014723702,0.006805710982154212,-0.019114551014723702,-0.012159600629469414,-0.22897178113460415,-0.341059766126789
breakout_v15_g100_r5_b2_full,breakout,full,0.15,1.0,5,0.02,False,-0.008094251981547007,-0.13436378793283585,-0.19902395730114475,8.116490430186458,-0.01911455101472892,0.006805710982151991,-0.01911455101472892,-0.012159600629469525,-0.22897178113460503,-0.34105976612681277
breakout_v15_g125_r5_b2_full,breakout,full,0.15,1.25,5,0.02,False,-0.008094251981547007,-0.13436378793283585,-0.19902395730114475,8.116490430186458,-0.01911455101472892,0.006805710982151991,-0.01911455101472892,-0.012159600629469525,-0.22897178113460503,-0.34105976612681277
ensemble_v12_g100_r5_b2_full,ensemble,full,0.12,1.0,5,0.02,False,-0.00403965414580143,-0.0624550091288051,-0.17862880581214813,12.156237622233881,-0.0495766871951806,0.009055863861684443,-0.0495766871951806,-0.010126462212166398,-0.22444335892353506,-0.348244125518939
ensemble_v12_g125_r5_b2_full,ensemble,full,0.12,1.25,5,0.02,False,-0.00403965414580143,-0.0624550091288051,-0.17862880581214813,12.156237622233881,-0.0495766871951806,0.009055863861684443,-0.0495766871951806,-0.010126462212166398,-0.22444335892353506,-0.348244125518939
ensemble_v15_g100_r5_b2_full,ensemble,full,0.15,1.0,5,0.02,False,-0.004039654145801652,-0.06245500912881203,-0.17862880581215257,12.156237622233881,-0.049576687195185154,0.009055863861684221,-0.049576687195185154,-0.010126462212166287,-0.22444335892353673,-0.3482441255189488
ensemble_v15_g125_r5_b2_full,ensemble,full,0.15,1.25,5,0.02,False,-0.004039654145801652,-0.06245500912881203,-0.17862880581215257,12.156237622233881,-0.049576687195185154,0.009055863861684221,-0.049576687195185154,-0.010126462212166287,-0.22444335892353673,-0.3482441255189488
ensemble_v10_g100_r5_b2_full,ensemble,full,0.1,1.0,5,0.02,False,-0.004094052685919114,-0.06363688267937234,-0.1786288058121558,12.144388879428826,-0.04957668719518693,0.008450343052674336,-0.04957668719518693,-0.010174660440809946,-0.22444335892353184,-0.34900250294250257
ensemble_v10_g125_r5_b2_full,ensemble,full,0.1,1.25,5,0.02,False,-0.004094052685919114,-0.06363688267937234,-0.1786288058121558,12.144388879428826,-0.04957668719518693,0.008450343052674336,-0.04957668719518693,-0.010174660440809946,-0.22444335892353184,-0.34900250294250257
ensemble_v15_g100_r5_b5_full,ensemble,full,0.15,1.0,5,0.05,False,-0.004295455331719822,-0.06794500135111337,-0.17971513356044666,12.139014567231593,-0.04957668719518382,0.009044592101480786,-0.04957668719518382,-0.010372152127326117,-0.22543410574930645,-0.35288354049550813
ensemble_v15_g125_r5_b5_full,ensemble,full,0.15,1.25,5,0.05,False,-0.004295455331719822,-0.06794500135111337,-0.17971513356044666,12.139014567231593,-0.04957668719518382,0.009044592101480786,-0.04957668719518382,-0.010372152127326117,-0.22543410574930645,-0.35288354049550813
ensemble_v12_g100_r5_b5_full,ensemble,full,0.12,1.0,5,0.05,False,-0.0042954553317196,-0.06794500135111815,-0.17971513356044533,12.139014567231591,-0.04957668719518171,0.009044592101481896,-0.04957668719518171,-0.010372152127325562,-0.225434105749303,-0.3528835404955093
ensemble_v12_g125_r5_b5_full,ensemble,full,0.12,1.25,5,0.05,False,-0.0042954553317196,-0.06794500135111815,-0.17971513356044533,12.139014567231591,-0.04957668719518171,0.009044592101481896,-0.04957668719518171,-0.010372152127325562,-0.225434105749303,-0.3528835404955093
ensemble_v10_g100_r5_b5_full,ensemble,full,0.1,1.0,5,0.05,False,-0.004349839900185337,-0.06912828897968615,-0.17971513356044533,12.127165824426536,-0.04957668719518349,0.008439078056506455,-0.04957668719518349,-0.010420338393008377,-0.22543410574930112,-0.3536428798303634
ensemble_v10_g125_r5_b5_full,ensemble,full,0.1,1.25,5,0.05,False,-0.004349839900185337,-0.06912828897968615,-0.17971513356044533,12.127165824426536,-0.04957668719518349,0.008439078056506455,-0.04957668719518349,-0.010420338393008377,-0.22543410574930112,-0.3536428798303634
medium_trend_v12_g100_r10_b5_full,medium_trend,full,0.12,1.0,10,0.05,False,-0.010146067939847181,-0.203456079860088,-0.17864681242264413,11.052216581018982,-0.020482103289711118,0.010305209909692525,-0.020482103289711118,-0.015648692275104126,-0.22086819222383292,-0.4280590983532183
medium_trend_v12_g125_r10_b5_full,medium_trend,full,0.12,1.25,10,0.05,False,-0.010146067939847181,-0.203456079860088,-0.17864681242264413,11.052216581018982,-0.020482103289711118,0.010305209909692525,-0.020482103289711118,-0.015648692275104126,-0.22086819222383292,-0.4280590983532183
medium_trend_v15_g100_r10_b5_full,medium_trend,full,0.15,1.0,10,0.05,False,-0.010146067939847847,-0.20345607986010328,-0.1786468124226539,11.052216581018982,-0.020482103289716225,0.010305209909693192,-0.020482103289716225,-0.01564869227510357,-0.22086819222382892,-0.42805909835323774
medium_trend_v15_g125_r10_b5_full,medium_trend,full,0.15,1.25,10,0.05,False,-0.010146067939847847,-0.20345607986010328,-0.1786468124226539,11.052216581018982,-0.020482103289716225,0.010305209909693192,-0.020482103289716225,-0.01564869227510357,-0.22086819222382892,-0.42805909835323774
medium_trend_v15_g100_r10_b2_full,medium_trend,full,0.15,1.0,10,0.02,False,-0.010158406922443075,-0.20379271337011945,-0.17864681242265024,11.054760552013375,-0.020482103289714004,0.010831033818810898,-0.020482103289714004,-0.01566221655507649,-0.22086819222382148,-0.42835757934035246
medium_trend_v15_g125_r10_b2_full,medium_trend,full,0.15,1.25,10,0.02,False,-0.010158406922443075,-0.20379271337011945,-0.17864681242265024,11.054760552013375,-0.020482103289714004,0.010831033818810898,-0.020482103289714004,-0.01566221655507649,-0.22086819222382148,-0.42835757934035246
medium_trend_v12_g100_r10_b2_full,medium_trend,full,0.12,1.0,10,0.02,False,-0.010158406922443408,-0.20379271337013094,-0.1786468124226539,11.054760552013375,-0.020482103289714226,0.010831033818807345,-0.020482103289714226,-0.01566221655507616,-0.22086819222382092,-0.4283575793403631
medium_trend_v12_g125_r10_b2_full,medium_trend,full,0.12,1.25,10,0.02,False,-0.010158406922443408,-0.20379271337013094,-0.1786468124226539,11.054760552013375,-0.020482103289714226,0.010831033818807345,-0.020482103289714226,-0.01566221655507616,-0.22086819222382092,-0.4283575793403631
medium_trend_v10_g100_r10_b5_full,medium_trend,full,0.1,1.0,10,0.05,False,-0.010271519255190542,-0.20643243539974723,-0.17823029254997114,11.03851453782829,-0.02048210328971467,0.008898939183482169,-0.02048210328971467,-0.015766392315998856,-0.22043990685330372,-0.42997965927747134
medium_trend_v10_g125_r10_b5_full,medium_trend,full,0.1,1.25,10,0.05,False,-0.010271519255190542,-0.20643243539974723,-0.17823029254997114,11.03851453782829,-0.02048210328971467,0.008898939183482169,-0.02048210328971467,-0.015766392315998856,-0.22043990685330372,-0.42997965927747134
medium_trend_v10_g100_r10_b2_full,medium_trend,full,0.1,1.0,10,0.02,False,-0.01028385667397691,-0.2067700518911333,-0.17823029254996348,11.041058508822685,-0.020482103289711118,0.009424031184304571,-0.020482103289711118,-0.01577991497885911,-0.22043990685331227,-0.43027882522392463
medium_trend_v10_g125_r10_b2_full,medium_trend,full,0.1,1.25,10,0.02,False,-0.01028385667397691,-0.2067700518911333,-0.17823029254996348,11.041058508822685,-0.020482103289711118,0.009424031184304571,-0.020482103289711118,-0.01577991497885911,-0.22043990685331227,-0.43027882522392463
medium_trend_v15_g100_r5_b2_full,medium_trend,full,0.15,1.0,5,0.02,False,-0.007134446678562778,-0.13386685854512803,-0.19427364137403613,16.1084344160238,-0.058751869852677885,-0.010954312629301466,-0.058751869852677885,-0.015148471566165722,-0.24367868471477916,-0.4761149661924292
medium_trend_v15_g125_r5_b2_full,medium_trend,full,0.15,1.25,5,0.02,False,-0.007134446678562778,-0.13386685854512803,-0.19427364137403613,16.1084344160238,-0.058751869852677885,-0.010954312629301466,-0.058751869852677885,-0.015148471566165722,-0.24367868471477916,-0.4761149661924292
medium_trend_v12_g100_r5_b2_full,medium_trend,full,0.12,1.0,5,0.02,False,-0.007134446678562889,-0.13386685854512945,-0.19427364137403746,16.1084344160238,-0.05875186985267755,-0.010954312629302354,-0.05875186985267755,-0.015148471566166277,-0.2436786847147827,-0.4761149661924309
medium_trend_v12_g125_r5_b2_full,medium_trend,full,0.12,1.25,5,0.02,False,-0.007134446678562889,-0.13386685854512945,-0.19427364137403746,16.1084344160238,-0.05875186985267755,-0.010954312629302354,-0.05875186985267755,-0.015148471566166277,-0.2436786847147827,-0.4761149661924309
medium_trend_v10_g100_r5_b2_full,medium_trend,full,0.1,1.0,5,0.02,False,-0.007157203680173363,-0.13444848817262306,-0.19425564093761394,16.092279743723427,-0.058751869852675,-0.01082361664238074,-0.058751869852675,-0.01516308167901026,-0.2437649825092153,-0.4763163006321788
medium_trend_v10_g125_r5_b2_full,medium_trend,full,0.1,1.25,5,0.02,False,-0.007157203680173363,-0.13444848817262306,-0.19425564093761394,16.092279743723427,-0.058751869852675,-0.01082361664238074,-0.058751869852675,-0.01516308167901026,-0.2437649825092153,-0.4763163006321788
medium_trend_v12_g100_r5_b5_full,medium_trend,full,0.12,1.0,5,0.05,False,-0.007337426957335302,-0.13838999851085013,-0.19429204803081612,16.0856103564113,-0.05877337247710124,-0.011320846512250737,-0.05877337247710124,-0.015338574963180251,-0.24437677387590617,-0.4793647184723939
medium_trend_v12_g125_r5_b5_full,medium_trend,full,0.12,1.25,5,0.05,False,-0.007337426957335302,-0.13838999851085013,-0.19429204803081612,16.0856103564113,-0.05877337247710124,-0.011320846512250737,-0.05877337247710124,-0.015338574963180251,-0.24437677387590617,-0.4793647184723939
medium_trend_v15_g100_r5_b5_full,medium_trend,full,0.15,1.0,5,0.05,False,-0.0073374269573361905,-0.13838999851086473,-0.1942920480308188,16.0856103564113,-0.058773372477103125,-0.01132084651224996,-0.058773372477103125,-0.015338574963179807,-0.2443767738759065,-0.47936471847240814
medium_trend_v15_g125_r5_b5_full,medium_trend,full,0.15,1.25,5,0.05,False,-0.0073374269573361905,-0.13838999851086473,-0.1942920480308188,16.0856103564113,-0.058773372477103125,-0.01132084651224996,-0.058773372477103125,-0.015338574963179807,-0.2443767738759065,-0.47936471847240814
medium_trend_v10_g100_r5_b5_full,medium_trend,full,0.1,1.0,5,0.05,False,-0.007360179306531656,-0.13897380751032776,-0.19427404800561832,16.069455684110928,-0.05877337247710235,-0.011190198960416953,-0.05877337247710235,-0.015353182255871123,-0.24446299201694988,-0.47956756937331696
medium_trend_v10_g125_r5_b5_full,medium_trend,full,0.1,1.25,5,0.05,False,-0.007360179306531656,-0.13897380751032776,-0.19427404800561832,16.069455684110928,-0.05877337247710235,-0.011190198960416953,-0.05877337247710235,-0.015353182255871123,-0.24446299201694988,-0.47956756937331696
