,equity,gross,turnover,min_margin_buffer,liquidated_notional,trading_costs,roll_costs,liquidation_penalty
2022-06-05 00:00:00+00:00,21748.067258181058,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-06 00:00:00+00:00,21587.0848810719,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-07 00:00:00+00:00,21673.193919806323,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-08 00:00:00+00:00,21754.4163902856,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-09 00:00:00+00:00,21765.341068946243,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-10 00:00:00+00:00,22029.830172209982,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-11 00:00:00+00:00,22301.12704539424,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-12 00:00:00+00:00,22597.122009033013,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-13 00:00:00+00:00,23328.66628644628,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-14 00:00:00+00:00,23351.349367352857,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-15 00:00:00+00:00,23242.26260221742,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-16 00:00:00+00:00,23541.887177733264,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-17 00:00:00+00:00,23500.49908853992,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-18 00:00:00+00:00,23694.294349173324,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-19 00:00:00+00:00,23380.96554791972,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-20 00:00:00+00:00,23380.26346710847,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-21 00:00:00+00:00,23385.554772784475,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-22 00:00:00+00:00,23540.0883833642,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-23 00:00:00+00:00,23331.936949236653,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-24 00:00:00+00:00,23170.380370304625,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-25 00:00:00+00:00,23137.90813874232,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-26 00:00:00+00:00,23218.999748305185,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-27 00:00:00+00:00,23228.421520827986,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-28 00:00:00+00:00,23320.97661030612,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-29 00:00:00+00:00,23408.939741209928,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-30 00:00:00+00:00,23467.48483291145,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-01 00:00:00+00:00,23491.813393705816,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-02 00:00:00+00:00,23475.91574578571,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-03 00:00:00+00:00,23460.248741969604,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-04 00:00:00+00:00,23297.117918153992,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-05 00:00:00+00:00,23333.3634707218,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-06 00:00:00+00:00,23223.817291105664,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-07 00:00:00+00:00,23127.33786439761,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-08 00:00:00+00:00,23170.607867579067,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-09 00:00:00+00:00,23165.3947292212,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-10 00:00:00+00:00,23256.85238435756,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-11 00:00:00+00:00,23397.08191278583,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-12 00:00:00+00:00,23518.006165195835,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-13 00:00:00+00:00,23347.214455737143,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-14 00:00:00+00:00,23184.55847143266,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-15 00:00:00+00:00,23112.9078732421,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-16 00:00:00+00:00,22883.62340588253,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-17 00:00:00+00:00,22911.33543867453,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-18 00:00:00+00:00,22506.04717283402,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-19 00:00:00+00:00,22559.440180237583,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-20 00:00:00+00:00,22588.305273957285,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-21 00:00:00+00:00,22562.806138381733,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-22 00:00:00+00:00,22605.643167325423,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-23 00:00:00+00:00,22615.96421498528,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-24 00:00:00+00:00,22591.36178107525,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-25 00:00:00+00:00,22722.2948186056,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-26 00:00:00+00:00,22723.416326595583,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-27 00:00:00+00:00,22542.03424010444,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-28 00:00:00+00:00,22458.88944075704,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-29 00:00:00+00:00,22463.805938903806,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-30 00:00:00+00:00,22480.618973793764,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-31 00:00:00+00:00,22507.297623689,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-01 00:00:00+00:00,22525.32736716828,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-02 00:00:00+00:00,22542.960498676177,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-03 00:00:00+00:00,22558.06685705311,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-04 00:00:00+00:00,22573.746473180112,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-05 00:00:00+00:00,22488.87139745729,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-06 00:00:00+00:00,22525.1301598335,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-07 00:00:00+00:00,22509.05335385315,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-08 00:00:00+00:00,22447.54004788091,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-09 00:00:00+00:00,22508.95377957224,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-10 00:00:00+00:00,22413.95291327262,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-11 00:00:00+00:00,22406.550582776184,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-12 00:00:00+00:00,22361.555157012823,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-13 00:00:00+00:00,22352.14983602429,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-14 00:00:00+00:00,22369.53344894803,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-15 00:00:00+00:00,22391.30670415215,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-16 00:00:00+00:00,22409.92536611899,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-17 00:00:00+00:00,22447.14531923972,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-18 00:00:00+00:00,22451.26055376374,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-19 00:00:00+00:00,22644.602280904684,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-20 00:00:00+00:00,22633.747330504,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-21 00:00:00+00:00,22595.23239830846,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-22 00:00:00+00:00,22601.02856137325,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-23 00:00:00+00:00,22579.835360795456,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-24 00:00:00+00:00,22593.35818561603,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-25 00:00:00+00:00,22546.830780694323,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-26 00:00:00+00:00,22701.11027615879,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-27 00:00:00+00:00,22721.02535200136,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-28 00:00:00+00:00,22772.282251159908,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-29 00:00:00+00:00,22648.33125900849,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-30 00:00:00+00:00,22670.915183354275,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-31 00:00:00+00:00,22633.59072544936,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-01 00:00:00+00:00,22604.67312453301,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-02 00:00:00+00:00,22621.50078445279,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-03 00:00:00+00:00,22640.64689218728,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-04 00:00:00+00:00,22616.87659662612,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-05 00:00:00+00:00,22597.77473297732,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-06 00:00:00+00:00,22685.95637417259,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-07 00:00:00+00:00,22607.33762316688,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-08 00:00:00+00:00,22582.95561035433,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-09 00:00:00+00:00,22285.51381453597,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-10 00:00:00+00:00,22286.506700776303,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-11 00:00:00+00:00,22251.563415231285,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-12 00:00:00+00:00,22125.57656982137,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-13 00:00:00+00:00,22347.916648361163,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-14 00:00:00+00:00,22394.766232079008,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-15 00:00:00+00:00,22351.35733604124,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-16 00:00:00+00:00,22299.35524785525,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-17 00:00:00+00:00,22276.849089003685,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-18 00:00:00+00:00,22279.16158890183,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-19 00:00:00+00:00,22296.84051412249,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-20 00:00:00+00:00,22365.64265060492,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-21 00:00:00+00:00,22367.492115525307,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-22 00:00:00+00:00,22415.016277903826,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-23 00:00:00+00:00,22461.093721669346,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-24 00:00:00+00:00,22495.32369062364,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-25 00:00:00+00:00,22499.42213363888,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-26 00:00:00+00:00,22434.8522907794,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-27 00:00:00+00:00,22424.74160155453,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-28 00:00:00+00:00,22377.337620614617,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-29 00:00:00+00:00,22417.740663664696,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-30 00:00:00+00:00,22428.575709796303,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-01 00:00:00+00:00,22424.872008531514,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-02 00:00:00+00:00,22388.742310031383,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-03 00:00:00+00:00,22358.38900014866,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-04 00:00:00+00:00,22302.81622532949,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-05 00:00:00+00:00,22340.958508162505,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-06 00:00:00+00:00,22400.36466347183,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-07 00:00:00+00:00,22649.018524884712,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-08 00:00:00+00:00,22648.58135758488,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-09 00:00:00+00:00,22771.06470995086,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-10 00:00:00+00:00,22506.782831187,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-11 00:00:00+00:00,22447.768724093992,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-12 00:00:00+00:00,22462.59483985626,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-13 00:00:00+00:00,22344.72297524713,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-14 00:00:00+00:00,22464.859402891827,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-15 00:00:00+00:00,22411.01192554665,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-16 00:00:00+00:00,22366.05969776264,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-17 00:00:00+00:00,22370.27983972584,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-18 00:00:00+00:00,22271.5738088928,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-19 00:00:00+00:00,22178.8578583808,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-20 00:00:00+00:00,22168.812085971545,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-21 00:00:00+00:00,22247.21442007852,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-22 00:00:00+00:00,22274.546122582124,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-23 00:00:00+00:00,22276.913936056724,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-24 00:00:00+00:00,22216.927374785064,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-25 00:00:00+00:00,22235.62526341216,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-26 00:00:00+00:00,22254.775688801867,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-27 00:00:00+00:00,22278.163516910783,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-28 00:00:00+00:00,22333.0862312399,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-29 00:00:00+00:00,22492.89890986825,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-30 00:00:00+00:00,22460.938837058457,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-31 00:00:00+00:00,22523.162770145947,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-01 00:00:00+00:00,22588.15423211261,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-02 00:00:00+00:00,22504.694126790604,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-03 00:00:00+00:00,22470.68095084244,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-04 00:00:00+00:00,22764.4309826038,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-05 00:00:00+00:00,22633.506826283603,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-06 00:00:00+00:00,22351.8527216918,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-07 00:00:00+00:00,22333.23793966131,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-08 00:00:00+00:00,21868.56194119613,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-09 00:00:00+00:00,21220.46757113817,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-10 00:00:00+00:00,21073.506633402805,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-11 00:00:00+00:00,21173.91476885996,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-12 00:00:00+00:00,21190.396568499866,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-13 00:00:00+00:00,21255.342020111188,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-14 00:00:00+00:00,21216.52166731825,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-15 00:00:00+00:00,21160.994364648803,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-16 00:00:00+00:00,21170.16232140279,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-17 00:00:00+00:00,21148.762117665938,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-18 00:00:00+00:00,21148.62222826173,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-19 00:00:00+00:00,21148.170955665533,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-20 00:00:00+00:00,21170.74544390126,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-21 00:00:00+00:00,21235.35087078141,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-22 00:00:00+00:00,21171.97241416624,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-23 00:00:00+00:00,21123.94052048843,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-24 00:00:00+00:00,21117.148054603425,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-25 00:00:00+00:00,21081.72163272357,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-26 00:00:00+00:00,21123.95270886824,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-27 00:00:00+00:00,21115.651197857947,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-28 00:00:00+00:00,21125.24820000333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-29 00:00:00+00:00,21124.66429742857,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-30 00:00:00+00:00,21079.13073587973,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-01 00:00:00+00:00,21022.824247171648,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-02 00:00:00+00:00,21020.73722639806,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-03 00:00:00+00:00,20997.03847065093,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-04 00:00:00+00:00,21016.435786753336,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-05 00:00:00+00:00,21076.30912398873,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-06 00:00:00+00:00,21045.545717997145,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-07 00:00:00+00:00,20986.29970469381,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-08 00:00:00+00:00,20986.696970853016,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-09 00:00:00+00:00,20947.5672726492,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-10 00:00:00+00:00,20946.6886139648,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-11 00:00:00+00:00,20927.95932106909,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-12 00:00:00+00:00,20889.746110871216,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-13 00:00:00+00:00,20849.480951289224,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-14 00:00:00+00:00,20784.037219059268,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-15 00:00:00+00:00,20752.94379912337,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-16 00:00:00+00:00,20638.36558049555,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-17 00:00:00+00:00,20586.34018512824,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-18 00:00:00+00:00,20585.882306842534,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-19 00:00:00+00:00,20624.522555571944,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-20 00:00:00+00:00,20567.85159873898,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-21 00:00:00+00:00,20577.239189267504,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-22 00:00:00+00:00,20580.753303876,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-23 00:00:00+00:00,20585.815165544267,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-24 00:00:00+00:00,20580.667821510244,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-25 00:00:00+00:00,20592.4303885912,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-26 00:00:00+00:00,20587.161180016075,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-27 00:00:00+00:00,20608.68364105466,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-28 00:00:00+00:00,20622.69434661889,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-29 00:00:00+00:00,20606.317568416893,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-30 00:00:00+00:00,20626.06289310352,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-31 00:00:00+00:00,20661.148168735726,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-01 00:00:00+00:00,20662.276097713308,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-02 00:00:00+00:00,20693.380451017674,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-03 00:00:00+00:00,20702.695266556224,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-04 00:00:00+00:00,20662.57891176248,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-05 00:00:00+00:00,20642.21251839108,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-06 00:00:00+00:00,20655.82857840248,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-07 00:00:00+00:00,20669.73348881756,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-08 00:00:00+00:00,20683.714724612422,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-09 00:00:00+00:00,20718.86006837617,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-10 00:00:00+00:00,20675.31023599104,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-11 00:00:00+00:00,20664.247251566983,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-12 00:00:00+00:00,20554.90327195993,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-13 00:00:00+00:00,20541.929411425604,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-14 00:00:00+00:00,20623.27078274708,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-15 00:00:00+00:00,20609.44797660617,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-16 00:00:00+00:00,20565.945652934828,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-17 00:00:00+00:00,20595.39266331397,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-18 00:00:00+00:00,20436.12408862402,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-19 00:00:00+00:00,20530.66015799817,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-20 00:00:00+00:00,20849.2463612324,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-21 00:00:00+00:00,20724.8736995972,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-22 00:00:00+00:00,20719.708190570167,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-23 00:00:00+00:00,20822.74738670708,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-24 00:00:00+00:00,20658.114656387,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-25 00:00:00+00:00,20854.328750279343,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-26 00:00:00+00:00,20727.66548238945,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-27 00:00:00+00:00,20796.956080209748,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-28 00:00:00+00:00,20784.811798344672,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-29 00:00:00+00:00,21212.2104030767,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-30 00:00:00+00:00,20831.87362649984,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-31 00:00:00+00:00,21066.341832138547,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-01 00:00:00+00:00,21444.92088703919,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-02 00:00:00+00:00,21327.855929713493,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-03 00:00:00+00:00,21412.195402925965,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-04 00:00:00+00:00,21360.486762067496,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-05 00:00:00+00:00,21165.90550891705,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-06 00:00:00+00:00,21075.90110596597,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-07 00:00:00+00:00,21420.477504557726,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-08 00:00:00+00:00,21272.45533413622,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-09 00:00:00+00:00,20496.04698410446,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-10 00:00:00+00:00,20478.51464462511,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-11 00:00:00+00:00,20590.913724506543,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-12 00:00:00+00:00,20472.91355428505,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-13 00:00:00+00:00,20334.17239939144,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-14 00:00:00+00:00,20670.221387075013,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-15 00:00:00+00:00,21379.487919918443,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-16 00:00:00+00:00,21051.263263338857,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-17 00:00:00+00:00,21286.4149900625,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-18 00:00:00+00:00,21281.08963846948,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-19 00:00:00+00:00,21129.79634055629,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-20 00:00:00+00:00,21145.394000865694,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-21 00:00:00+00:00,20937.03915364176,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-22 00:00:00+00:00,20959.448405415023,0.0,0.0,1.0,0.0,0.0,0.0,0.0
