model,period,start,year,return_pct,full_year
hold30_125,full,2021-01-01,2021,26.02984156330912,True
hold30_125,full,2021-01-01,2022,17.319109870000293,True
hold30_125,full,2021-01-01,2023,-4.836316829701149,True
hold30_125,full,2021-01-01,2024,-15.32398233656278,True
hold30_125,full,2021-01-01,2025,48.75957913720128,True
hold30_125,full,2021-01-01,2026,7.047918100419492,False
hold30_125,later,2025-01-01,2025,48.843836561122636,True
hold30_125,later,2025-01-01,2026,7.042360462240094,False
hold30_125,validation,2024-01-01,2024,-15.448753497315925,True
hold14_100,full,2021-01-01,2021,8.494535383394197,True
hold14_100,full,2021-01-01,2022,16.1041148070993,True
hold14_100,full,2021-01-01,2023,-7.285679902653353,True
hold14_100,full,2021-01-01,2024,-10.7556609367365,True
hold14_100,full,2021-01-01,2025,27.465480625211857,True
hold14_100,full,2021-01-01,2026,2.659241583387728,False
hold14_100,later,2025-01-01,2025,27.469761545480797,True
hold14_100,later,2025-01-01,2026,2.702705629350599,False
hold14_100,validation,2024-01-01,2024,-10.846888526397425,True
hold14_100,later_double_costs,2025-01-01,2025,25.31385214240318,True
hold14_100,later_double_costs,2025-01-01,2026,2.0416234098668884,False
hold14_100,later_delay2,2025-01-01,2025,30.31121650176736,True
hold14_100,later_delay2,2025-01-01,2026,2.5654126433579005,False
hold14_125,full,2021-01-01,2021,9.068319176840923,True
hold14_125,full,2021-01-01,2022,20.373495839197787,True
hold14_125,full,2021-01-01,2023,-9.05103080413302,True
hold14_125,full,2021-01-01,2024,-13.46014177461523,True
hold14_125,full,2021-01-01,2025,35.06822976976807,True
hold14_125,full,2021-01-01,2026,3.392686749012097,False
hold14_125,later,2025-01-01,2025,34.9881686546353,True
hold14_125,later,2025-01-01,2026,3.441036035578615,False
hold14_125,validation,2024-01-01,2024,-13.574033555070253,True
hold14_125,later_double_costs,2025-01-01,2025,32.169013279685245,True
hold14_125,later_double_costs,2025-01-01,2026,2.431007563797438,False
hold14_125,later_delay2,2025-01-01,2025,38.64787238147331,True
hold14_125,later_delay2,2025-01-01,2026,3.2162610761960364,False
