timestamp,rate,interval_hours
2023-10-25 00:00:00+00:00,0.0001,8
2023-10-25 08:00:00+00:00,0.0001,8
2023-10-25 16:00:00.001000+00:00,0.0001,8
2023-10-26 00:00:00.001000+00:00,0.0001,8
2023-10-26 08:00:00+00:00,0.0001,8
2023-10-26 16:00:00+00:00,4.969e-05,8
2023-10-27 00:00:00+00:00,0.0001,8
2023-10-27 08:00:00+00:00,0.0001,8
2023-10-27 16:00:00+00:00,0.0001,8
2023-10-28 00:00:00+00:00,0.0001,8
2023-10-28 08:00:00.001000+00:00,0.0001,8
2023-10-28 16:00:00+00:00,0.0001,8
2023-10-29 00:00:00+00:00,0.0001,8
2023-10-29 08:00:00+00:00,0.0001,8
2023-10-29 16:00:00+00:00,0.0001,8
2023-10-30 00:00:00+00:00,0.0001,8
2023-10-30 08:00:00+00:00,9.376e-05,8
2023-10-30 16:00:00+00:00,0.0001,8
2023-10-31 00:00:00.001000+00:00,0.0001,8
2023-10-31 08:00:00+00:00,0.0001,8
2023-10-31 16:00:00+00:00,4.712e-05,8
2023-11-01 00:00:00+00:00,5.676e-05,8
2023-11-01 08:00:00+00:00,-4.06e-05,8
2023-11-01 16:00:00+00:00,-0.00041129,8
2023-11-02 00:00:00.001000+00:00,0.0001,8
2023-11-02 08:00:00+00:00,0.0001,8
2023-11-02 16:00:00+00:00,0.0001,8
2023-11-03 00:00:00+00:00,0.0001,8
2023-11-03 08:00:00+00:00,0.0001,8
2023-11-03 16:00:00+00:00,0.0001,8
2023-11-04 00:00:00+00:00,0.0001,8
2023-11-04 08:00:00+00:00,0.0001,8
2023-11-04 16:00:00+00:00,0.0001,8
2023-11-05 00:00:00+00:00,0.0001,8
2023-11-05 08:00:00+00:00,0.0001,8
2023-11-05 16:00:00+00:00,0.0001,8
2023-11-06 00:00:00+00:00,0.0001,8
2023-11-06 08:00:00.001000+00:00,0.0001,8
2023-11-06 16:00:00+00:00,0.00015286,8
2023-11-07 00:00:00.001000+00:00,0.0001,8
2023-11-07 08:00:00+00:00,0.0001,8
2023-11-07 16:00:00+00:00,0.00020579,8
2023-11-08 00:00:00+00:00,0.00017143,8
2023-11-08 08:00:00+00:00,0.0001,8
2023-11-08 16:00:00+00:00,0.0001,8
2023-11-09 00:00:00+00:00,0.0001,8
2023-11-09 08:00:00+00:00,0.0001,8
2023-11-09 16:00:00+00:00,0.00028089,8
2023-11-10 00:00:00+00:00,0.0001,8
2023-11-10 08:00:00+00:00,0.00015368,8
2023-11-10 16:00:00+00:00,0.00011529,8
2023-11-11 00:00:00+00:00,0.0001,8
2023-11-11 08:00:00+00:00,0.0001,8
2023-11-11 16:00:00+00:00,0.00030654,8
2023-11-12 00:00:00+00:00,0.00051279,8
2023-11-12 08:00:00+00:00,0.00017231,8
2023-11-12 16:00:00.001000+00:00,0.00016254,8
2023-11-13 00:00:00+00:00,0.00050694,8
2023-11-13 08:00:00+00:00,0.00033025,8
2023-11-13 16:00:00+00:00,0.0001,8
2023-11-14 00:00:00+00:00,0.00047225,8
2023-11-14 08:00:00+00:00,0.0001,8
2023-11-14 16:00:00.001000+00:00,0.00027352,8
2023-11-15 00:00:00+00:00,0.00012356,8
2023-11-15 08:00:00+00:00,0.00010903,8
2023-11-15 16:00:00+00:00,0.00026624,8
2023-11-16 00:00:00+00:00,0.00031874,8
2023-11-16 08:00:00+00:00,0.00014572,8
2023-11-16 16:00:00.001000+00:00,0.0003015,8
2023-11-17 00:00:00+00:00,0.0001,8
2023-11-17 08:00:00.001000+00:00,0.0001,8
2023-11-17 16:00:00.001000+00:00,0.0001,8
2023-11-18 00:00:00+00:00,0.0001,8
2023-11-18 08:00:00+00:00,0.0001,8
2023-11-18 16:00:00+00:00,0.0001,8
2023-11-19 00:00:00+00:00,0.0001,8
2023-11-19 08:00:00+00:00,0.0001,8
2023-11-19 16:00:00+00:00,0.0001,8
2023-11-20 00:00:00+00:00,0.0001,8
2023-11-20 08:00:00+00:00,0.0001,8
2023-11-20 16:00:00+00:00,0.0001,8
2023-11-21 00:00:00+00:00,0.0001,8
2023-11-21 08:00:00+00:00,0.0001,8
2023-11-21 16:00:00+00:00,0.0001,8
2023-11-22 00:00:00+00:00,0.0001,8
2023-11-22 08:00:00+00:00,0.0001,8
2023-11-22 16:00:00+00:00,0.0001,8
2023-11-23 00:00:00+00:00,0.0001,8
2023-11-23 08:00:00+00:00,0.0001,8
2023-11-23 16:00:00.001000+00:00,0.0001,8
2023-11-24 00:00:00+00:00,0.0001,8
2023-11-24 08:00:00+00:00,0.0001,8
2023-11-24 16:00:00+00:00,0.0001,8
2023-11-25 00:00:00+00:00,0.0001,8
2023-11-25 08:00:00+00:00,0.0001,8
2023-11-25 16:00:00+00:00,0.0001,8
2023-11-26 00:00:00+00:00,0.0001,8
2023-11-26 08:00:00+00:00,0.0001,8
2023-11-26 16:00:00+00:00,0.0001,8
2023-11-27 00:00:00+00:00,0.0001,8
2023-11-27 08:00:00.001000+00:00,0.0001,8
2023-11-27 16:00:00+00:00,0.0001,8
2023-11-28 00:00:00+00:00,0.0001,8
2023-11-28 08:00:00+00:00,0.0001,8
2023-11-28 16:00:00+00:00,0.0001,8
2023-11-29 00:00:00.001000+00:00,0.0001,8
2023-11-29 08:00:00+00:00,0.0001,8
2023-11-29 16:00:00+00:00,0.0001,8
2023-11-30 00:00:00+00:00,0.0001,8
2023-11-30 08:00:00+00:00,0.0001,8
2023-11-30 16:00:00+00:00,0.0001,8
2023-12-01 00:00:00+00:00,0.0001,8
2023-12-01 08:00:00+00:00,0.0001,8
2023-12-01 16:00:00+00:00,0.0001,8
2023-12-02 00:00:00+00:00,0.0001,8
2023-12-02 08:00:00+00:00,0.00030174,8
2023-12-02 16:00:00+00:00,0.0001,8
2023-12-03 00:00:00+00:00,0.0001,8
2023-12-03 08:00:00+00:00,0.00020381,8
2023-12-03 16:00:00+00:00,0.00018264,8
2023-12-04 00:00:00+00:00,0.0001,8
2023-12-04 08:00:00+00:00,0.00053853,8
2023-12-04 16:00:00+00:00,0.0001,8
2023-12-05 00:00:00+00:00,0.0001,8
2023-12-05 08:00:00+00:00,0.0001,8
2023-12-05 16:00:00+00:00,0.0001,8
2023-12-06 00:00:00+00:00,0.00025226,8
2023-12-06 08:00:00+00:00,0.00045867,8
2023-12-06 16:00:00+00:00,0.00011861,8
2023-12-07 00:00:00+00:00,0.0001,8
2023-12-07 08:00:00+00:00,0.0001,8
2023-12-07 16:00:00+00:00,0.00036868,8
2023-12-08 00:00:00+00:00,0.00061268,8
2023-12-08 08:00:00+00:00,0.00024053,8
2023-12-08 16:00:00+00:00,0.0002033,8
2023-12-09 00:00:00+00:00,0.00032215,8
2023-12-09 08:00:00+00:00,0.000394,8
2023-12-09 16:00:00+00:00,0.0001,8
2023-12-10 00:00:00+00:00,0.00025874,8
2023-12-10 08:00:00+00:00,0.00037686,8
2023-12-10 16:00:00+00:00,0.00020175,8
2023-12-11 00:00:00+00:00,0.00027221,8
2023-12-11 08:00:00+00:00,0.0001,8
2023-12-11 16:00:00+00:00,0.0001,8
2023-12-12 00:00:00+00:00,0.00023316,8
2023-12-12 08:00:00+00:00,0.00011574,8
2023-12-12 16:00:00+00:00,0.00011972,8
2023-12-13 00:00:00+00:00,0.0001,8
2023-12-13 08:00:00+00:00,0.0001,8
2023-12-13 16:00:00.001000+00:00,0.0001,8
2023-12-14 00:00:00+00:00,0.0001,8
2023-12-14 08:00:00+00:00,0.0001,8
2023-12-14 16:00:00+00:00,0.0001,8
2023-12-15 00:00:00+00:00,0.00016198,8
2023-12-15 08:00:00+00:00,0.0001688,8
2023-12-15 16:00:00+00:00,0.00032874,8
2023-12-16 00:00:00+00:00,0.0001,8
2023-12-16 08:00:00+00:00,0.0001,8
2023-12-16 16:00:00.001000+00:00,0.0001,8
2023-12-17 00:00:00+00:00,0.0001,8
2023-12-17 08:00:00+00:00,0.0001,8
2023-12-17 16:00:00+00:00,0.0001,8
2023-12-18 00:00:00+00:00,0.0001,8
2023-12-18 08:00:00.001000+00:00,0.0001,8
2023-12-18 16:00:00+00:00,0.0001,8
2023-12-19 00:00:00+00:00,0.0001,8
2023-12-19 08:00:00+00:00,0.0001,8
2023-12-19 16:00:00+00:00,0.0001033,8
2023-12-20 00:00:00+00:00,0.0001,8
2023-12-20 08:00:00+00:00,0.00028564,8
2023-12-20 16:00:00+00:00,0.00018812,8
2023-12-21 00:00:00+00:00,0.0001,8
2023-12-21 08:00:00+00:00,0.0001,8
2023-12-21 16:00:00+00:00,0.0001,8
2023-12-22 00:00:00+00:00,0.00031152,8
2023-12-22 08:00:00+00:00,0.00036827,8
2023-12-22 16:00:00+00:00,0.00012814,8
2023-12-23 00:00:00+00:00,0.0001,8
2023-12-23 08:00:00.001000+00:00,0.00018694,8
2023-12-23 16:00:00+00:00,0.0001,8
2023-12-24 00:00:00+00:00,0.00034505,8
2023-12-24 08:00:00+00:00,0.00025777,8
2023-12-24 16:00:00+00:00,0.00012453,8
2023-12-25 00:00:00+00:00,0.0001913,8
2023-12-25 08:00:00+00:00,0.00018571,8
2023-12-25 16:00:00+00:00,0.00063964,8
2023-12-26 00:00:00+00:00,0.00029627,8
2023-12-26 08:00:00+00:00,0.00012594,8
2023-12-26 16:00:00+00:00,0.00014423,8
2023-12-27 00:00:00+00:00,0.0001,8
2023-12-27 08:00:00+00:00,0.00041146,8
2023-12-27 16:00:00+00:00,0.00067699,8
2023-12-28 00:00:00+00:00,0.00053993,8
2023-12-28 08:00:00+00:00,0.00086297,8
2023-12-28 16:00:00+00:00,0.00084399,8
2023-12-29 00:00:00.001000+00:00,0.00050327,8
2023-12-29 08:00:00+00:00,0.00040365,8
2023-12-29 16:00:00+00:00,0.00044869,8
2023-12-30 00:00:00.001000+00:00,0.00046726,8
2023-12-30 08:00:00+00:00,0.00024082,8
2023-12-30 16:00:00+00:00,0.00030813,8
2023-12-31 00:00:00+00:00,0.00034362,8
2023-12-31 08:00:00.001000+00:00,0.00052654,8
2023-12-31 16:00:00+00:00,0.00041035,8
2024-01-01 00:00:00+00:00,0.0002241,8
2024-01-01 08:00:00+00:00,0.00032989,8
2024-01-01 16:00:00+00:00,0.00051477,8
2024-01-02 00:00:00+00:00,0.00057513,8
2024-01-02 08:00:00+00:00,0.00046798,8
2024-01-02 16:00:00+00:00,0.00096801,8
2024-01-03 00:00:00+00:00,0.00032289,8
2024-01-03 08:00:00+00:00,0.00013468,8
2024-01-03 16:00:00+00:00,0.0001,8
2024-01-04 00:00:00+00:00,0.0001,8
2024-01-04 08:00:00+00:00,0.0001,8
2024-01-04 16:00:00+00:00,0.0001,8
2024-01-05 00:00:00.001000+00:00,0.0001,8
2024-01-05 08:00:00+00:00,0.0001,8
2024-01-05 16:00:00+00:00,0.0001,8
2024-01-06 00:00:00+00:00,0.0001,8
2024-01-06 08:00:00+00:00,0.0001,8
2024-01-06 16:00:00+00:00,0.0001,8
2024-01-07 00:00:00+00:00,0.0001,8
2024-01-07 08:00:00.001000+00:00,0.0001,8
2024-01-07 16:00:00.001000+00:00,0.0001,8
2024-01-08 00:00:00+00:00,0.0001,8
2024-01-08 08:00:00+00:00,0.0001,8
2024-01-08 16:00:00+00:00,0.0001,8
2024-01-09 00:00:00.001000+00:00,0.0001,8
2024-01-09 08:00:00+00:00,0.0001,8
2024-01-09 16:00:00+00:00,0.0001,8
2024-01-10 00:00:00+00:00,0.0001,8
2024-01-10 08:00:00+00:00,0.0001,8
2024-01-10 16:00:00+00:00,0.0001,8
2024-01-11 00:00:00+00:00,0.0001,8
2024-01-11 08:00:00+00:00,0.0001,8
2024-01-11 16:00:00+00:00,0.0001,8
2024-01-12 00:00:00.001000+00:00,0.0001,8
2024-01-12 08:00:00+00:00,0.0001,8
2024-01-12 16:00:00+00:00,0.0001,8
2024-01-13 00:00:00+00:00,0.0001,8
2024-01-13 08:00:00+00:00,0.0001,8
2024-01-13 16:00:00.001000+00:00,0.0001,8
2024-01-14 00:00:00+00:00,0.0001,8
2024-01-14 08:00:00+00:00,0.0001,8
2024-01-14 16:00:00.001000+00:00,0.0001,8
2024-01-15 00:00:00+00:00,0.0001,8
2024-01-15 08:00:00+00:00,0.0001,8
2024-01-15 16:00:00+00:00,0.0001,8
2024-01-16 00:00:00+00:00,0.0001,8
2024-01-16 08:00:00+00:00,0.0001,8
2024-01-16 16:00:00.001000+00:00,0.0001,8
2024-01-17 00:00:00+00:00,0.0001,8
2024-01-17 08:00:00+00:00,0.0001,8
2024-01-17 16:00:00+00:00,0.0001,8
2024-01-18 00:00:00.001000+00:00,0.0001,8
2024-01-18 08:00:00+00:00,0.0001,8
2024-01-18 16:00:00+00:00,0.0001,8
2024-01-19 00:00:00+00:00,0.0001,8
2024-01-19 08:00:00+00:00,0.0001,8
2024-01-19 16:00:00.002000+00:00,0.0001,8
2024-01-20 00:00:00+00:00,0.0001,8
2024-01-20 08:00:00.003000+00:00,0.0001,8
2024-01-20 16:00:00+00:00,0.0001,8
2024-01-21 00:00:00+00:00,0.0001,8
2024-01-21 08:00:00+00:00,0.0001,8
2024-01-21 16:00:00+00:00,0.0001,8
2024-01-22 00:00:00+00:00,0.0001,8
2024-01-22 08:00:00+00:00,0.0001,8
2024-01-22 16:00:00+00:00,0.0001,8
2024-01-23 00:00:00+00:00,0.0001,8
2024-01-23 08:00:00+00:00,0.0001,8
2024-01-23 16:00:00+00:00,0.0001,8
2024-01-24 00:00:00+00:00,0.0001,8
2024-01-24 08:00:00+00:00,0.0001,8
2024-01-24 16:00:00+00:00,0.0001,8
2024-01-25 00:00:00+00:00,0.0001,8
2024-01-25 08:00:00.001000+00:00,0.0001,8
2024-01-25 16:00:00+00:00,0.0001,8
2024-01-26 00:00:00.001000+00:00,0.0001,8
2024-01-26 08:00:00+00:00,0.0001,8
2024-01-26 16:00:00+00:00,7.999e-05,8
2024-01-27 00:00:00+00:00,0.0001,8
2024-01-27 08:00:00+00:00,0.0001,8
2024-01-27 16:00:00+00:00,0.0001,8
2024-01-28 00:00:00+00:00,8.902e-05,8
2024-01-28 08:00:00+00:00,2.568e-05,8
2024-01-28 16:00:00+00:00,0.0001,8
2024-01-29 00:00:00+00:00,0.0001,8
2024-01-29 08:00:00.001000+00:00,3.929e-05,8
2024-01-29 16:00:00+00:00,0.0001,8
2024-01-30 00:00:00+00:00,0.0001,8
2024-01-30 08:00:00+00:00,4.333e-05,8
2024-01-30 16:00:00.001000+00:00,0.0001,8
2024-01-31 00:00:00+00:00,0.0001,8
2024-01-31 08:00:00+00:00,5.702e-05,8
2024-01-31 16:00:00+00:00,0.0001,8
2024-02-01 00:00:00+00:00,5.15e-05,8
2024-02-01 08:00:00+00:00,0.0001,8
2024-02-01 16:00:00.002000+00:00,7.451e-05,8
2024-02-02 00:00:00+00:00,0.0001,8
2024-02-02 08:00:00+00:00,0.0001,8
2024-02-02 16:00:00+00:00,0.0001,8
2024-02-03 00:00:00+00:00,0.0001,8
2024-02-03 08:00:00+00:00,9.726e-05,8
2024-02-03 16:00:00.001000+00:00,0.0001,8
2024-02-04 00:00:00+00:00,0.0001,8
2024-02-04 08:00:00.004000+00:00,0.0001,8
2024-02-04 16:00:00+00:00,0.0001,8
2024-02-05 00:00:00+00:00,0.0001,8
2024-02-05 08:00:00+00:00,0.0001,8
2024-02-05 16:00:00+00:00,0.0001,8
2024-02-06 00:00:00+00:00,5.616e-05,8
2024-02-06 08:00:00.001000+00:00,0.0001,8
2024-02-06 16:00:00+00:00,0.0001,8
2024-02-07 00:00:00+00:00,0.0001,8
2024-02-07 08:00:00+00:00,0.0001,8
2024-02-07 16:00:00+00:00,0.0001,8
2024-02-08 00:00:00+00:00,0.0001,8
2024-02-08 08:00:00+00:00,0.0001,8
2024-02-08 16:00:00+00:00,0.0001,8
2024-02-09 00:00:00+00:00,7.069e-05,8
2024-02-09 08:00:00+00:00,3.075e-05,8
2024-02-09 16:00:00.001000+00:00,0.0001,8
2024-02-10 00:00:00.001000+00:00,0.0001,8
2024-02-10 08:00:00+00:00,0.0001,8
2024-02-10 16:00:00+00:00,0.0001,8
2024-02-11 00:00:00+00:00,0.0001,8
2024-02-11 08:00:00.001000+00:00,0.0001,8
2024-02-11 16:00:00+00:00,0.0001,8
2024-02-12 00:00:00+00:00,0.0001,8
2024-02-12 08:00:00+00:00,0.0001,8
2024-02-12 16:00:00+00:00,0.0001,8
2024-02-13 00:00:00+00:00,0.0001,8
2024-02-13 08:00:00+00:00,0.00014166,8
2024-02-13 16:00:00+00:00,0.0001,8
2024-02-14 00:00:00+00:00,0.0001,8
2024-02-14 08:00:00+00:00,0.0001,8
2024-02-14 16:00:00+00:00,0.00029225,8
2024-02-15 00:00:00+00:00,0.00013572,8
2024-02-15 08:00:00+00:00,0.00015932,8
2024-02-15 16:00:00+00:00,0.00012,8
2024-02-16 00:00:00+00:00,0.00022371,8
2024-02-16 08:00:00+00:00,0.00032087,8
2024-02-16 16:00:00+00:00,0.00016914,8
2024-02-17 00:00:00+00:00,0.00017661,8
2024-02-17 08:00:00+00:00,0.00042046,8
2024-02-17 16:00:00+00:00,0.00028279,8
2024-02-18 00:00:00+00:00,0.00022777,8
2024-02-18 08:00:00+00:00,0.00019395,8
2024-02-18 16:00:00+00:00,0.00022192,8
2024-02-19 00:00:00+00:00,0.0003023,8
2024-02-19 08:00:00+00:00,0.00029566,8
2024-02-19 16:00:00+00:00,0.00031944,8
2024-02-20 00:00:00+00:00,0.0004747,8
2024-02-20 08:00:00+00:00,0.00029934,8
2024-02-20 16:00:00+00:00,0.00031742,8
2024-02-21 00:00:00+00:00,0.00016255,8
2024-02-21 08:00:00+00:00,0.0002531,8
2024-02-21 16:00:00+00:00,0.0001773,8
2024-02-22 00:00:00.001000+00:00,0.00016351,8
2024-02-22 08:00:00.001000+00:00,0.00021049,8
2024-02-22 16:00:00+00:00,0.00018339,8
2024-02-23 00:00:00+00:00,0.00026289,8
2024-02-23 08:00:00+00:00,0.00032841,8
2024-02-23 16:00:00+00:00,0.00016957,8
2024-02-24 00:00:00+00:00,0.00027113,8
2024-02-24 08:00:00.001000+00:00,0.00033132,8
2024-02-24 16:00:00+00:00,0.0002623,8
2024-02-25 00:00:00.001000+00:00,0.00027207,8
2024-02-25 08:00:00+00:00,0.00041614,8
2024-02-25 16:00:00+00:00,0.00042645,8
2024-02-26 00:00:00+00:00,0.00055329,8
2024-02-26 08:00:00+00:00,0.00055349,8
2024-02-26 16:00:00+00:00,0.00038701,8
2024-02-27 00:00:00+00:00,0.00060184,8
2024-02-27 08:00:00+00:00,0.00069189,8
2024-02-27 16:00:00+00:00,0.00051508,8
2024-02-28 00:00:00+00:00,0.00032603,8
2024-02-28 08:00:00+00:00,0.00040753,8
2024-02-28 16:00:00+00:00,0.00078549,8
2024-02-29 00:00:00+00:00,0.00089,8
2024-02-29 08:00:00+00:00,0.00098885,8
2024-02-29 16:00:00+00:00,0.00081567,8
2024-03-01 00:00:00+00:00,0.00060436,8
2024-03-01 08:00:00+00:00,0.00061591,8
2024-03-01 16:00:00+00:00,0.00066424,8
2024-03-02 00:00:00+00:00,0.00073268,8
2024-03-02 08:00:00.001000+00:00,0.000755,8
2024-03-02 16:00:00+00:00,0.00063147,8
2024-03-03 00:00:00+00:00,0.00076414,8
2024-03-03 08:00:00+00:00,0.0005416,8
2024-03-03 16:00:00+00:00,0.00058338,8
2024-03-04 00:00:00+00:00,0.00070533,8
2024-03-04 08:00:00+00:00,0.00072401,8
2024-03-04 16:00:00+00:00,0.00073074,8
2024-03-05 00:00:00+00:00,0.00071628,8
2024-03-05 08:00:00+00:00,0.00119261,8
2024-03-05 16:00:00+00:00,0.0011456,8
2024-03-06 00:00:00+00:00,0.0001,8
2024-03-06 08:00:00.001000+00:00,0.00036233,8
2024-03-06 16:00:00+00:00,0.00038317,8
2024-03-07 00:00:00+00:00,0.00038906,8
2024-03-07 08:00:00+00:00,0.00054339,8
2024-03-07 16:00:00+00:00,0.00052411,8
2024-03-08 00:00:00+00:00,0.00059435,8
2024-03-08 08:00:00+00:00,0.00055843,8
2024-03-08 16:00:00+00:00,0.00053032,8
2024-03-09 00:00:00+00:00,0.00048054,8
2024-03-09 08:00:00.001000+00:00,0.00029228,8
2024-03-09 16:00:00+00:00,0.00044156,8
2024-03-10 00:00:00+00:00,0.00040915,8
2024-03-10 08:00:00+00:00,0.00084919,8
2024-03-10 16:00:00+00:00,0.00033129,8
2024-03-11 00:00:00+00:00,0.00023257,8
2024-03-11 08:00:00+00:00,0.00066664,8
2024-03-11 16:00:00+00:00,0.00081096,8
2024-03-12 00:00:00+00:00,0.00071463,8
2024-03-12 08:00:00+00:00,0.00073858,8
2024-03-12 16:00:00+00:00,0.00055607,8
2024-03-13 00:00:00+00:00,0.00064251,8
2024-03-13 08:00:00.001000+00:00,0.00069679,8
2024-03-13 16:00:00+00:00,0.00064562,8
2024-03-14 00:00:00.001000+00:00,0.0005267,8
2024-03-14 08:00:00+00:00,0.0005183,8
2024-03-14 16:00:00+00:00,0.00052725,8
2024-03-15 00:00:00+00:00,0.00063046,8
2024-03-15 08:00:00+00:00,0.00034279,8
2024-03-15 16:00:00+00:00,0.0002746,8
2024-03-16 00:00:00+00:00,0.00014955,8
2024-03-16 08:00:00+00:00,0.00020435,8
2024-03-16 16:00:00+00:00,0.00015327,8
2024-03-17 00:00:00+00:00,0.00014108,8
2024-03-17 08:00:00+00:00,0.0001,8
2024-03-17 16:00:00+00:00,0.00030858,8
2024-03-18 00:00:00+00:00,0.00033129,8
2024-03-18 08:00:00+00:00,0.00028956,8
2024-03-18 16:00:00.001000+00:00,0.00018996,8
2024-03-19 00:00:00+00:00,0.0002092,8
2024-03-19 08:00:00+00:00,0.00020307,8
2024-03-19 16:00:00.001000+00:00,0.0001,8
2024-03-20 00:00:00+00:00,0.00018828,8
2024-03-20 08:00:00.004000+00:00,0.00018831,8
2024-03-20 16:00:00+00:00,0.00010917,8
2024-03-21 00:00:00+00:00,0.00015928,8
2024-03-21 08:00:00+00:00,0.00030752,8
2024-03-21 16:00:00+00:00,0.00014524,8
2024-03-22 00:00:00+00:00,0.00014092,8
2024-03-22 08:00:00+00:00,0.00014802,8
2024-03-22 16:00:00+00:00,0.00016161,8
2024-03-23 00:00:00+00:00,0.00015244,8
2024-03-23 08:00:00+00:00,0.00015091,8
2024-03-23 16:00:00+00:00,0.00016841,8
2024-03-24 00:00:00+00:00,0.00017713,8
2024-03-24 08:00:00+00:00,0.00015435,8
2024-03-24 16:00:00+00:00,0.00025686,8
2024-03-25 00:00:00+00:00,0.00021466,8
2024-03-25 08:00:00.001000+00:00,0.00017494,8
2024-03-25 16:00:00+00:00,0.00020373,8
2024-03-26 00:00:00+00:00,0.00039207,8
2024-03-26 08:00:00+00:00,0.00020767,8
2024-03-26 16:00:00+00:00,0.00025173,8
2024-03-27 00:00:00+00:00,0.00032068,8
2024-03-27 08:00:00.001000+00:00,0.0004048,8
2024-03-27 16:00:00+00:00,0.00025221,8
2024-03-28 00:00:00+00:00,0.00026487,8
2024-03-28 08:00:00+00:00,0.00039989,8
2024-03-28 16:00:00+00:00,0.00036742,8
2024-03-29 00:00:00+00:00,0.00045018,8
2024-03-29 08:00:00+00:00,0.00035449,8
2024-03-29 16:00:00+00:00,0.00040773,8
2024-03-30 00:00:00+00:00,0.00052381,8
2024-03-30 08:00:00+00:00,0.00055026,8
2024-03-30 16:00:00+00:00,0.00058211,8
2024-03-31 00:00:00+00:00,0.00044594,8
2024-03-31 08:00:00+00:00,0.00046087,8
2024-03-31 16:00:00.001000+00:00,0.00053015,8
2024-04-01 00:00:00+00:00,0.00083459,8
2024-04-01 08:00:00+00:00,0.00044327,8
2024-04-01 16:00:00+00:00,0.00031429,8
2024-04-02 00:00:00.007000+00:00,0.00015817,8
2024-04-02 08:00:00.015000+00:00,0.0001,8
2024-04-02 16:00:00+00:00,0.00015893,8
2024-04-03 00:00:00+00:00,0.0001096,8
2024-04-03 08:00:00+00:00,0.0001,8
2024-04-03 16:00:00+00:00,0.00016154,8
2024-04-04 00:00:00+00:00,0.0001,8
2024-04-04 08:00:00+00:00,0.0001,8
2024-04-04 16:00:00+00:00,0.00016815,8
2024-04-05 00:00:00+00:00,0.0001,8
2024-04-05 08:00:00+00:00,0.0001,8
2024-04-05 16:00:00+00:00,0.0001,8
2024-04-06 00:00:00+00:00,0.0001,8
2024-04-06 08:00:00+00:00,0.0001,8
2024-04-06 16:00:00+00:00,0.0001,8
2024-04-07 00:00:00+00:00,0.0001,8
2024-04-07 08:00:00+00:00,0.0001,8
2024-04-07 16:00:00+00:00,0.0001,8
2024-04-08 00:00:00.001000+00:00,0.00013953,8
2024-04-08 08:00:00+00:00,0.00025466,8
2024-04-08 16:00:00.006000+00:00,0.00018234,8
2024-04-09 00:00:00+00:00,0.00013524,8
2024-04-09 08:00:00.001000+00:00,0.00012502,8
2024-04-09 16:00:00.001000+00:00,0.00011397,8
2024-04-10 00:00:00+00:00,0.00036513,8
2024-04-10 08:00:00.001000+00:00,0.00031624,8
2024-04-10 16:00:00+00:00,0.00017163,8
2024-04-11 00:00:00+00:00,0.00027306,8
2024-04-11 08:00:00+00:00,0.00024101,8
2024-04-11 16:00:00+00:00,0.00027676,8
2024-04-12 00:00:00+00:00,0.00026578,8
2024-04-12 08:00:00.001000+00:00,0.0002941,8
2024-04-12 16:00:00+00:00,0.00025596,8
2024-04-13 00:00:00+00:00,0.0001,8
2024-04-13 08:00:00+00:00,0.0001,8
2024-04-13 16:00:00.001000+00:00,0.0001,8
2024-04-14 00:00:00+00:00,0.0001,8
2024-04-14 08:00:00+00:00,0.0001,8
2024-04-14 16:00:00+00:00,0.0001,8
2024-04-15 00:00:00+00:00,9.686e-05,8
2024-04-15 08:00:00.001000+00:00,-7.58e-06,8
2024-04-15 16:00:00+00:00,6.37e-05,8
2024-04-16 00:00:00.001000+00:00,-5.815e-05,8
2024-04-16 08:00:00+00:00,4.459e-05,8
2024-04-16 16:00:00+00:00,2.516e-05,8
2024-04-17 00:00:00+00:00,-2.599e-05,8
2024-04-17 08:00:00+00:00,3.33e-06,8
2024-04-17 16:00:00+00:00,0.0001,8
2024-04-18 00:00:00+00:00,6.888e-05,8
2024-04-18 08:00:00+00:00,7.203e-05,8
2024-04-18 16:00:00+00:00,6.59e-05,8
2024-04-19 00:00:00.001000+00:00,-1.667e-05,8
2024-04-19 08:00:00+00:00,4.68e-05,8
2024-04-19 16:00:00+00:00,2.007e-05,8
2024-04-20 00:00:00+00:00,0.0001,8
2024-04-20 08:00:00+00:00,4.184e-05,8
2024-04-20 16:00:00+00:00,6.594e-05,8
2024-04-21 00:00:00+00:00,7.055e-05,8
2024-04-21 08:00:00+00:00,-2.982e-05,8
2024-04-21 16:00:00+00:00,4.268e-05,8
2024-04-22 00:00:00+00:00,3.735e-05,8
2024-04-22 08:00:00+00:00,8.512e-05,8
2024-04-22 16:00:00+00:00,-3.018e-05,8
2024-04-23 00:00:00+00:00,-1.27e-05,8
2024-04-23 08:00:00+00:00,-4.214e-05,8
2024-04-23 16:00:00.001000+00:00,1.577e-05,8
2024-04-24 00:00:00+00:00,9.77e-06,8
2024-04-24 08:00:00+00:00,6.43e-06,8
2024-04-24 16:00:00+00:00,0.0001,8
2024-04-25 00:00:00+00:00,0.0001,8
2024-04-25 08:00:00+00:00,2.239e-05,8
2024-04-25 16:00:00.010000+00:00,0.0001,8
2024-04-26 00:00:00.001000+00:00,6.164e-05,8
2024-04-26 08:00:00+00:00,8.426e-05,8
2024-04-26 16:00:00+00:00,8.505e-05,8
2024-04-27 00:00:00+00:00,5.384e-05,8
2024-04-27 08:00:00.001000+00:00,-2.561e-05,8
2024-04-27 16:00:00+00:00,2.358e-05,8
