kind,symbol,month,url,bytes,sha256,checksum_available,checksum_passed,rows,missing
fundingRate,LTCUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/LTCUSDT/LTCUSDT-fundingRate-2024-09.zip,872,31042156b111a01cbc07aa0760a1fc8abcba1104fd581c6e6c60f7d768adc96d,True,True,90,False
fundingRate,BCHUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/BCHUSDT/BCHUSDT-fundingRate-2024-09.zip,952,d8460f06b0a159975ce94f29ed3b52249a087a820ed1f99716cd7ccdd5544b3e,True,True,90,False
klines,ETHUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2024-09.zip,37665,37bea2dbe4281fbcaa45a849b6eed4393713b7236c5cb35cff63876e96df5677,True,True,720,False
klines,BCHUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2024-09.zip,33530,059f46fe38fe5f2304dc92692bc8c8aa7afc8f076032a2d7bad2addb5ba451c3,True,True,720,False
klines,BNBUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2024-09.zip,33860,e2f3c3093939fdf5959207c325b29404cb29ad8edb6b9510fa103da7a57a91f3,True,True,720,False
fundingRate,EOSUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/EOSUSDT/EOSUSDT-fundingRate-2024-09.zip,851,f1def66ceb7b4a496151e81eaf4e05a54aed3a68495e8f49c0f049ecaa439251,True,True,90,False
fundingRate,XRPUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/XRPUSDT/XRPUSDT-fundingRate-2024-09.zip,861,69faf312921ce5c88092d8c328b04dc006ea42dabfe68ad5fee542d28c0ae2ca,True,True,90,False
klines,XRPUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2024-09.zip,33995,8991cb521b4cf5dfe3e249b6069147d0d80848563bc625a8779e17e381fc79a0,True,True,720,False
klines,LTCUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/klines/LTCUSDT/1h/LTCUSDT-1h-2024-09.zip,32908,327a25b12c0a3992df0923c50ba97328905465f0006b7c6ad8d5cb6405ee21db,True,True,720,False
klines,DOGEUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/1h/DOGEUSDT-1h-2024-09.zip,34856,a962590bf0df0d4b75e26cbf3e4683de0b8a6fc59e44e76f4fd0d1dbf569db0e,True,True,720,False
klines,ADAUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/klines/ADAUSDT/1h/ADAUSDT-1h-2024-09.zip,31709,b56f3633cbd2d8a19c028c20488182a44f2ed78bdad1fe41b02e69dfcf64f45c,True,True,720,False
fundingRate,LINKUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2024-09.zip,833,82f0d865cf2d02ab345c4254fe59ffeb3e5b6bae39bcb1a0d06dc67ff55a718a,True,True,90,False
fundingRate,DOTUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOTUSDT/DOTUSDT-fundingRate-2024-09.zip,820,2d707e7208463b4fa1a648d824744582b1d8fd18f25870a620035e24a544333a,True,True,90,False
klines,TRXUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2024-09.zip,32013,26f682a2c71ddb222a8dcfb9499cea97a98f1a8bf0d6bcc9eb5e06a8ff70522a,True,True,720,False
fundingRate,TRXUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/TRXUSDT/TRXUSDT-fundingRate-2024-09.zip,901,24a4450561c8e4ba1b9efe2550a8e2f9d0ace94a2afcef5d925961f229907093,True,True,90,False
klines,EOSUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2024-09.zip,28906,d421308d49cd253dfb98030fa8191834101d79041f59520a02cdf033c448e297,True,True,720,False
klines,SOLUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/1h/SOLUSDT-1h-2024-09.zip,33345,c99c50b8413b34318d5aa778b890d8d06d5c333c4db101570c1c9ee7e35b6451,True,True,720,False
fundingRate,SOLUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/SOLUSDT/SOLUSDT-fundingRate-2024-09.zip,880,7666e4d3e6ea6dd28011c508cf01421007521e98e96ea551f809836441b43ca0,True,True,90,False
fundingRate,ETHUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/ETHUSDT/ETHUSDT-fundingRate-2024-10.zip,748,2124978c335473a5d9c0f0e9f238193d56c21ac7e250e065a36e9d1201beb049,True,True,93,False
klines,ETHUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2024-10.zip,38803,b4cda93568426a315e1de2fc7ca0ffb56586495680b233ffd7ce6bec11d18713,True,True,744,False
fundingRate,DOGEUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2024-09.zip,862,92bc33954530f8d7bcf13a41d736a9480f4082cd1220d976d4a01bdbb52452b4,True,True,90,False
klines,BTCUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2024-10.zip,38285,e3dcb9fe9d70fea19dfbdc5294044da69b9061c6f7411e99468825fac1ce8d61,True,True,744,False
klines,BNBUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2024-10.zip,34551,a18e0817ae976c6b0859f8a5cb1fd22cf0e69c8992f9dff2bfab098ef4010849,True,True,744,False
klines,DOTUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/klines/DOTUSDT/1h/DOTUSDT-1h-2024-09.zip,30958,46ed5d6f41924d40fca00f36c422e2e116a916e13626ac34f281bc19db1aaa0c,True,True,720,False
klines,LINKUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2024-09.zip,33638,086a233724da625f1c0dc78ba146450a5a35df3af725dae59cf5f92da5cb47f4,True,True,720,False
fundingRate,XRPUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/XRPUSDT/XRPUSDT-fundingRate-2024-10.zip,740,f9d62565da4bf7d1caddc9cb09b1a73a4a312a7419c5c0439c662fc3f58dd993,True,True,93,False
klines,XRPUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2024-10.zip,34747,61cbf128a512f6465fa4f4b37e197be6a2c609425bc1ed47fa5fa3b769b3f0b8,True,True,744,False
klines,LTCUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/LTCUSDT/1h/LTCUSDT-1h-2024-10.zip,33774,3320791d2475f11801bef2a0a1a88ee8dce2a9b512a51fd73c4f5199bd9ba851,True,True,744,False
fundingRate,BTCUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/BTCUSDT/BTCUSDT-fundingRate-2024-10.zip,801,26db65ac8020d80ece35df79c254c5f7e24427529bcceeb2972748c4fe2d2707,True,True,93,False
fundingRate,BCHUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/BCHUSDT/BCHUSDT-fundingRate-2024-10.zip,915,02f1faeb203f48d7e5d090b323147854de39d6f08db55f714608d7e044f7d6ef,True,True,93,False
fundingRate,EOSUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/EOSUSDT/EOSUSDT-fundingRate-2024-10.zip,769,096a3c3ec4de856eaea5365c0d9ce5f727d0653e2cec888dd6b4eed141928978,True,True,93,False
klines,EOSUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2024-10.zip,29470,8a0cd473fbb50e90e0b9b96e2ac9c76cd087f977bb075c69a60b01b742280e62,True,True,744,False
fundingRate,BNBUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/BNBUSDT/BNBUSDT-fundingRate-2024-10.zip,727,ac53012800835002672b559455766f73eb30cce3b4b75a30e8d834f03cc3ba1c,True,True,93,False
klines,ADAUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/ADAUSDT/1h/ADAUSDT-1h-2024-10.zip,32623,883e960011b0a10a773bad66c66ba54695f72ba2435d91b3b283d2dd5d95cc00,True,True,744,False
fundingRate,ADAUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/ADAUSDT/ADAUSDT-fundingRate-2024-10.zip,802,a95896349b3447f08bb67b3167223cae41abcfebd1b106826bb89989c1dd2e18,True,True,93,False
klines,DOTUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/DOTUSDT/1h/DOTUSDT-1h-2024-10.zip,31716,5d7a4c8f111b97154ac26125af906c5d1e686d982bea369e48b7c399aee0e3a2,True,True,744,False
fundingRate,LTCUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/LTCUSDT/LTCUSDT-fundingRate-2024-10.zip,765,59cfe0decf8b9b1e1a8904c847302e0d86e8b56cef938ac47514a1c232f889dd,True,True,93,False
fundingRate,DOTUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOTUSDT/DOTUSDT-fundingRate-2024-10.zip,745,8d02c52c75cbc6231cd64507ba544497d024dd8a6a50ff4dc85e837fc8e58213,True,True,93,False
klines,BCHUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2024-10.zip,34781,7be2ff77ca70b4bba7a935ad224c515b891c715f8f0322b8b7e7116757e3d1dc,True,True,744,False
fundingRate,DOGEUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2024-10.zip,763,c038f18bf93552ca8432d04482839ab50d5b6e903c1b63083c335d479236ba22,True,True,93,False
klines,SOLUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/1h/SOLUSDT-1h-2024-10.zip,33909,ae94c6ea35e4b98c5a2e41a32a9d75e18793ced7c3e55c9e524a3e0c43ae75d7,True,True,744,False
klines,DOGEUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/1h/DOGEUSDT-1h-2024-10.zip,36926,c7e5bcdcb880bbbeb2d01f7e71aa13399b9527419b904ecd7fb7b2af52c0cc34,True,True,744,False
fundingRate,SOLUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/SOLUSDT/SOLUSDT-fundingRate-2024-10.zip,839,dbece64e8c5bc69c487cc03c00f6a4d4da2cad9152c73860386fcdc7d2ec9d05,True,True,93,False
klines,BTCUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2024-11.zip,37741,0675e55056748489b8750cf6088a666f65dd4fd932d7ca5bd30491f5996b5f3d,True,True,720,False
klines,LINKUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2024-10.zip,34805,1f1c02e319c04a8ba3fd0d62760567f6868b781de2e9661d49f5d8da1236d01f,True,True,744,False
klines,ETHUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2024-11.zip,38440,3e8286eb77062f7c1047ee32aa1ce98dbf42f8e8029acebe38cc1bdd33967c63,True,True,720,False
fundingRate,LINKUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2024-10.zip,734,a79184eb05334084cc4a294881ee74f03556ee1a48115443bd29d77d97a598c1,True,True,93,False
klines,TRXUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2024-10.zip,33080,3249cc0b563fa60663f3e6fccf8fc667766e85edd551a3d55c159ef20afcceb1,True,True,744,False
klines,BNBUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2024-11.zip,34431,6c1ad7c2aeaa31a5221c9eb96cf6076eb318851c5d15ff4e60921b6419405b2c,True,True,720,False
fundingRate,XRPUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/XRPUSDT/XRPUSDT-fundingRate-2024-11.zip,771,95c733e5ad58f4c26c75b71a2081de8f692a4ce271006b7f5b3c87854a848c70,True,True,90,False
klines,ADAUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/ADAUSDT/1h/ADAUSDT-1h-2024-11.zip,34261,6bf7afb2126cfaa2ace32b3551de1e9cf7cf3d95ab6636f686ac0a3494850d40,True,True,720,False
fundingRate,TRXUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/fundingRate/TRXUSDT/TRXUSDT-fundingRate-2024-10.zip,843,8b188036cd5a2a676700fd15738ef73ea0b8ee08246a2e677db2a33f2bcdfda4,True,True,93,False
fundingRate,ADAUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/ADAUSDT/ADAUSDT-fundingRate-2024-11.zip,787,8ac7afd8541ae2fac72093d8b3713acb64f64bf0d859bf72be4c3a6f83a09dd2,True,True,90,False
klines,LTCUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/LTCUSDT/1h/LTCUSDT-1h-2024-11.zip,34214,90633c4d221198edce26ba6ba50d58868f568b862754c633b9514f2ed0d0c4d7,True,True,720,False
fundingRate,BTCUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/BTCUSDT/BTCUSDT-fundingRate-2024-11.zip,746,e1b19cccfe2cdcba48b022790789b7b01edd86c075f39bc152e44c267d43bd51,True,True,90,False
fundingRate,LTCUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/LTCUSDT/LTCUSDT-fundingRate-2024-11.zip,765,436568f53dc359d271647f03ae9de8eadf66e3610472dc0c4858466bd77779ee,True,True,90,False
fundingRate,ETHUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/ETHUSDT/ETHUSDT-fundingRate-2024-11.zip,809,636a4c7c86445c2774b4eae8598c480fcbc57de7dde5d40f6937c7fac510797c,True,True,90,False
fundingRate,BCHUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/BCHUSDT/BCHUSDT-fundingRate-2024-11.zip,727,bae19270e37c0b2c9fe434a3241601b1a918558ac4695f0307466e03b8bf4193,True,True,90,False
klines,EOSUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2024-11.zip,30853,d7e872539a1fc5b0a45e9bb029706bc2e8db427f0a22459e8ea30fd305af12d6,True,True,720,False
klines,BCHUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2024-11.zip,35001,5ecf93ccdf72ca164f0062d54691619aa2898acc0086018acae0585a4d8403eb,True,True,720,False
fundingRate,BNBUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/BNBUSDT/BNBUSDT-fundingRate-2024-11.zip,863,ca02937135f8d51991e96290cd527ba8cfba3e6ca6bdf08247c88bdc88fdfc09,True,True,90,False
fundingRate,DOGEUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2024-11.zip,798,45d7e6671e7bb1efc2ed557fd7139135468d0bea7dbc7906fe0c8b727c2777a0,True,True,90,False
klines,XRPUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2024-11.zip,36294,a750faf8eda4dcaa25a8ad54dc7722a68933a437eff20aab15ebe9ab1a3015a8,True,True,720,False
fundingRate,DOTUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOTUSDT/DOTUSDT-fundingRate-2024-11.zip,748,af1b00d617b7221fe77cb2d2e297a10f74d91d0924e0456214d2469de47e8763,True,True,90,False
klines,DOTUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/DOTUSDT/1h/DOTUSDT-1h-2024-11.zip,32633,785dcad37a68cf3a26cd0c4d7281749936e866a3f765e0c985cb991d4f900c1b,True,True,720,False
fundingRate,TRXUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/TRXUSDT/TRXUSDT-fundingRate-2024-11.zip,785,cdd3ead1d4001c46164bba34613ed1498caf70cecce75e41f0f1fd92161e4331,True,True,90,False
klines,SOLUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/1h/SOLUSDT-1h-2024-11.zip,33016,620f261485e352e46458f683129cdf5141d2f70222a70b65228d6473f884ca81,True,True,720,False
fundingRate,SOLUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/SOLUSDT/SOLUSDT-fundingRate-2024-11.zip,790,f53a9b637d695a251200e48929a573b4bf04cc2d99d5a3a09fe7bdca622918aa,True,True,90,False
klines,BTCUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2024-12.zip,38950,b072f3147b3e390c81dcbf35830a12ff7d53a73236aa44a9eea78199502529cb,True,True,744,False
fundingRate,BTCUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/BTCUSDT/BTCUSDT-fundingRate-2024-12.zip,808,069409f525ebf6370ee1c7defe475167de4b97284c5ac8e68768652968cd3dc9,True,True,93,False
fundingRate,EOSUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/EOSUSDT/EOSUSDT-fundingRate-2024-11.zip,671,6cf7452a703471af7c11c7c671ab69d559feb2a8467fd1bb07bdee8222a62173,True,True,90,False
klines,ETHUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2024-12.zip,39614,330397f0cfd0dc62253ce6cf61ec142714fe65592a9f8447e4b88ca428bb4c9c,True,True,744,False
klines,DOGEUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/1h/DOGEUSDT-1h-2024-11.zip,37842,0371403300da1fc250d657f7261093366ee38faf8ff09da926d1866065ff8cf8,True,True,720,False
fundingRate,LINKUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2024-11.zip,803,2d9fc1ace268513a0330a170216be245b9fbcc37ec405ba57cc11841bb8c438f,True,True,90,False
fundingRate,ETHUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/ETHUSDT/ETHUSDT-fundingRate-2024-12.zip,837,11a0847e8aacb32eeb725611fda4fe6a8419c03eb0c16e14dfc3b9287e78ecc9,True,True,93,False
klines,LINKUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2024-11.zip,34946,e91669c64348377b593398eff836b64c09a149e6d80fb90cd50b5d32936586c4,True,True,720,False
fundingRate,BNBUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/BNBUSDT/BNBUSDT-fundingRate-2024-12.zip,873,9bad523573121ac9a255adac4574e4ea8545ab77807d6ccd8ac132771b6f0c7b,True,True,93,False
klines,XRPUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2024-12.zip,38230,08f0de25e68d8f913f16abbdc13f49047d8b6f624cb748c89900231f75b2bba5,True,True,744,False
fundingRate,XRPUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/XRPUSDT/XRPUSDT-fundingRate-2024-12.zip,805,be526ba15c6c4c3ae8cddda1411a13f665f635be444c992efd2f66e6bbfa37d8,True,True,93,False
klines,TRXUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2024-11.zip,33257,c15a5c243411e74bd5121bcb238f534a94468978a160807439825fc31393ca7c,True,True,720,False
klines,ADAUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/ADAUSDT/1h/ADAUSDT-1h-2024-12.zip,35226,989a91a71dd93b5511c5ce7c2374acd215c0a51a2d0ddf477d35a8261fae90f5,True,True,744,False
fundingRate,ADAUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/ADAUSDT/ADAUSDT-fundingRate-2024-12.zip,829,b15893bcb18cc762d191f337c0a44e7ea4acd1730067cdec9788ad9fbfc4b262,True,True,93,False
klines,LTCUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/LTCUSDT/1h/LTCUSDT-1h-2024-12.zip,36331,b10eabf491f946a5bd03f1f543d150fcdc7ed988d59085ca06539deac69a49ce,True,True,744,False
fundingRate,BCHUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/BCHUSDT/BCHUSDT-fundingRate-2024-12.zip,803,14bedc63fc1681175c07c7384abfbbc2d6a762f18a53ca1eae1a66ba3a05ea01,True,True,93,False
fundingRate,EOSUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/EOSUSDT/EOSUSDT-fundingRate-2024-12.zip,755,2fecf2aa7ced400f7c94c9fbb51c5cb0e761b67f9f31abea08a549053fb8fa89,True,True,93,False
fundingRate,LINKUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/LINKUSDT/LINKUSDT-fundingRate-2024-12.zip,815,db162585658485f1107d4d135a8a37714b7e8b33ce99f251ab537fa7c6cf0c61,True,True,93,False
klines,LINKUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/LINKUSDT/1h/LINKUSDT-1h-2024-12.zip,37176,fce2aa49ee43b716abe37b235b680d4692530235ccf0c2ee4d281daaf70698d9,True,True,744,False
klines,DOGEUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/DOGEUSDT/1h/DOGEUSDT-1h-2024-12.zip,38426,8d1c5b6c642ab19b5d5427b54fb72f3794aa548640c2c6b92afb371ddb4c812a,True,True,744,False
klines,BNBUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2024-12.zip,35897,324c97541d0395d7c5d882f5fecb0e85b74e0569265f70319b3afd3860f3a466,True,True,744,False
klines,DOTUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/DOTUSDT/1h/DOTUSDT-1h-2024-12.zip,34077,2533eab6851c38fd9ced1e29b94d1dd79bbc9a30c8746d5b5a8c7a69ef9b55b5,True,True,744,False
fundingRate,DOTUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOTUSDT/DOTUSDT-fundingRate-2024-12.zip,809,d43a9805d9674591a21710503f9a18a2bead6ad665ce224608d483d9a1fe600d,True,True,93,False
klines,TRXUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2024-12.zip,35891,e57ccfac748da229eaba9c4b50695eb2a162f173a317a087c5e71cd6af269a10,True,True,744,False
fundingRate,TRXUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/TRXUSDT/TRXUSDT-fundingRate-2024-12.zip,846,47783220b7c56656c5f77d8883e8936b6023ed9447cf7f6797f8ab82e7a8be5c,True,True,93,False
fundingRate,LTCUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/LTCUSDT/LTCUSDT-fundingRate-2024-12.zip,794,2f3a1b448ee44168eff55ce2f1c613822726084dc625347f5fde5d45f7d08dc2,True,True,93,False
klines,EOSUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/EOSUSDT/1h/EOSUSDT-1h-2024-12.zip,32496,2d5524b2a6f810b326adae8de46da878574e9210439c69fb6b854007cc5c5066,True,True,744,False
klines,BCHUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2024-12.zip,36133,bd8b5243a3d1a5f5bf8fa13d005e7caa80bd3a5145ec22da8f6e451b34728ba3,True,True,744,False
fundingRate,SOLUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/SOLUSDT/SOLUSDT-fundingRate-2024-12.zip,893,bae83020ac2ccfa6dd8d1362d373a92b4d5a7e396cef52e78dc2e7d81e63f621,True,True,93,False
fundingRate,BTCUSDT,2025-01,https://data.binance.vision/data/futures/um/monthly/fundingRate/BTCUSDT/BTCUSDT-fundingRate-2025-01.zip,825,df725010d55458866eb5a47e9ee708c6796c9d7e77b14c38342cea11f381815e,True,True,93,False
klines,ETHUSDT,2025-01,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2025-01.zip,39367,99928eb8fdc5d565d317b0e9685e07fc5f9487510a39b8675d7374cfdfcbec82,True,True,744,False
fundingRate,DOGEUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/fundingRate/DOGEUSDT/DOGEUSDT-fundingRate-2024-12.zip,897,5b94b4960510e5e217048ee5268038d60a6dbcf45755063790f9c35602231983,True,True,93,False
fundingRate,ETHUSDT,2025-01,https://data.binance.vision/data/futures/um/monthly/fundingRate/ETHUSDT/ETHUSDT-fundingRate-2025-01.zip,768,88c95b99d2784a7baac529fe578563d7e05038a1b8a498b2f59bf81b216fee20,True,True,93,False
klines,BNBUSDT,2025-01,https://data.binance.vision/data/futures/um/monthly/klines/BNBUSDT/1h/BNBUSDT-1h-2025-01.zip,34900,d7a3c3240f2214756249042ec7d914008d13457d2fdba41571607e5243a2513d,True,True,744,False
klines,XRPUSDT,2025-01,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2025-01.zip,37758,480e6a9873f8186a2f4d3b2d6e4fd85a91b951f3cec01a3775c272cd76630781,True,True,744,False
fundingRate,XRPUSDT,2025-01,https://data.binance.vision/data/futures/um/monthly/fundingRate/XRPUSDT/XRPUSDT-fundingRate-2025-01.zip,743,b14759b7a99d6111f819790de938b2b0f3eeeaac57402c2e1ef71fd38302d26d,True,True,93,False
fundingRate,ADAUSDT,2025-01,https://data.binance.vision/data/futures/um/monthly/fundingRate/ADAUSDT/ADAUSDT-fundingRate-2025-01.zip,697,ef6a5a286fc3d91fcdb479226500693ce9bc16ee39399ef09076a40349d2e399,True,True,93,False
klines,LTCUSDT,2025-01,https://data.binance.vision/data/futures/um/monthly/klines/LTCUSDT/1h/LTCUSDT-1h-2025-01.zip,36039,fdd79bce6411c1794602db19dbe125080b9d0c50338b2c238d0ab80f6a0f6339,True,True,744,False
fundingRate,BCHUSDT,2025-01,https://data.binance.vision/data/futures/um/monthly/fundingRate/BCHUSDT/BCHUSDT-fundingRate-2025-01.zip,747,1ae200badebfa97d82362744c32c7f1bdca722fa05f40b18972f3d70b4565257,True,True,93,False
klines,BCHUSDT,2025-01,https://data.binance.vision/data/futures/um/monthly/klines/BCHUSDT/1h/BCHUSDT-1h-2025-01.zip,35303,d82cf60a0fa5161b9c57914154ec393593a20d25e516443c03b2970506a172c3,True,True,744,False
klines,SOLUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/SOLUSDT/1h/SOLUSDT-1h-2024-12.zip,33906,bdb5c900670da54eac3653f7be69529dbfeb13574aa6072049ff1c419d7f5567,True,True,744,False
klines,BTCUSDT,2025-01,https://data.binance.vision/data/futures/um/monthly/klines/BTCUSDT/1h/BTCUSDT-1h-2025-01.zip,38915,9ebc05c9b3d5ab3591edf65bc5c7e5dbc2f96c1efc4adc4ea198c651a99a41b1,True,True,744,False
