open_time,equity,net_return,gross_return,w_v285,w_v365,w_cash,risky_budget,gross,underlying_turnover,meta_turnover,meta_cost,underlying_stress_cost,financing,state_label,state_duration_days,novelty_flag,drawdown
2021-03-14 00:00:00+00:00,10492.308630901394,0.0036960125262965,0.0036960125262965,1.0,0.0,0.0,1.0,0.5417532015122671,0.0,0.0,0.0,0.0,0.0,calm_risk_on,5,False,0.0
2021-03-15 00:00:00+00:00,10473.977127678514,-0.0017471372476494,-0.0017471372476494,1.0,0.0,0.0,1.0,0.5152398733699597,0.0,0.0,0.0,0.0,0.0,calm_risk_on,6,False,-0.0017471372476492997
2021-03-16 00:00:00+00:00,10340.510415504123,-0.0127426965466337,-0.0127426965466337,1.0,0.0,0.0,1.0,0.5150536611231463,0.0,0.0,0.0,0.0,0.0,calm_risk_on,7,False,-0.014467570554511089
2021-03-17 00:00:00+00:00,10251.488723175176,-0.008609023031926,-0.008609023031926,1.0,0.0,0.0,1.0,0.538107989146385,0.0,0.0,0.0,0.0,0.0,calm_risk_on,8,False,-0.022952041938317347
2021-03-18 00:00:00+00:00,10367.484911117579,0.0113150578491272,0.0113150578491272,1.0,0.0,0.0,1.0,0.5619252314903362,0.0,0.0,0.0,0.0,0.0,calm_risk_on,9,False,-0.011896687771477787
2021-03-19 00:00:00+00:00,10327.433252450503,-0.0038631991278933,-0.0038631991278933,1.0,0.0,0.0,1.0,0.5477950146828321,0.0,0.0,0.0,0.0,0.0,calm_risk_on,10,False,-0.015713927625547464
2021-03-20 00:00:00+00:00,10465.882968155296,0.0134060140908625,0.0134060140908625,1.0,0.0,0.0,1.0,0.551694445854939,0.0,0.0,0.0,0.0,0.0,calm_risk_on,11,False,-0.002518574669855833
2021-03-21 00:00:00+00:00,10461.490116303443,-0.0004197306491215,-0.0004197306491215,1.0,0.0,0.0,1.0,0.5370341674941463,0.0,0.0,0.0,0.0,0.0,calm_risk_on,12,False,-0.002937248195996278
2021-03-22 00:00:00+00:00,10485.30582353659,0.0022765119469962,0.0022765119469962,1.0,0.0,0.0,1.0,0.5334108016790052,0.0,0.0,0.0,0.0,0.0,calm_risk_on,13,False,-0.0006674229296096401
2021-03-23 00:00:00+00:00,10474.281252472298,-0.0010514305686292,-0.0010514305686292,1.0,0.0,0.0,1.0,0.5224351099218131,0.0,0.0,0.0,0.0,0.0,calm_risk_on,14,False,-0.0017181517493684018
2021-03-24 00:00:00+00:00,10420.694705501883,-0.0051160118464231,-0.0051160118464231,1.0,0.0,0.0,1.0,0.5181686576962429,0.0,0.0,0.0,0.0,0.0,calm_risk_on,15,False,-0.006825373511087696
2021-03-25 00:00:00+00:00,10454.700990310148,0.0032633414344545,0.0032633414344545,1.0,0.0,0.0,1.0,0.4891254239419051,0.0,0.0,0.0,0.0,0.0,calm_risk_on,16,False,-0.003584305600817572
2021-03-26 00:00:00+00:00,10452.92870641349,-0.0001695202854965,-0.0001695202854965,1.0,0.0,0.0,1.0,0.5111913071937781,0.0,0.0,0.0,0.0,0.0,calm_risk_on,17,False,-0.00375321827380537
2021-03-27 00:00:00+00:00,10464.569051853645,0.0011135965591169,0.0011135965591169,1.0,0.0,0.0,1.0,0.5237707650640712,0.0,0.0,0.0,0.0,0.0,calm_risk_on,18,False,-0.0026438012856438986
2021-03-28 00:00:00+00:00,10445.919574070365,-0.0017821544003264,-0.0017821544003264,1.0,0.0,0.0,1.0,0.5285953459654334,0.0,0.0,0.0,0.0,0.0,calm_risk_on,19,False,-0.004421244023875337
2021-03-29 00:00:00+00:00,10517.823644218883,0.0068834600571692,0.0068834600571692,1.0,0.0,0.0,1.0,0.537772405506213,0.0,0.0,0.0,0.0,0.0,calm_risk_on,20,True,0.0
2021-03-30 00:00:00+00:00,10436.754665979439,-0.0077077712064513,-0.0077077712064513,1.0,0.0,0.0,1.0,0.5535327399695598,0.0,0.0,0.0,0.0,0.0,calm_risk_on,21,True,-0.007707771206451386
2021-03-31 00:00:00+00:00,10501.499084320623,0.0062035010320047,0.0062035010320047,1.0,0.0,0.0,1.0,0.5556119021552267,0.0,0.0,0.0,0.0,0.0,calm_risk_on,22,True,-0.0015520853410802005
2021-04-01 00:00:00+00:00,10421.240845174618,-0.0076425506969606,-0.0076425506969606,1.0,0.0,0.0,1.0,0.5693428881041919,0.0,0.0,0.0,0.0,0.0,calm_risk_on,23,False,-0.009182774147135642
2021-04-02 00:00:00+00:00,10482.934186691675,0.0059199612055433,0.0059199612055433,1.0,0.0,0.0,1.0,0.5633156452991726,0.1001888451846681,0.0,0.0,0.0,0.0,calm_risk_on,24,False,-0.003317174608302609
2021-04-03 00:00:00+00:00,10496.969876155716,0.0013389084786832,0.0013389084786832,1.0,0.0,0.0,1.0,0.4945261318816734,0.0,0.0,0.0,0.0,0.0,calm_risk_on,25,False,-0.001982707522827587
2021-04-04 00:00:00+00:00,10485.479469011902,-0.0010946403847374,-0.0010946403847374,1.0,0.0,0.0,1.0,0.4853979884435755,0.0,0.0,0.0,0.0,0.0,calm_risk_on,26,False,-0.0030751775558396366
2021-04-05 00:00:00+00:00,10604.90026896862,0.0113891596764503,0.0113891596764503,1.0,0.0,0.0,1.0,0.5103082943304985,0.0,0.0,0.0,0.0,0.0,calm_risk_on,27,False,0.0
2021-04-06 00:00:00+00:00,10644.537688919689,0.003737651363592,0.003737651363592,1.0,0.0,0.0,1.0,0.5463580186996887,0.0,0.0,0.0,0.0,0.0,calm_risk_on,28,False,0.0
2021-04-07 00:00:00+00:00,10540.354674590306,-0.009787462581661,-0.009787462581661,1.0,0.0,0.0,1.0,0.5392270000931804,0.0,0.0,0.0,0.0,0.0,calm_risk_on,29,False,-0.009787462581661077
2021-04-08 00:00:00+00:00,10610.903244909474,0.0066931875157141,0.0066931875157141,1.0,0.0,0.0,1.0,0.5416749393436394,0.0,0.0,0.0,0.0,0.0,calm_risk_on,30,False,-0.003159784388308995
2021-04-09 00:00:00+00:00,10519.258373767336,-0.0086368586186199,-0.0086368586186199,1.0,0.0,0.0,1.0,0.5557115787839394,0.0,0.0,0.0,0.0,0.0,calm_risk_on,31,False,-0.011769352395901711
2021-04-10 00:00:00+00:00,10827.911502878425,0.0293417195532339,0.0293417195532339,1.0,0.0,0.0,1.0,0.5859004613720382,0.0,0.0,0.0,0.0,0.0,calm_risk_on,32,False,0.0
2021-04-11 00:00:00+00:00,10687.621921090948,-0.0129562918712609,-0.0129562918712609,1.0,0.0,0.0,1.0,0.5055910056175759,0.103131877746236,0.0,0.0,0.0,0.0,calm_risk_on,33,False,-0.012956291871261016
2021-04-12 00:00:00+00:00,10646.524945640995,-0.0038452871699039,-0.0038452871699039,1.0,0.0,0.0,1.0,0.5255455266707661,0.0,0.0,0.0,0.0,0.0,calm_risk_on,34,False,-0.016751758378262704
2021-04-13 00:00:00+00:00,10968.01039771762,0.0301962803560849,0.0301962803560849,1.0,0.0,0.0,1.0,0.5463603035185997,0.0,0.0,0.0,0.0,0.0,calm_risk_on,35,False,0.0
2021-04-14 00:00:00+00:00,10934.644048616983,-0.0030421514833337,-0.0030421514833337,1.0,0.0,0.0,1.0,0.5795895276446069,0.0,0.0,0.0,0.0,0.0,calm_risk_on,36,False,-0.003042151483333755
2021-04-15 00:00:00+00:00,10833.573253092221,-0.0092431719839611,-0.0092431719839611,1.0,0.0,0.0,1.0,0.5804374651000827,0.0,0.0,0.0,0.0,0.0,calm_risk_on,37,False,-0.012257204337932981
2021-04-16 00:00:00+00:00,10426.161349761207,-0.0376064197668785,-0.0376064197668785,1.0,0.0,0.0,1.0,0.5078422963795587,0.102957388833769,0.0,0.0,0.0,0.0,calm_risk_on,38,False,-0.04940267453331093
2021-04-17 00:00:00+00:00,10500.736283224684,0.0071526740246719,0.0071526740246719,1.0,0.0,0.0,1.0,0.5097867296367502,0.0,0.0,0.0,0.0,0.0,calm_risk_on,39,True,-0.042603361735522594
2021-04-18 00:00:00+00:00,10443.50518517643,-0.0054501985865204,-0.0054501985865204,1.0,0.0,0.0,1.0,0.4423606472942225,0.0,0.0,0.0,0.0,0.0,calm_risk_on,40,True,-0.047821363540131
2021-04-19 00:00:00+00:00,10439.782350748537,-0.0003564736515072,-0.0003564736515072,1.0,0.0,0.0,1.0,0.4601858023173859,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,1,False,-0.04816079013555674
2021-04-20 00:00:00+00:00,10348.015065171503,-0.008790153136713,-0.008790153136713,1.0,0.0,0.0,1.0,0.4505739077462599,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,2,False,-0.05652760255179323
2021-04-21 00:00:00+00:00,10381.469478257917,0.0032329304582296,0.0032329304582296,1.0,0.0,0.0,1.0,0.4738894996672174,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,3,False,-0.05347742190158378
2021-04-22 00:00:00+00:00,10496.53811305432,0.0110840411405526,0.0110840411405526,1.0,0.0,0.0,1.0,0.503872274540115,0.3312094839364038,0.0,0.0,0.0,0.0,speculative_risk_on,4,False,-0.04298612670547908
2021-04-23 00:00:00+00:00,10434.460667997226,-0.00591408751995,-0.00591408751995,1.0,0.0,0.0,1.0,0.4436266745403553,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,5,False,-0.04864599050994911
2021-04-24 00:00:00+00:00,10468.708586060511,0.003282193412097,0.003282193412097,1.0,0.0,0.0,1.0,0.4493512414988714,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,6,False,-0.04552346264742879
2021-04-25 00:00:00+00:00,10481.637825025517,0.0012350366674855,0.0012350366674855,1.0,0.0,0.0,1.0,0.4418510832745161,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,7,False,-0.04434464912554381
2021-04-26 00:00:00+00:00,10510.254942077101,0.0027302142593841,0.0027302142593841,1.0,0.0,0.0,1.0,0.4741912109300934,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,8,False,-0.041735505259529626
2021-04-27 00:00:00+00:00,10450.552230208317,-0.0056804247088021,-0.0056804247088021,1.0,0.0,0.0,1.0,0.500043316277086,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,9,False,-0.04717885457302107
2021-04-28 00:00:00+00:00,10474.866164816767,0.0023265693594802,0.0023265693594802,1.0,0.0,0.0,1.0,0.5047768023364986,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,10,False,-0.044962050091005956
2021-04-29 00:00:00+00:00,10428.662603906987,-0.0044108974933705,-0.0044108974933705,1.0,0.0,0.0,1.0,0.5084336419936571,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,11,False,-0.04917462459033306
2021-04-30 00:00:00+00:00,10345.501166446847,-0.0079743146958253,-0.0079743146958253,1.0,0.0,0.0,1.0,0.5314558359292999,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,12,False,-0.056756805354626017
2021-05-01 00:00:00+00:00,10432.148278938683,0.00837534219926,0.00837534219926,1.0,0.0,0.0,1.0,0.5532621228208426,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,13,False,-0.04885682082234777
2021-05-02 00:00:00+00:00,10452.948435539638,0.0019938517019497,0.0019938517019497,1.0,0.0,0.0,1.0,0.5467241735204901,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,14,True,-0.0469603823757464
2021-05-03 00:00:00+00:00,10516.360171036751,0.0060663970446384,0.0060663970446384,1.0,0.0,0.0,1.0,0.5684627157560194,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,15,False,-0.04117886565596762
2021-05-04 00:00:00+00:00,10566.240119652428,0.004743081047476,0.004743081047476,1.0,0.0,0.0,1.0,0.552650699314344,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,16,False,-0.03663109930574082
2021-05-05 00:00:00+00:00,10229.740761975567,-0.0318466506407512,-0.0318466506407512,1.0,0.0,0.0,1.0,0.5504635773382197,0.1006336005777513,0.0,0.0,0.0,0.0,speculative_risk_on,17,False,-0.06731117212431559
2021-05-06 00:00:00+00:00,10359.086161855404,0.012644054516085,0.012644054516085,1.0,0.0,0.0,1.0,0.5492849007645091,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,18,False,-0.05551820373811189
2021-05-07 00:00:00+00:00,10474.52555252762,0.0111437813016066,0.0111437813016066,1.0,0.0,0.0,1.0,0.5560565812709224,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,19,False,-0.04499310515722077
2021-05-08 00:00:00+00:00,10579.119593930009,0.00998556363034,0.00998556363034,1.0,0.0,0.0,1.0,0.5518878647652538,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,20,False,-0.03545682304135467
2021-05-09 00:00:00+00:00,10537.03858969951,-0.0039777416123212,-0.0039777416123212,1.0,0.0,0.0,1.0,0.5486146697932043,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,21,False,-0.0392935265732236
2021-05-10 00:00:00+00:00,10619.088806994343,0.0077868384552601,0.0077868384552601,1.0,0.0,0.0,1.0,0.5631721322534227,0.0,0.0,0.0,0.0,0.0,speculative_risk_on,22,False,-0.031812660461726594
