date,SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,HYG,GLD,DBC,UUP,FXE,FXY
2017-11-17 00:00:00+00:00,225.22512817382812,145.4546356201172,133.14381408691406,52.69449234008789,38.21155548095703,60.14203643798828,98.63725280761719,86.34479522705078,55.16682815551758,122.86000061035156,13.797541618347168,20.33365249633789,108.0325698852539,85.66999816894531
2017-11-20 00:00:00+00:00,225.60946655273438,145.34121704101562,134.11244201660156,52.809200286865234,38.407440185546875,59.964447021484375,98.5982437133789,86.20653533935547,55.179447174072266,121.30999755859375,13.687636375427246,20.433895111083984,107.4342269897461,85.2300033569336
2017-11-21 00:00:00+00:00,227.0855255126953,146.91909790039062,135.51161193847656,53.206844329833984,38.921592712402344,60.41200637817383,98.9104232788086,86.22282409667969,55.292972564697266,121.51000213623047,13.780632972717285,20.408836364746094,107.50067901611328,85.37999725341797
2017-11-22 00:00:00+00:00,226.88461303710938,147.0985870361328,135.33221435546875,53.35213088989258,39.019535064697266,60.277042388916016,99.23040008544922,86.49930572509766,55.381263732910156,122.62999725341797,13.856720924377441,20.25010871887207,108.25102233886719,86.3499984741211
2017-11-24 00:00:00+00:00,227.40875244140625,147.63714599609375,135.38604736328125,53.78800582885742,38.937923431396484,60.355194091796875,98.95723724365234,86.42611694335938,55.419105529785156,122.31999969482422,13.898994445800781,20.158212661743164,109.21024322509766,86.02999877929688
2017-11-27 00:00:00+00:00,227.29518127441406,147.57102966308594,134.97348022460938,53.46683883666992,38.36662292480469,60.071006774902344,98.81681060791016,86.48301696777344,55.24885177612305,122.83000183105469,13.873629570007324,20.183279037475586,108.96328735351562,86.44000244140625
2017-11-28 00:00:00+00:00,229.60101318359375,147.9489288330078,137.09909057617188,53.772708892822266,38.652278900146484,59.843650817871094,98.94943237304688,86.49930572509766,55.419105529785156,122.80999755859375,13.814451217651367,20.26681900024414,108.42195129394531,86.12999725341797
2017-11-29 00:00:00+00:00,229.4613494873047,145.36961364746094,137.55648803710938,53.55860137939453,38.04016876220703,59.864959716796875,97.97391510009766,86.22282409667969,55.3497314453125,122.04000091552734,13.721452713012695,20.258464813232422,108.50743865966797,85.80000305175781
2017-11-30 00:00:00+00:00,231.47024536132812,146.58839416503906,137.8076171875,53.61212921142578,37.62394332885742,59.95731735229492,97.6461410522461,85.95446014404297,55.362335205078125,121.0999984741211,13.662271499633789,20.208341598510742,108.96328735351562,84.87999725341797
2017-12-01 00:00:00+00:00,230.98980712890625,145.96485900878906,137.24258422851562,53.39801788330078,37.4117431640625,60.09940719604492,98.96383666992188,86.27208709716797,55.344635009765625,121.58999633789062,13.780632972717285,20.191633224487305,108.87784576416016,85.66000366210938
2017-12-04 00:00:00+00:00,230.71035766601562,144.2830352783203,136.73133850097656,53.206844329833984,37.48520278930664,59.80100631713867,99.01075744628906,86.23137664794922,55.32563018798828,121.18000030517578,13.61154556274414,20.258464813232422,108.54541015625,85.29000091552734
2017-12-05 00:00:00+00:00,229.88055419921875,144.37753295898438,135.3680877685547,53.09214401245117,37.46070861816406,59.30368423461914,99.5034408569336,86.2965316772461,55.293968200683594,120.31999969482422,13.61154556274414,20.291881561279297,108.2320327758789,85.30000305175781
2017-12-06 00:00:00+00:00,229.92420959472656,145.02944946289062,134.73130798339844,52.985076904296875,36.95470428466797,59.24684143066406,99.84750366210938,86.4756851196289,55.24327087402344,120.06999969482422,13.38327693939209,20.342004776000977,107.97557830810547,85.56999969482422
2017-12-07 00:00:00+00:00,230.6492156982422,145.52076721191406,135.6730499267578,53.12273025512695,37.0608024597168,59.39604568481445,99.0655288696289,86.32096099853516,55.26865005493164,118.48999786376953,13.425549507141113,20.38377571105957,107.80462646484375,84.86000061035156
2017-12-08 00:00:00+00:00,231.90696716308594,146.16323852539062,135.79864501953125,53.40565490722656,37.49335861206055,59.70156478881836,99.0733413696289,86.25579833984375,55.32563018798828,118.4800033569336,13.493185043334961,20.417190551757812,107.70967102050781,84.58999633789062
2017-12-11 00:00:00+00:00,232.6056671142578,147.2969970703125,135.74481201171875,53.54330825805664,37.68107604980469,59.694461822509766,98.86997985839844,86.19880676269531,55.33827209472656,118.01000213623047,13.527003288269043,20.417190551757812,107.76666259765625,84.55000305175781
2017-12-12 00:00:00+00:00,233.01622009277344,147.0985870361328,135.3232421875,53.61212921142578,37.428070068359375,59.98572540283203,98.83086395263672,86.12547302246094,55.31298065185547,118.1500015258789,13.408639907836914,20.450603485107422,107.53865814208984,84.55000305175781
2017-12-13 00:00:00+00:00,232.98995971679688,147.3820343017578,136.1304473876953,53.81858825683594,37.8769416809082,60.085201263427734,99.57380676269531,86.4756851196289,55.344635009765625,119.16999816894531,13.349459648132324,20.3085880279541,108.25102233886719,85.33999633789062
2017-12-14 00:00:00+00:00,232.03797912597656,147.27813720703125,134.62367248535156,53.52037048339844,37.599456787109375,60.071006774902344,99.9961166381836,86.44313049316406,55.23063278198242,118.93000030517578,13.391732215881348,20.32529640197754,107.8901138305664,85.48999786376953
2017-12-15 00:00:00+00:00,233.97027587890625,148.95042419433594,136.54306030273438,53.505069732666016,37.68107604980469,60.44756317138672,100.3714828491211,86.42683410644531,55.23695373535156,119.18000030517578,13.391732215881348,20.408836364746094,107.58618927001953,85.2699966430664
2017-12-18 00:00:00+00:00,235.45391845703125,150.1992645263672,138.3905792236328,54.13976287841797,38.105464935302734,60.84542465209961,99.45647430419922,86.23137664794922,55.293968200683594,119.7300033569336,13.450911521911621,20.377899169921875,107.84264373779297,85.26000213623047
2017-12-19 00:00:00+00:00,234.5496826171875,149.3092498779297,137.29640197753906,53.94114303588867,37.904144287109375,59.55236053466797,98.16620635986328,85.84046936035156,55.17993927001953,119.81999969482422,13.55236530303955,20.31936264038086,108.37446594238281,85.05000305175781
2017-12-20 00:00:00+00:00,234.42678833007812,149.14828491210938,137.56556701660156,53.848411560058594,37.95384216308594,58.863189697265625,97.07915496826172,85.58795166015625,55.224281311035156,120.13999938964844,13.62845516204834,20.294279098510742,108.72584533691406,84.62000274658203
2017-12-21 00:00:00+00:00,234.90956115722656,149.16729736328125,138.1678009033203,54.04160690307617,38.20240020751953,58.635189056396484,97.64498901367188,85.64833068847656,55.28215408325195,120.30999755859375,13.636906623840332,20.28591537475586,108.67837524414062,84.70999908447266
2017-12-22 00:00:00+00:00,234.84811401367188,148.99681091308594,137.9157257080078,54.18070983886719,38.525516510009766,59.039222717285156,97.77824401855469,85.68096160888672,55.33303451538086,120.94000244140625,13.696089744567871,20.294279098510742,108.4979019165039,84.72000122070312
2017-12-26 00:00:00+00:00,234.56716918945312,148.19204711914062,137.99671936035156,54.16526412963867,38.492366790771484,59.33504104614258,98.06822967529297,85.71359252929688,55.41572189331055,121.7699966430664,13.898994445800781,20.277557373046875,108.56440734863281,84.80000305175781
