candidate,eligible,score,periods_positive,cagr,sharpe,dd,turnover,severe,selection_cagr,selection_sharpe,selection_dd
combined_l21-63-126-252_k4_s00__r20__v18__g125,False,-0.04727806701475867,False,False,False,False,45.95134239568212,False,0.029437835710326654,0.1961127449218185,-0.33583889881056705
defensive_l126-252_k2_s00__r20__v15__g100,False,-0.04732639316242104,False,False,False,True,6.005106382978724,False,-0.004723857132906795,-0.12573504582404824,-0.16015950042753802
defensive_l126-252_k2_s00__r20__v18__g100,False,-0.04732639316242187,False,False,False,True,6.005106382978724,False,-0.004723857132907017,-0.12573504582405412,-0.16015950042753813
defensive_l63-126-252_k3_s00__r5__v18__g114,False,-0.04745901493474621,True,False,False,True,9.646297872340426,False,-0.0033243123511201844,-0.06070349238690727,-0.18945370315063248
combined_l126-252_k3_s15__r10__v12__g114,False,-0.04752744898738788,True,False,False,True,42.376658219266375,False,0.014890883179405456,0.138050772482772,-0.2256450079720278
defensive_l21-63-126-252_k3_s00__r10__v12__g100,False,-0.04768539069945518,True,False,False,True,8.52415351530993,True,-0.003758561754206746,-0.08291582068329428,-0.1807406224107272
sector_l21-63-126-252_k2_s15__r20__v18__g125,False,-0.047901398255791754,True,False,False,False,47.65771884311294,False,0.02315654583346949,0.16284171226526745,-0.26456264315116695
sector_l63-126-252_k3_s25__r5__v15__g125,False,-0.04820768669121252,True,False,False,False,38.809682874402824,False,0.018139726964336855,0.1467772574325801,-0.28143637682936373
defensive_l63-126-252_k3_s00__r5__v12__g114,False,-0.048388946534226526,True,False,False,True,9.518932625804222,False,-0.0036477203301567007,-0.06961636818309579,-0.1884043783997068
combined_l126-252_k2_s15__r10__v12__g100,False,-0.048465616201297294,True,False,False,False,38.14041465803436,False,0.014216932550203287,0.1375532767559671,-0.25531641179375286
defensive_l126-252_k2_s00__r10__v15__g114,False,-0.04854858128477712,False,False,False,True,8.07342847248113,False,-0.003767771021700117,-0.08149109526089743,-0.1903884817633742
defensive_l126-252_k2_s00__r10__v18__g114,False,-0.04855961998895792,False,False,False,True,8.056851063829788,False,-0.0037338614341724252,-0.08049589569291024,-0.1914621194777646
combined_l21-63-126-252_k4_s00__r5__v15__g114,False,-0.048639719264818686,False,False,False,False,43.62825584128659,False,0.022540863986715953,0.16950843921340045,-0.296687808877254
combined_l63-126-252_k3_s15__r5__v15__g100,False,-0.04893787146560265,True,False,False,False,42.352148660449956,False,0.01663991199030801,0.1538650350037677,-0.25741425530558315
sector_l63-126-252_k2_s25__r10__v15__g125,False,-0.049073312386425885,True,False,False,False,40.61746103877566,False,0.016321935085721773,0.1280826789628104,-0.25057369553102027
sector_l63-126-252_k2_s25__r5__v12__g114,False,-0.04907396614713584,True,False,False,True,37.46793789265116,False,0.01285405947574958,0.11735195044473294,-0.24130188516471707
combined_l126-252_k3_s15__r20__v12__g114,False,-0.04912349713755063,True,False,False,True,41.96337351259385,False,0.014329408846082803,0.13256553662862902,-0.23164057422601658
combined_l63-126-252_k4_s15__r10__v15__g100,False,-0.0495194506121886,True,False,False,True,41.59029151164616,False,0.014230795687581121,0.13458398110251069,-0.23745568598916422
defensive_l126-252_k2_s00__r10__v12__g114,False,-0.04973626211542459,False,False,False,True,8.051306641167876,False,-0.0042560724810757344,-0.0961772785989855,-0.18540770088854952
sector_l21-63-126-252_k2_s15__r10__v18__g100,False,-0.049741192583113394,True,False,False,False,40.53029201944433,False,0.019570764310696154,0.16047562251337263,-0.2988615141713499
sector_l21-63-126-252_k3_s25__r5__v15__g114,False,-0.04981695120972746,True,False,False,False,39.83445482865447,False,0.01573304690760846,0.13406154098714954,-0.26081131591597606
combined_l21-63-126-252_k4_s00__r10__v15__g125,False,-0.050138063743876346,False,False,False,False,44.26723888319448,False,0.025148963799992652,0.18223319393668427,-0.328287387028953
sector_l63-126-252_k2_s25__r10__v18__g114,False,-0.05018699431586114,True,False,False,False,39.20903281090419,False,0.01698782054647241,0.13095539592623043,-0.2737421442936827
sector_l63-126-252_k3_s25__r5__v18__g114,False,-0.050231820745508596,True,False,False,False,37.51075494122885,False,0.018219331693138274,0.14571843682679386,-0.3034149412006494
defensive_l21-63-126-252_k3_s00__r5__v12__g114,False,-0.05049631581252937,True,False,False,True,10.621064852537053,True,-0.0038364813820640498,-0.0731789981736203,-0.19147246507044158
combined_l21-63-126-252_k2_s00__r5__v12__g114,False,-0.050517131390220085,True,False,False,True,46.11958952463104,False,0.016370950032068565,0.13756609631578834,-0.23016734352824297
combined_l63-126-252_k3_s15__r10__v12__g100,False,-0.05058798960836638,True,False,False,False,39.72551088745896,False,0.01591580347334265,0.15924210200397443,-0.2846832826309834
sector_l126-252_k3_s25__r5__v15__g125,False,-0.05080922095291877,True,False,False,False,37.703492819580276,False,0.017621212136299524,0.14185055089063933,-0.29941330239134634
defensive_l21-63-126-252_k3_s00__r5__v15__g114,False,-0.05097995479143722,True,False,False,True,10.690612303789583,False,-0.0038818411110468354,-0.07168956575541909,-0.1949236320070593
combined_l21-63-126-252_k4_s00__r10__v12__g125,False,-0.05102394896803078,False,False,False,False,39.635872502104895,False,0.018542359435269606,0.15553833474782958,-0.303228462506523
combined_l21-63-126-252_k4_s00__r20__v12__g125,False,-0.05106187946782132,False,False,False,False,39.120648033414355,False,0.01794450741113507,0.15021011023736075,-0.2993783324618541
combined_l126-252_k3_s15__r10__v15__g114,False,-0.05107263516510099,True,False,False,True,44.914758020949755,False,0.016611889737022878,0.14026576442081282,-0.24530895548836928
combined_l126-252_k4_s15__r20__v15__g100,False,-0.051077574810344216,True,False,False,False,38.5227924141688,False,0.013946739765305916,0.131014873661906,-0.26402006351781293
combined_l126-252_k4_s15__r10__v15__g100,False,-0.05118717578538945,True,False,False,False,38.955328779234996,False,0.01407699494669723,0.13260022285022474,-0.2637924282524944
defensive_l21-63-126-252_k3_s00__r5__v18__g114,False,-0.05120200164257155,True,False,False,True,10.687659574468087,False,-0.003969128889060425,-0.07306668377984141,-0.1949236320070593
combined_l126-252_k3_s15__r20__v15__g114,False,-0.051380130494209364,True,False,False,True,44.418116816397614,False,0.015909112440723794,0.1340103905953766,-0.241814434520488
combined_l21-63-126-252_k4_s00__r20__v15__g125,False,-0.05175977115656087,False,False,False,False,43.64516072056573,False,0.024117448283362375,0.17446373848861152,-0.33118955045479115
sector_l21-63-126-252_k2_s15__r10__v12__g125,False,-0.05185308090504992,True,False,False,True,43.655907262948205,False,0.01569008097737079,0.13393930698988482,-0.2485412354564066
sector_l21-63-126-252_k2_s25__r20__v12__g114,False,-0.05186821792204943,True,False,False,True,42.052662235796326,False,0.009864480999354441,0.08945604229472001,-0.19083760610053035
sector_l126-252_k3_s25__r5__v18__g114,False,-0.05219832750344032,True,False,False,False,36.56792970275801,False,0.018110523708059434,0.14392460586752115,-0.32088921396995906
sector_l21-63-126-252_k2_s15__r5__v15__g100,False,-0.05228092826042012,True,False,False,False,40.87667724509899,False,0.016621148703422906,0.14346019102331484,-0.2824761254738368
combined_l21-63-126-252_k4_s00__r5__v12__g114,False,-0.05232229145419408,False,False,False,False,39.7692324891083,False,0.015997019552406178,0.13661256537680014,-0.2814089003678132
sector_l21-63-126-252_k2_s15__r10__v15__g114,False,-0.0524387798602614,True,False,False,False,44.27126580432423,False,0.01910108709944236,0.15145684240776305,-0.28276190264103895
sector_l21-63-126-252_k2_s25__r20__v15__g100,False,-0.05269133635324155,True,False,False,True,39.534115987894005,False,0.011060946656883175,0.09864044544975001,-0.22721474378137152
country_l126-252_k3_s00__r20__v15__g125,False,-0.0526938841622937,False,False,False,False,28.401795803465046,False,0.015649528206329144,0.11294630543581197,-0.34157498072492665
combined_l126-252_k2_s15__r20__v12__g100,False,-0.05295626794199542,True,False,False,False,37.75446427902324,False,0.01172759723475858,0.11329945977132173,-0.2550623124990863
combined_l63-126-252_k4_s15__r20__v15__g100,False,-0.05307106802516001,True,False,False,True,41.07269796950343,False,0.012650204620431094,0.11920648102544548,-0.2437948185242148
sector_l21-63-126-252_k4_s25__r5__v18__g125,False,-0.05312580154817973,True,False,False,False,38.91765062457937,False,0.01837912284942589,0.14125059669388812,-0.31141555628276707
combined_l126-252_k4_s15__r20__v12__g114,False,-0.05337083894565013,True,False,False,True,40.597739716053624,False,0.011645484433810749,0.10862814050523517,-0.23520931809287182
combined_l126-252_k2_s15__r10__v15__g100,False,-0.05351473013952515,True,False,False,False,40.17200868262312,False,0.01585306328756242,0.1409085275359186,-0.2885775833203754
combined_l126-252_k4_s15__r10__v12__g114,False,-0.05367303685267552,True,False,False,True,41.05675101799459,False,0.011700778777655296,0.10947947763276655,-0.23510008250408587
sector_l63-126-252_k2_s25__r5__v18__g100,False,-0.053677291396756505,True,False,False,False,36.211281628594314,False,0.013663230622338318,0.11630843256375745,-0.2850672243125084
combined_l63-126-252_k3_s15__r20__v12__g100,False,-0.053762770217853535,True,False,False,False,39.50880348821878,False,0.014232451543861435,0.1421607412115132,-0.2846832826309834
combined_l126-252_k2_s15__r5__v12__g100,False,-0.05379645149117593,True,False,False,True,38.90958125299725,False,0.01000129926599369,0.09643291872015052,-0.23020974250791615
country_l126-252_k3_s00__r20__v18__g125,False,-0.054608022622054754,False,False,False,False,30.815116667871102,False,0.01713166133185462,0.11054420790403784,-0.3465265871762804
defensive_l63-126-252_k3_s00__r5__v18__g125,False,-0.0547585281672681,False,False,False,True,10.482098768492648,False,-0.004636000406877172,-0.07797037559685234,-0.21228927621475369
defensive_l63-126-252_k3_s00__r5__v12__g125,False,-0.055017675409770365,False,False,False,True,10.25988579321944,False,-0.00495637477474864,-0.08973125122607165,-0.20552193146130082
country_l63-126-252_k3_s00__r20__v12__g114,False,-0.05511301291443378,False,False,False,False,24.75135347225053,False,0.009031272470908958,0.07871295265475177,-0.31509484785711595
combined_l21-63-126-252_k4_s15__r10__v12__g100,False,-0.05517494267894036,True,False,False,False,42.29085666205185,False,0.012542827374356857,0.1276659554326416,-0.2546233928967302
combined_l21-63-126-252_k2_s00__r5__v18__g125,False,-0.05534901893646695,True,False,False,False,57.003574584788524,False,0.02546475105494017,0.16486037671427306,-0.2686415538536394
defensive_l126-252_k2_s00__r10__v12__g125,False,-0.05539345593668177,False,False,False,True,8.736471587385221,False,-0.0053115859989285585,-0.11331702562999957,-0.20009130524912022
defensive_l63-126-252_k3_s00__r20__v12__g114,False,-0.05544314294819889,False,False,False,True,7.112382538435804,False,-0.006427619156259001,-0.1354592572323601,-0.18904810353512047
combined_l63-126-252_k3_s15__r5__v18__g100,False,-0.05545665380325103,True,False,False,False,43.59313085714448,False,0.016024631320008087,0.14091820512787856,-0.27986649852601664
defensive_l63-126-252_k3_s00__r5__v15__g125,False,-0.05546995429662052,False,False,False,True,10.440082890934427,False,-0.0048326485801444274,-0.0821234553599459,-0.21323251526364717
sector_l63-126-252_k2_s25__r5__v12__g125,False,-0.05549423707103849,True,False,False,True,39.51917759103571,False,0.011418051190685619,0.10013429703713807,-0.24937693582934806
defensive_l63-126-252_k3_s00__r20__v18__g114,False,-0.05550232862503002,False,False,False,True,7.125106382978725,False,-0.0065105227765170914,-0.1333691648733476,-0.19019855318799628
defensive_l63-126-252_k3_s00__r20__v15__g114,False,-0.05550232862503036,False,False,False,True,7.125106382978725,False,-0.0065105227765172025,-0.13336916487334988,-0.19019855318799628
combined_l126-252_k3_s15__r5__v12__g100,False,-0.05570687462556364,True,False,False,True,39.59303542180849,False,0.008022642079875908,0.08006039067911917,-0.2142834690102865
sector_l21-63-126-252_k2_s25__r10__v12__g100,False,-0.05579640398120053,True,False,False,True,39.056970839767246,False,0.009049616817324413,0.0885603544765186,-0.2309672360427304
defensive_l126-252_k2_s00__r10__v18__g125,False,-0.05601732846078007,False,False,False,True,8.75744680851064,False,-0.005100952507637757,-0.10117042214423305,-0.21361257953472246
defensive_l63-126-252_k3_s00__r10__v15__g114,False,-0.05607135549052612,False,False,False,True,8.635387575134285,False,-0.005461020505998837,-0.10337381548633408,-0.21091710573839728
sector_l21-63-126-252_k3_s25__r5__v18__g114,False,-0.05621541827714015,True,False,False,False,41.01293992259589,False,0.015282948757132653,0.1227529414015554,-0.2850714750122163
country_l126-252_k4_s00__r20__v12__g114,False,-0.05632365259643883,False,False,False,False,22.433621140604114,False,0.007484837536054334,0.06539344143567424,-0.31942808756970986
defensive_l63-126-252_k3_s00__r10__v18__g114,False,-0.05635897375555045,False,False,False,True,8.659744680851066,False,-0.005570124370213758,-0.10491538843726214,-0.21091710573839606
combined_l63-126-252_k3_s15__r10__v15__g100,False,-0.05637447377592124,True,False,False,False,41.681550313434876,False,0.01684096739335117,0.15617340388800852,-0.31434154163092254
defensive_l126-252_k2_s00__r10__v15__g125,False,-0.05641323468050351,False,False,False,True,8.759060607468747,False,-0.0053030398282822855,-0.10652107468437479,-0.21132684517543332
combined_l21-63-126-252_k4_s15__r20__v12__g100,False,-0.05642048610409254,True,False,False,False,41.835608108977986,False,0.012362959053195066,0.12546993867985745,-0.2632988727753024
sector_l21-63-126-252_k3_s25__r5__v15__g125,False,-0.056476046891817296,True,False,False,False,42.50141329454925,False,0.014304793857927045,0.11612537660397096,-0.2659464341039479
sector_l63-126-252_k3_s25__r5__v18__g125,False,-0.05681006005243778,True,False,False,False,40.23648554726579,False,0.017137329510248378,0.12934996744097968,-0.3109726717301222
country_l21-63-126-252_k2_s00__r20__v18__g100,False,-0.05704131837699205,False,False,False,False,32.604821614726966,False,0.015639835527244017,0.1128382465119783,-0.34240104627137957
sector_l63-126-252_k2_s25__r10__v18__g125,False,-0.05711966470753439,True,False,False,False,42.090675166095906,False,0.015568271732950834,0.1135626268416947,-0.27969015972372524
defensive_l21-63-126-252_k3_s00__r5__v12__g125,False,-0.057179820126604365,False,False,False,True,11.435432892458241,False,-0.004933480081487085,-0.08920177190021282,-0.21260486641758503
combined_l126-252_k3_s15__r20__v18__g114,False,-0.05718507559071437,True,False,False,False,45.94677194814005,False,0.01634236442108472,0.13004903262312373,-0.27057047550647606
combined_l126-252_k3_s15__r10__v18__g114,False,-0.057246426348889275,True,False,False,False,46.47021963331415,False,0.016946652001662343,0.13517857223727078,-0.274938106273097
combined_l63-126-252_k3_s15__r5__v12__g114,False,-0.05730757935604027,True,False,False,True,44.47620900963288,False,0.011311888813943849,0.10447107353710111,-0.2306024434270757
defensive_l63-126-252_k3_s00__r10__v12__g114,False,-0.057805009428403276,False,False,False,True,8.533709314871215,False,-0.005996527589625877,-0.11749826350432206,-0.21016630782315981
combined_l126-252_k4_s15__r10__v18__g100,False,-0.05781642250692746,True,False,False,False,40.11897142206407,False,0.01354155013504954,0.1213601323578835,-0.2891667630380085
combined_l126-252_k4_s15__r20__v18__g100,False,-0.05798612592287823,True,False,False,False,39.68772088391998,False,0.01330671967147068,0.11891291868481128,-0.2899761105260671
combined_l126-252_k3_s15__r10__v12__g125,False,-0.05800413123083168,True,False,False,True,44.78979302985458,False,0.012245524081829773,0.10919137366956833,-0.24252666433175807
defensive_l126-252_k2_s00__r20__v15__g114,False,-0.05805368448630207,False,False,False,True,6.920367392079743,False,-0.006915502167140208,-0.16036518530513263,-0.18787530931045904
combined_l21-63-126-252_k4_s00__r5__v18__g125,False,-0.058213958556967434,False,False,False,False,48.70241957718446,False,0.024055672678769735,0.15980013083554961,-0.3303148316140512
sector_l21-63-126-252_k2_s25__r20__v12__g125,False,-0.058307107532196326,True,False,False,True,44.352707143145956,False,0.008265462689348135,0.07221659874732227,-0.19627681968753818
defensive_l126-252_k3_s00__r10__v15__g100,False,-0.05833009618978764,False,False,False,True,7.772870330874054,False,-0.005870162265342427,-0.13026087077321272,-0.21107317677499926
defensive_l126-252_k3_s00__r10__v18__g100,False,-0.05835980018761025,False,False,False,True,7.768510638297874,False,-0.005881709948953429,-0.13048603084109042,-0.21107317677499937
defensive_l21-63-126-252_k3_s00__r20__v15__g114,False,-0.05845230453241888,False,False,False,True,8.440510638297875,False,-0.006471548090920987,-0.1344439149333934,-0.20063902873240458
defensive_l21-63-126-252_k3_s00__r20__v18__g114,False,-0.05845230453241923,False,False,False,True,8.440510638297875,False,-0.006471548090921098,-0.13444391493339575,-0.20063902873240458
defensive_l126-252_k2_s00__r20__v18__g114,False,-0.05848196593567412,False,False,False,True,6.905872340425532,False,-0.0070097076596281616,-0.1622354396866292,-0.18895227977971674
country_l63-126-252_k4_s00__r20__v15__g100,False,-0.05851593275523667,False,False,False,False,25.264335637664484,False,0.007178213910052689,0.05740626534657792,-0.30780291708188445
combined_l63-126-252_k4_s15__r10__v12__g114,False,-0.058561638902806676,True,False,False,True,43.778866415409915,False,0.010497393104400787,0.09834454330745711,-0.23409746615028837
sector_l21-63-126-252_k2_s15__r10__v15__g125,False,-0.05860674295407222,True,False,False,False,47.26310533613865,False,0.01787154285744652,0.1350902254650829,-0.28482802014592257
country_l21-63-126-252_k3_s00__r20__v18__g100,False,-0.05865314466480735,False,False,False,False,29.54179546236993,False,0.012061524180988492,0.08864286156158108,-0.33358106359722683
sector_l63-126-252_k2_s25__r5__v15__g114,False,-0.058718381032439614,True,False,False,False,39.70915401924531,False,0.011969919090129011,0.09869630263330484,-0.272325175777692
country_l126-252_k2_s00__r20__v18__g100,False,-0.05875835608110129,False,False,False,False,31.085755525153036,False,0.012242356356592987,0.08718102828866157,-0.3242203982760493
combined_l126-252_k2_s15__r20__v15__g100,False,-0.05877096089856447,True,False,False,False,39.75381116867633,False,0.012834628090982791,0.11388572348312505,-0.28826900112788956
combined_l21-63-126-252_k3_s15__r5__v12__g100,False,-0.058786185736914215,True,False,False,True,43.2651508405663,False,0.010006418759980207,0.10033648515787796,-0.2370740144807728
defensive_l21-63-126-252_k3_s00__r20__v12__g114,False,-0.0589731736849678,False,False,False,True,8.457532799874766,False,-0.006490842015721809,-0.13770436721534066,-0.20169574765224774
country_l63-126-252_k4_s00__r20__v18__g100,False,-0.059014430695746536,False,False,False,False,26.32386809415709,False,0.009300995469953666,0.06895640018477578,-0.3259146539334713
combined_l21-63-126-252_k2_s00__r5__v15__g125,False,-0.05902361036405183,True,False,False,False,53.70307068824098,False,0.019788310531477338,0.14001037861076338,-0.2607325871224302
combined_l126-252_k3_s15__r20__v12__g125,False,-0.0590456800933851,True,False,False,True,44.336404352478795,False,0.01184300302422403,0.10539172927533065,-0.24727634461775605
combined_l126-252_k3_s25__r10__v12__g100,False,-0.05906906557281334,True,False,False,True,39.77203373382424,False,0.006749594515626844,0.07203770635982162,-0.2216693132706541
defensive_l126-252_k3_s00__r10__v12__g100,False,-0.05917698691507353,False,False,False,True,7.685018190573577,False,-0.0061244160746313225,-0.13747106355508115,-0.21080297529573677
sector_l21-63-126-252_k2_s15__r5__v12__g114,False,-0.05929490866676231,True,False,False,False,43.09409413971218,False,0.011953187681469135,0.10524059792378643,-0.2578537466726527
defensive_l21-63-126-252_k3_s00__r5__v18__g125,False,-0.059336195105264486,False,False,False,True,11.62447329553383,False,-0.0054153623308687004,-0.0917566123240752,-0.22080465497636292
defensive_l126-252_k2_s00__r20__v12__g114,False,-0.0593430420573165,False,False,False,True,6.921599497191535,False,-0.007186590231564538,-0.17206049735850049,-0.18685868395140248
country_l126-252_k2_s00__r20__v12__g100,False,-0.0593500089196211,False,False,False,False,26.695857065370557,False,0.007742522885326952,0.06892729444490585,-0.31526269456045386
country_l63-126-252_k4_s00__r20__v12__g100,False,-0.05943751186643901,False,False,False,False,23.380139349336922,False,0.0044317556219664045,0.040196611682853337,-0.2967252620490255
combined_l21-63-126-252_k2_s00__r5__v12__g125,False,-0.05951485672655599,True,False,False,True,47.53329146938493,False,0.013779043900426169,0.11316059146242154,-0.2471777886922626
country_l126-252_k4_s00__r20__v18__g114,False,-0.05951624156047769,False,False,False,False,26.31728908319297,False,0.010530106254597715,0.0717475820095061,-0.33935877955222027
sector_l21-63-126-252_k2_s15__r10__v18__g114,False,-0.05952259279665547,True,False,False,False,45.7029711070203,False,0.018869853792333968,0.14014293785894882,-0.3113584617857601
combined_l63-126-252_k3_s15__r20__v15__g100,False,-0.05954160346975222,True,False,False,False,41.46826716071247,False,0.015099165922668911,0.13978729012929722,-0.31434154163092254
combined_l126-252_k4_s15__r5__v12__g100,False,-0.059602765508188146,True,False,False,True,38.25325593962321,False,0.00647325465937354,0.06548899865975825,-0.22914442729276197
defensive_l21-63-126-252_k3_s00__r10__v15__g114,False,-0.059787070055020285,False,False,False,True,9.813676133576818,False,-0.005803548249750601,-0.11086319829871144,-0.22055683894547817
sector_l126-252_k3_s25__r5__v18__g125,False,-0.05984343985102551,True,False,False,False,39.24700384297328,False,0.016437585881108552,0.12330520019489301,-0.32909694605766726
combined_l63-126-252_k4_s15__r10__v18__g100,False,-0.05984813844790601,True,False,False,False,42.86128902147405,False,0.012453386932151256,0.11213074975706118,-0.2710220755619289
defensive_l126-252_k3_s00__r5__v18__g114,False,-0.059915712242914296,False,False,False,True,9.755914893617025,False,-0.005925201933736024,-0.11052289989121453,-0.22121536950959864
combined_l126-252_k3_s15__r10__v15__g125,False,-0.05996910862385509,True,False,False,False,47.86261752357847,False,0.014580120779285721,0.11701506889622905,-0.2559207917945683
combined_l126-252_k2_s15__r5__v15__g100,False,-0.05998482058673762,True,False,False,False,41.045607229065965,False,0.011384236922956648,0.10087774584299,-0.269408165766182
defensive_l21-63-126-252_k3_s00__r10__v18__g114,False,-0.05999909082652739,False,False,False,True,9.81072340425532,False,-0.005890667632534985,-0.11214173947915364,-0.22055683894547817
defensive_l126-252_k3_s00__r5__v12__g114,False,-0.060001696675938236,False,False,False,True,9.529868806280492,False,-0.006071118424841759,-0.11821012534337093,-0.21719797940319263
defensive_l126-252_k3_s00__r5__v15__g114,False,-0.06002922340571929,False,False,False,True,9.729937108529422,False,-0.00594373285308869,-0.11144423820592358,-0.22140753082339215
defensive_l21-63-126-252_k3_s00__r5__v15__g125,False,-0.06017411585264354,False,False,False,True,11.609059381797294,False,-0.005596137585034189,-0.09551171744884732,-0.2227849809395155
country_l63-126-252_k3_s00__r20__v12__g125,False,-0.06027771838281882,False,False,False,False,25.42841015406565,False,0.007940254149959136,0.06801531101795966,-0.33060728987005517
combined_l126-252_k3_s15__r5__v15__g100,False,-0.06028394319435926,True,False,False,True,41.48358900581754,False,0.009219084314834758,0.08527073868011502,-0.2436434158092532
combined_l126-252_k4_s15__r10__v12__g125,False,-0.0604657723469821,True,False,False,True,43.27517065793421,False,0.009849734778576424,0.08849368498616925,-0.23926469977494158
combined_l63-126-252_k4_s15__r10__v15__g114,False,-0.06054799946590536,True,False,False,True,46.401363530482236,False,0.011816534228317632,0.1015118618459278,-0.24076237565555691
combined_l126-252_k4_s15__r20__v12__g125,False,-0.060553958494073745,True,False,False,True,42.80771483949652,False,0.009675178344890956,0.08667365849504187,-0.24059191899314913
combined_l63-126-252_k3_s15__r5__v15__g114,False,-0.06101226562341638,True,False,False,False,47.18731513155819,False,0.013764248870235862,0.11584108138148133,-0.2611553833349479
country_l126-252_k4_s00__r20__v15__g114,False,-0.06105352782272311,False,False,False,False,24.943893881602143,False,0.008699563610253591,0.06514725050250235,-0.34215948401083196
sector_l21-63-126-252_k2_s25__r20__v18__g100,False,-0.06130017724590084,True,False,False,False,40.50765219100283,False,0.00910462234968823,0.07691692139264815,-0.25059226362567366
defensive_l21-63-126-252_k3_s00__r10__v12__g114,False,-0.061458366463682,False,False,False,True,9.772515751790605,False,-0.00620156188901011,-0.12171780641245243,-0.22208338787757365
sector_l21-63-126-252_k2_s15__r5__v18__g100,False,-0.06150447321094282,True,False,False,False,41.95313188712664,False,0.014640449507615116,0.1197187163595503,-0.30775774978257553
combined_l126-252_k2_s15__r10__v12__g114,False,-0.061751588725315276,True,False,False,False,42.02371456470673,False,0.010429835388627184,0.09399932623910677,-0.26371761448764275
combined_l63-126-252_k4_s15__r5__v12__g100,False,-0.06191179852301286,True,False,False,True,40.57163897590773,False,0.006351077941087135,0.0643640417422102,-0.22751761108275526
country_l21-63-126-252_k3_s00__r20__v15__g100,False,-0.06193127414508565,False,False,False,False,28.30633711504111,False,0.008748154971569333,0.06937582093794346,-0.3287378273027215
combined_l126-252_k4_s15__r20__v15__g114,False,-0.062099215962745716,True,False,False,False,43.023157404216285,False,0.011685794811231442,0.09980027853975194,-0.27161254149157377
combined_l126-252_k3_s25__r20__v12__g100,False,-0.06212406095398061,True,False,False,True,39.251227421335614,False,0.005852841122704566,0.06228577122604106,-0.23302834518635784
country_l21-63-126-252_k2_s00__r20__v12__g100,False,-0.062155619436831816,False,False,False,False,28.096483133729564,False,0.008422543633005874,0.07531789406253275,-0.333423128949076
combined_l126-252_k3_s15__r20__v15__g125,False,-0.06228065273518371,True,False,False,False,47.35211674551705,False,0.013769164929212652,0.11024604296426267,-0.2648153681020372
combined_l126-252_k4_s15__r10__v15__g114,False,-0.06229339175026285,True,False,False,False,43.50897268018024,False,0.011816375573658444,0.10121023973357325,-0.27147879078065584
country_l126-252_k4_s00__r20__v12__g125,False,-0.062400680703356054,False,False,False,False,23.200822986183894,False,0.005980008380201296,0.051294815353054385,-0.33539565088452594
combined_l21-63-126-252_k4_s00__r5__v15__g125,False,-0.062411449852369114,False,False,False,False,46.04581636179339,False,0.0188086182267857,0.13567453474339541,-0.32494470127800645
combined_l126-252_k2_s15__r10__v18__g100,False,-0.06250292796041522,True,False,False,False,41.311911347366305,False,0.014619647737496688,0.1230462923536841,-0.3207686239060934
defensive_l63-126-252_k3_s00__r20__v18__g125,False,-0.06267414053011579,False,False,False,True,7.7446808510638325,False,-0.008031024465605108,-0.1513529719150567,-0.21175425347960786
combined_l63-126-252_k4_s15__r20__v12__g114,False,-0.0627051750765371,True,False,False,True,43.24573882492597,False,0.009324651526801064,0.08712008916867321,-0.24997397796853005
country_l63-126-252_k3_s00__r20__v15__g114,False,-0.06275907667387755,False,False,False,False,28.005936133296927,False,0.010008007707274169,0.0744037067614904,-0.3480101261600256
country_l21-63-126-252_k3_s00__r20__v12__g100,False,-0.06279062136126307,False,False,False,False,25.964400497069533,False,0.0057136985481685,0.05164524663143112,-0.31802962717003436
combined_l21-63-126-252_k4_s00__r5__v12__g125,False,-0.06284140126662631,False,False,False,False,41.18408804867795,False,0.012634119845283953,0.10522036515648944,-0.2987564638592084
defensive_l63-126-252_k3_s00__r20__v15__g125,False,-0.06285427845942594,False,False,False,True,7.7806001786706265,False,-0.008055058382988034,-0.1521399728169957,-0.21203081744045138
combined_l21-63-126-252_k4_s15__r10__v15__g100,False,-0.06292103290313053,True,False,False,False,44.329639315488365,False,0.012505880426758598,0.11840332195786113,-0.2862507080679124
combined_l63-126-252_k4_s15__r20__v18__g100,False,-0.06342715999727509,True,False,False,False,42.35650051812224,False,0.010630069465117575,0.09534163427262532,-0.27489928247688644
combined_l21-63-126-252_k4_s15__r20__v15__g100,False,-0.06351303619896806,True,False,False,False,43.840327229863725,False,0.012174208677365739,0.11496933184796225,-0.28895900554177534
country_l126-252_k2_s00__r20__v15__g100,False,-0.06361365991526186,False,False,False,False,29.678660022556084,False,0.008581107693729217,0.06636581980629991,-0.3276845971137665
country_l21-63-126-252_k2_s00__r20__v15__g100,False,-0.06364627049420728,False,False,False,False,31.227205238247514,False,0.01123745098160045,0.08750558739497753,-0.3493804998470531
defensive_l63-126-252_k3_s00__r10__v18__g125,False,-0.06370374646157385,False,False,False,True,9.40975834296073,False,-0.007003530658900137,-0.12150438656433946,-0.2342667920218603
sector_l21-63-126-252_k3_s25__r5__v18__g125,False,-0.0637913550219554,True,False,False,False,44.015662255862146,False,0.013737618018282216,0.10407858287738064,-0.2928077938140903
sector_l21-63-126-252_k2_s25__r20__v15__g114,False,-0.06400044842671362,True,False,False,True,44.38954111096782,False,0.00834569482448777,0.06821783210880046,-0.23185590234075748
