open_time,net_return,equity,desired_leverage,raw_target_leverage,close_gross,meta_turnover,transfer_cost,financing_cost,extra_underlying_cost,risk_reduction,scheduled_rebalance,guard_active,guard_age_days,drawdown_open,market_state,momentum20,momentum60
2021-01-27 00:00:00+00:00,-0.0310335967061921,11532.203498453347,0.97,0.97,0.9740111245834158,0.0,0.0,0.0,0.0,0,0,False,34,-0.07454298370997436,0,-0.025761561448894077,
2021-01-28 00:00:00+00:00,0.0662738341182536,12296.486840127789,0.97,0.97,0.9756264529945298,0.0,0.0,0.0,0.0,0,0,False,35,-0.10326324352243488,0,-0.08908095565529883,
2021-01-29 00:00:00+00:00,0.015243089477798177,12483.923289294424,0.97,0.97,0.9759924029445922,0.0,0.0,0.0,0.0,0,0,False,36,-0.043833060475899854,0,-0.04148500213152839,
2021-01-30 00:00:00+00:00,-0.00021851386118187932,12481.195379013781,0.97,0.97,0.9759871558052893,0.0,0.0,0.0,0.0,0,0,False,37,-0.029258122261021646,0,-0.029956258246967793,
2021-01-31 00:00:00+00:00,-0.017036207998009867,12268.563138473102,0.97,0.97,0.9755709779036682,0.0,0.0,0.0,0.0,0,0,False,38,-0.02947024281693733,0,0.0003247463798246031,
2021-02-01 00:00:00+00:00,0.02877663267843933,12621.611073401184,0.97,0.97,0.9762542992129104,0.0,0.0,0.0,0.0,0,0,False,39,-0.04600438962856612,0,0.04320380982216432,
2021-02-02 00:00:00+00:00,0.04122485904025397,13141.935210763055,0.97,0.97,0.9771944546070701,0.0,0.0,0.0,0.0,0,0,False,40,-0.01855160837206382,0,0.09923968535875782,
2021-02-03 00:00:00+00:00,0.044677453784787824,13729.083413784596,0.97,0.97,0.9781697735408119,0.0,0.0,0.0,0.0,0,0,False,41,0.0,0,0.07739112464865516,
2021-02-04 00:00:00+00:00,-0.013030241479528692,13550.19014161039,0.97,0.97,0.9778815649915019,0.0,0.0,0.0,0.0,0,0,False,42,0.0,0,0.09069904166141685,
2021-02-05 00:00:00+00:00,0.044766787348790915,14156.788622215545,0.97,0.97,0.9788293088215161,0.0,0.0,0.0,0.0,0,0,False,43,-0.013030241479528692,0,0.11904751417144221,
2021-02-06 00:00:00+00:00,0.0034717961260717356,14205.93810611177,0.97,0.97,0.9789025548498583,0.0,0.0,0.0,0.0,0,0,False,44,0.0,0,0.17103095703029925,
