strategy_id,period,transition,days,compound_return,log_return_contribution,dollar_pnl,mean_daily_return,annualized_sharpe,positive_day_rate,negative_day_rate,worst_day,return_q05,turnover,average_daily_turnover,log_return_per_turnover,costs,funding_pnl,price_pnl,average_gross,max_gross,max_stress_gross,rebalance_events,risk_reductions,forced_exits,novelty_days,novelty_share,state_entry_days
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,rotation->transition_2,8,0.007259191738280259,0.007232970625522675,129.56891983173955,0.0009080295437925157,6.133515213117724,0.625,0.375,-0.003296629827587716,-0.003050909778516503,0.879404454948649,0.10992555686858113,0.008224851016868035,47.614112940415126,0.29104426808201866,176.89198850406908,0.33899987073274884,0.4076974715022813,,3,0,0,0,0.0,8
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,speculative_risk_on->calm_risk_on,1,-0.0027206164824939982,-0.002724324085687461,-34.664610553019884,-0.0027206164824939982,0.0,0.0,1.0,-0.0027206164824939982,-0.0027206164824939982,0.0,0.0,,0.0,0.6350425641190904,-35.299653117141496,0.3377113516288925,0.3377113516288925,,0,0,0,1,1.0,1
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,speculative_risk_on->rotation,1,0.002115860628308708,0.002113625347682354,32.99251193240707,0.002115860628308708,0.0,1.0,0.0,0.002115860628308708,0.002115860628308708,0.0,0.0,,0.0,0.1482659069396291,32.844246025468706,0.2515973668488807,0.2515973668488807,,0,0,0,1,1.0,1
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,speculative_risk_on->speculative_risk_on,41,0.05162646883014005,0.0503379836121158,790.3276935109825,0.001256395551253304,3.182096026331783,0.7073170731707317,0.2926829268292683,-0.024221652381718806,-0.013465987477408126,1.5106039718596496,0.03684399931364999,0.03332308437541478,68.23203756869663,-3.3415721605243203,861.9013032402047,0.34382132849152924,0.4605812928343542,,6,0,0,12,0.2926829268292683,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition->deleveraging,31,-0.0038031333540907626,-0.003810383654155056,-56.49314567208421,-0.00011997141653380215,-0.9305091466340922,0.5483870967741935,0.45161290322580644,-0.00524230294902106,-0.004176792220775938,0.5672590371905896,0.018298678619051278,-0.006717184574134569,26.923234903786195,-3.784832585475356,-25.785078182842028,0.30330277583004467,0.417383318125953,,3,0,0,0,0.0,31
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition->rotation,1,-4.621384587222277e-05,-4.6214913764899e-05,-0.8594700821886363,-4.621384587222277e-05,0.0,0.0,1.0,-4.621384587222277e-05,-4.621384587222277e-05,0.0,0.0,,0.0,0.1257456318632756,-0.9852157140513,0.3588277892580001,0.3588277892580001,,0,0,0,0,0.0,1
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition->transition,240,0.06669616226660374,0.06456617288019922,1100.982101168911,0.0002739834630499589,1.6585271502735626,0.49583333333333335,0.5041666666666667,-0.009004086855124438,-0.003727624768916676,7.529386803578539,0.03137244501491058,0.008575223263800506,406.08951097098804,45.306285190672625,1461.7653269491784,0.3295049497978097,0.4637780534845413,,30,0,0,3,0.0125,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition->transition_2,12,0.011270453942311425,0.011207415581377202,169.89762809224158,0.0009421092241667187,4.383320912778287,0.5,0.5,-0.004762372747162402,-0.004622919897321142,0.6374680522666201,0.053122337688885,0.017581140798393638,35.9868306289866,4.216887480635107,201.66757124058557,0.2902488682907404,0.4621670804608616,,3,0,0,0,0.0,12
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition_2->deleveraging,11,-0.000617212217529423,-0.0006174027714023099,-13.969742797908111,-5.189228973766603e-05,-0.3251123291866442,0.5454545454545454,0.45454545454545453,-0.006919143966379604,-0.005167211430165297,0.591037859248053,0.05373071447709572,-0.001044607822902918,31.577365167002544,-22.136446376877316,39.74406874597886,0.3072925105670659,0.4693342805664419,,2,0,0,0,0.0,11
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition_2->rotation,8,0.005807790119202658,0.005790989922793161,119.64570083095168,0.0007293624047612773,4.034125340609393,0.75,0.25,-0.006025542898572822,-0.004760183474852703,0.3785017519024111,0.047312718987801386,0.015299770459942942,18.93140488228434,-0.7511358476884704,139.32824156093233,0.35410865559459226,0.4295090633699673,,1,0,0,1,0.125,8
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition_2->transition,8,0.0028514609063663397,0.002847403203473384,53.272185283041836,0.00035687313623757044,4.793971950977901,0.5,0.5,-0.0014026658538351944,-0.0013101203650037862,0.0,0.0,,0.0,2.723411321405485,50.54877396161636,0.26992707213532546,0.3664720901325322,,0,0,0,0,0.0,8
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition_2->transition_2,209,0.09468387016218634,0.09046561853748464,1579.2856623969947,0.00043823636885683147,2.5637375259076536,0.5119617224880383,0.4880382775119617,-0.00819582202425273,-0.004408739435655296,7.405081849746903,0.03543101363515264,0.012216693937093572,412.54884830194504,-24.499434084765547,2016.3339447837493,0.3088098747323111,0.4541645250748959,,28,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,final_2026h1,deleveraging->deleveraging,45,-0.022721979491229786,-0.022984101904811458,-383.58890671520567,-0.000508212615546645,-4.369704441442044,0.3333333333333333,0.6666666666666666,-0.005162141942724574,-0.004282446422595232,2.9451849394074303,0.065448554209054,-0.007803958792970009,147.8853356033697,-37.14404846404354,-198.55952264784264,0.35188617704598557,0.4156989824847195,,10,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,final_2026h1,deleveraging->transition,13,0.0038283952326899503,0.0038210855778863686,65.04175954832681,0.00029722491008838265,2.1361197614075724,0.5384615384615384,0.46153846153846156,-0.002235364024545383,-0.0022192629620395145,0.0,0.0,,0.0,-7.090536303644028,72.13229585197752,0.3626272537736159,0.4234915599087782,,0,0,0,0,0.0,13
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,final_2026h1,transition->deleveraging,13,0.013230991567812133,0.013144226486322429,217.89885326640433,0.0010155618214787805,6.622539416598256,0.6923076923076923,0.3076923076923077,-0.003832247965532387,-0.0033414179805137945,0.2861839164950645,0.02201414742269727,0.045929298359256715,14.414712791988634,-16.622732419080883,248.9362984774636,0.3464618976021257,0.4175934340907741,,1,0,0,0,0.0,13
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,final_2026h1,transition->transition,99,-0.007601736221683387,-0.007630776684041862,-129.70543331759836,-7.416546219203358e-05,-0.5847515186103812,0.494949494949495,0.5050505050505051,-0.008231590586131987,-0.004370800084273562,2.969114332387117,0.029991053862496134,-0.0025700514799330237,148.53769763083704,-43.85039321917379,62.682657532404484,0.34741712298229427,0.4252060532478884,,12,0,0,2,0.020202020202020204,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,final_2026h1,transition->transition_2,3,-0.0005102840851589339,-0.0005104143243906065,-7.901784256842802,-0.00016894838967044615,-1.7196429443910528,0.6666666666666666,0.3333333333333333,-0.002287196863026031,-0.0020091915735717556,0.3326846069891897,0.11089486899639657,-0.0015342288572046617,16.444482085675602,0.3159367890998264,8.226761039737312,0.3303280358676192,0.3836420465663483,,1,0,0,1,0.3333333333333333,3
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,final_2026h1,transition_2->transition,3,-3.714011804476519e-05,-3.714080775602674e-05,-0.7718507428471639,-1.1379233296082703e-05,-0.12542359956707164,0.3333333333333333,0.6666666666666666,-0.0013687821460797167,-0.0012925495304662248,0.4024110494698374,0.1341370164899458,-9.229569566978458e-05,20.338157438608874,0.09115165633040952,19.475155039420518,0.338031039022001,0.3964022823561008,,1,0,0,0,0.0,3
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,final_2026h1,transition_2->transition_2,5,0.0009517515991403934,0.0009512989707575852,14.941945675982424,0.00019088747957920482,2.954271349052353,0.6,0.4,-0.0016368966567966714,-0.0013280290737512467,0.2517615084545248,0.05035230169090495,0.003778571937375473,12.410122198796266,-0.16966277490552717,27.52173064969035,0.32522844565862813,0.3722330964279573,,1,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,holdout_2025,deleveraging->deleveraging,121,-0.018707951338022437,-0.018885158664050602,-340.58669024374467,-0.00014948666093039155,-0.7836161644742516,0.48760330578512395,0.512396694214876,-0.009208846928064673,-0.006134542361227124,5.370671710190084,0.04438571661314119,-0.0035163494778909505,283.76199982049286,-23.92042009522609,-32.904270327958656,0.32779663978127827,0.4470116659729281,,20,0,0,17,0.14049586776859505,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,holdout_2025,deleveraging->transition,8,0.00626674561400241,0.00624719121614367,110.60710261407439,0.0007876668266402764,3.908770047667251,0.5,0.5,-0.003356041108390939,-0.003158597678266212,0.0,0.0,,0.0,-2.9753350697062064,113.5824376838099,0.33051804331524237,0.3757323033096904,,0,0,0,0,0.0,8
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,holdout_2025,deleveraging->transition_2,1,0.0009915788274621473,0.0009910875379179965,16.9965708833588,0.0009915788274621473,0.0,1.0,0.0,0.0009915788274621473,0.0009915788274621473,0.0,0.0,,0.0,-1.4083844728243742,18.404955356188538,0.3967075179829115,0.3967075179829115,,0,0,0,0,0.0,1
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,holdout_2025,rotation->transition_2,1,0.0017522007094386005,0.0017506673966287622,30.989515456560184,0.0017522007094386005,0.0,1.0,0.0,0.0017522007094386005,0.0017522007094386005,0.0,0.0,,0.0,-0.1409915015415023,31.130506958108377,0.4144647405595678,0.4144647405595678,,0,0,0,0,0.0,1
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,holdout_2025,transition->deleveraging,6,0.0033528552946787034,0.0033472470077186038,58.09161385684638,0.0005596568293915194,5.40742479907443,0.5,0.5,-0.001428911375472075,-0.0012342277755847675,0.0,0.0,,0.0,-0.9303725898105599,59.02198644667039,0.3469273022325216,0.4018304951138589,,0,0,0,0,0.0,6
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,holdout_2025,transition->transition,43,-0.018826039255406612,-0.019005505123006503,-327.04742551295567,-0.0004384115565235614,-3.140204587477699,0.4186046511627907,0.5813953488372093,-0.008243334139970804,-0.00432107492009357,1.2977157226387948,0.030179435410204528,-0.014645353209068332,67.23438994321958,-13.99211209983448,-245.82092346991848,0.3315203720390014,0.399345378366796,,6,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,holdout_2025,transition->transition_2,9,0.0014555699197400646,0.0014545116046876705,25.002952137234388,0.00016398386570253768,1.3594843991811192,0.4444444444444444,0.5555555555555556,-0.0037766918989267095,-0.002658969499220798,0.3917023033397109,0.043522478148856764,0.003713308786510298,20.513410954626913,-0.4017696618760157,45.91813275374989,0.31699225070721126,0.4147347895584767,,2,0,0,0,0.0,9
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,holdout_2025,transition_2->deleveraging,3,-0.004719830000313163,-0.004731003570025439,-85.26539451682038,-0.0015721660413244853,-9.15267067036245,0.3333333333333333,0.6666666666666666,-0.004269670527693781,-0.00409552401503418,0.0,0.0,,0.0,2.2157866202137773,-87.4811811370309,0.3332433378613487,0.3675207869740519,,0,0,0,1,0.3333333333333333,3
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,holdout_2025,transition_2->rotation,1,0.001222703928481339,0.0012219570347908834,21.598398623693356,0.001222703928481339,0.0,1.0,0.0,0.001222703928481339,0.001222703928481339,0.0,0.0,,0.0,0.0130649838482613,21.58533363984805,0.404233161635434,0.404233161635434,,0,0,0,1,1.0,1
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,holdout_2025,transition_2->transition,8,-0.005628278616361956,-0.0056441770584246785,-98.63017516253967,-0.0007042266471401631,-8.698852851504217,0.375,0.625,-0.0023989779510686926,-0.0022334552041790414,0.2974259166351625,0.03717823957939531,-0.01897674931047824,15.61418606411936,-1.3798663320495208,-81.63612276635268,0.28165604054974114,0.3303724169392231,,1,0,0,0,0.0,8
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,holdout_2025,transition_2->transition_2,164,0.03749921929794291,0.03681322063852274,648.7622316130401,0.00022872303755290028,1.4980439564365513,0.5121951219512195,0.4878048780487805,-0.008113193267948682,-0.003883498142438857,6.706972806862558,0.04089617565160096,0.005488798254982568,357.528238129962,-13.507117968011617,1019.7975877111068,0.30992342641897114,0.429759864955243,,23,0,1,13,0.07926829268292683,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,calm_risk_on->calm_risk_on,10,0.003899744621382584,0.0038921603288014557,72.4621971632696,0.0003938872053990572,2.354323721996731,0.6,0.4,-0.0047225575228095895,-0.004005934114314718,0.5300173152768528,0.05300173152768528,0.007343458820337593,29.458237671838468,4.636325040230325,97.28410979487822,0.32969133737795764,0.3438374175577848,,2,0,0,4,0.4,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,calm_risk_on->speculative_risk_on,1,0.004522532869974949,0.004512336947566725,84.36210474243853,0.004522532869974949,0.0,1.0,0.0,0.004522532869974949,0.004522532869974949,0.0,0.0,,0.0,-0.2652645421757689,84.62736928461959,0.2961505178852706,0.2961505178852706,,0,0,0,0,0.0,1
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,deleveraging->deleveraging,2,-0.008837582273941179,-0.008876865320193366,-166.36307998398115,-0.004423120093127564,-18.093635830409628,0.0,1.0,-0.007725555413354179,-0.007395311881331518,0.0,0.0,,0.0,-0.23931114198913783,-166.12376884199017,0.20500477760095276,0.2801978548187869,,0,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,deleveraging->transition,5,0.004827017202659043,0.004815404509906648,89.68754816257206,0.0009680264015335283,5.523902924706375,0.8,0.2,-0.0038325942903940646,-0.003058497174141461,0.1746124099612293,0.03492248199224586,0.027577676242919125,9.784304336336517,1.5049992145512796,97.96685328435012,0.3039283527180311,0.354082004574044,,1,0,0,0,0.0,5
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,rotation->calm_risk_on,1,-0.0024761376443597216,-0.002479208343205976,-46.12398474565998,-0.0024761376443597216,0.0,0.0,1.0,-0.0024761376443597216,-0.0024761376443597216,0.0,0.0,,0.0,-0.7685816775954316,-45.35540306806308,0.29400521664709,0.29400521664709,,0,0,0,1,1.0,1
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,rotation->rotation,68,-0.06505613503309393,-0.06726878896432066,-1180.6588765959314,-0.0009695549117752092,-2.9924496890194665,0.47058823529411764,0.5294117647058824,-0.04068640394538714,-0.007192895527751292,2.437867282489611,0.035850989448376634,-0.027593294125357017,133.76185050270624,-11.59859738597362,-1035.2984287072507,0.3600793286333996,0.5313769234705499,,9,0,0,24,0.35294117647058826,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,rotation->speculative_risk_on,2,0.011206530406665416,0.011144202465814483,189.5255301419893,0.0056451915887693604,7.0893122970681155,0.5,0.5,-0.0051121760700595376,-0.004036439304176648,0.0,0.0,,0.0,1.4084493696567537,188.1170807723293,0.4565828001503589,0.5016439191055911,,0,0,0,2,1.0,2
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,rotation->transition_2,3,0.007302297350337039,0.007275764665115737,133.15809184076716,0.002428446556824578,53.69313304500626,1.0,0.0,0.0014324867263604268,0.0015766940745204794,0.0,0.0,,0.0,1.3782125573904274,131.77987928336603,0.36193903587733733,0.3932123300958528,,0,0,0,1,0.3333333333333333,3
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,speculative_risk_on->rotation,3,0.009499202778225338,0.009454369051003324,159.39002642844207,0.003160983211945134,16.30406888564085,0.6666666666666666,0.3333333333333333,-0.00014620338046344994,0.00011500001693020011,0.1294933117967604,0.0431644372655868,0.0730104815439576,6.556393996258777,0.24153458978668446,165.70488583491755,0.38843476685483663,0.4053315696277602,,1,0,0,2,0.6666666666666666,3
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,speculative_risk_on->speculative_risk_on,17,-0.0161731451468398,-0.016305357927832435,-291.9454250495328,-0.0009420107403503787,-3.0244502107874163,0.29411764705882354,0.7058823529411765,-0.013178173232455959,-0.008986495467639011,1.4883031883681228,0.08754724637459546,-0.010955669553937288,77.89113354448516,-2.557103962871976,-211.4971875421969,0.3354695054209458,0.4118468502091995,,3,0,0,13,0.7647058823529411,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,transition->deleveraging,5,0.0016538323467320075,0.001652466271981469,31.44885027741111,0.00033233010713251687,3.005380117483623,0.4,0.6,-0.001441348579529711,-0.0013661529872325494,0.0,0.0,,0.0,0.1920921641900562,31.256758113219497,0.28772330501505483,0.3544017475659292,,0,0,0,0,0.0,5
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,transition->transition,184,-0.03211137683103525,-0.03263825703506832,-591.1493010465892,-0.0001745289636506495,-1.3963050744613044,0.47282608695652173,0.5271739130434783,-0.008826863206696789,-0.004372156493236523,7.349855668866153,0.03994486776557692,-0.00444066638931746,408.38357607670855,18.84139350980562,-201.60711847965973,0.3020997804432209,0.4261094910952563,,26,0,0,5,0.02717391304347826,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,transition->transition_2,5,-0.008463064851600257,-0.008499079927514162,-157.80809640570442,-0.001696690724568306,-15.831233280366002,0.2,0.8,-0.004884707659847831,-0.00440748306002694,0.5740044457790695,0.1148008891558139,-0.01480664477429048,31.93801108671385,5.092814021838264,-130.96289934082355,0.2950057309318666,0.3822885454249674,,2,0,0,0,0.0,5
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,transition_2->rotation,2,-0.0013102191816792644,-0.0013110782693086676,-40.8036093488663,-0.0005956293768460963,-0.7366473869686868,0.5,0.5,-0.011518779212934316,-0.010426464229325494,0.0,0.0,,0.0,-1.0425464101895578,-39.761062938678066,0.30762102966507676,0.3221182069522986,,0,0,0,1,0.5,2
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,transition_2->transition,5,0.00030665840272251285,0.00030661139264497733,3.583412926480378,6.264757642919783e-05,0.6578354339047319,0.6,0.4,-0.0020254074604195704,-0.0018418409032029182,0.0,0.0,,0.0,0.6280890377457673,2.9553238887310087,0.3043152976660874,0.3770218376331893,,0,0,0,0,0.0,5
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,transition_2->transition_2,53,-0.014908227553858462,-0.015020472154019903,-249.52441073417504,-0.00027400255167934226,-1.2010075747158062,0.5094339622641509,0.49056603773584906,-0.017563356010855014,-0.006281419420723866,2.6410510729758463,0.049831152320298985,-0.005687308476429934,144.49647760836345,19.14099239360786,-124.16892551940094,0.32787669509980144,0.3974592733002999,,8,0,0,1,0.018867924528301886,0
