strategy_id,period,state_label,duration_bucket,days,compound_return,log_return_contribution,dollar_pnl,mean_daily_return,annualized_sharpe,positive_day_rate,negative_day_rate,worst_day,return_q05,turnover,average_daily_turnover,log_return_per_turnover,costs,funding_pnl,price_pnl,average_gross,max_gross,max_stress_gross,rebalance_events,risk_reductions,forced_exits,novelty_days,novelty_share,state_entry_days
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,rotation,6-10,28,-0.0004318633968213225,-0.0004319566766751493,-16.354625817424676,-1.1778483441645829e-05,-0.08180448132376693,0.4642857142857143,0.5357142857142857,-0.00594251525946865,-0.004425993996353028,0.9390530730735014,0.03353760975262505,-0.00045999176091439,49.14133436573612,1.9103975122546584,30.87631103606337,0.3621208866845104,0.4604273519342189,,4,0,0,1,0.03571428571428571,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,speculative_risk_on,1-2,4,-0.0022184197535753615,-0.0022208840919761205,-22.104575713006852,-0.00046705806354466195,-0.5820331991959091,0.5,0.5,-0.013465987477408126,-0.01338766373070705,0.0,0.0,,0.0,-1.4320124306846957,-20.6725632823142,0.334274643124406,0.3471871593958427,,0,0,0,2,0.5,2
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,speculative_risk_on,11-20,10,0.016309761100701734,0.016178185662052626,240.12649574564966,0.0016484965657897366,3.8983245154898483,0.8,0.2,-0.013874752168778759,-0.01102411675926277,0.47746207485056036,0.047746207485056036,0.03388370828639362,21.21535999813515,-4.262720115807554,265.6045758595862,0.34705873871330595,0.401972127389047,,2,0,0,1,0.1,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,speculative_risk_on,21-40,20,0.04000757711241151,0.039227998811751895,598.6332443021674,0.0019911177070373654,4.99217438319715,0.65,0.35,-0.024221652381718806,-0.0041393769761593965,0.8314311026463175,0.04157155513231588,0.047181298230118164,38.23575737399304,3.3288885718487737,633.5401131043103,0.3591477730920629,0.4605812928343542,,3,0,0,9,0.45,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,speculative_risk_on,3-5,3,0.016097612881168427,0.01596942021175988,232.42467194398887,0.005340489040933871,33.065557888447856,1.0,0.0,0.0024438231282049028,0.0026986442021005087,0.2017107943627717,0.06723693145425723,0.07916988410168711,8.780920196568438,-0.4279954995202949,241.63358764007614,0.3116463078851323,0.3182023622982877,,1,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,speculative_risk_on,41+,1,0.002012735770400287,0.0020107129315981307,31.321449234334068,0.002012735770400287,0.0,1.0,0.0,0.002012735770400287,0.002012735770400287,0.0,0.0,,0.0,-0.3338944039356006,31.65534363826873,0.2404553348990719,0.2404553348990719,,0,0,0,1,1.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,speculative_risk_on,6-10,5,0.0035437368694918665,0.00353747262884333,51.98974000853559,0.0007161023106029285,2.993544524978906,0.8,0.2,-0.006221245862993219,-0.004817505762867746,0.0,0.0,,0.0,-1.9953008004977204,53.985040809039276,0.317559741400811,0.3420073244703437,,0,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition,1-2,75,-0.024189260385883815,-0.02448662570265813,-402.9358000942266,-0.00032414410326140047,-2.874253585137418,0.37333333333333335,0.6266666666666667,-0.005850545823658404,-0.0039656127419836155,2.4804061041357186,0.03307208138847625,-0.009872022836030852,124.2307321702773,5.074827130631419,-283.7798950545954,0.29751474507528936,0.4366892722466988,,10,0,0,0,0.0,44
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition,11-20,48,0.0520104701218028,0.05070306685325647,910.4162442664274,0.001071300332185621,3.746882810938413,0.5833333333333334,0.4166666666666667,-0.009004086855124438,-0.00412875686579271,2.092991300288346,0.04360398542267387,0.024225168468818406,114.65117956690202,18.81421290909748,1006.2532109242356,0.32694774150943223,0.4150946306636116,,8,0,0,0,0.0,0
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition,21-40,35,-0.01802930900624366,-0.018193817311616334,-342.37693969161046,-0.000517482223584501,-4.638749108551967,0.3142857142857143,0.6857142857142857,-0.0055266644259355235,-0.004208513672728664,1.4069618899303098,0.040198911140865996,-0.012931279405526413,79.56624597140613,-6.345730958883991,-256.4649627613646,0.334966879063589,0.4127724518440576,,5,0,0,3,0.08571428571428572,0
