strategy_id,period,state_label,days,compound_return,log_return_contribution,dollar_pnl,mean_daily_return,annualized_sharpe,positive_day_rate,negative_day_rate,worst_day,return_q05,turnover,average_daily_turnover,log_return_per_turnover,costs,funding_pnl,price_pnl,average_gross,max_gross,max_stress_gross,rebalance_events,risk_reductions,forced_exits,novelty_days,novelty_share,state_entry_days
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,deleveraging,281,0.06787638081998863,0.06567198554276134,1138.004932849759,0.0002390636165847951,1.39647321763713,0.5088967971530249,0.49110320284697506,-0.010963516451156674,-0.005420805146409635,10.959295099013477,0.039001050174425185,0.005992354886827797,567.4837830910553,-46.42651052689865,1751.9152264676936,0.30633994725926156,0.4710122012287877,,43,0,3,5,0.017793594306049824,45
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,rotation,145,-0.013834650051466849,-0.013931240722626814,-253.93424346213033,-8.868929318917029e-05,-0.4391401232225617,0.4896551724137931,0.5103448275862069,-0.014444165357956673,-0.006008937370751988,5.790267554215152,0.03993287968424243,-0.0024059753011733045,297.7915632109217,-100.7817227009637,144.63904244979148,0.3419798633003694,0.4604273519342189,,21,0,0,16,0.1103448275862069,12
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,speculative_risk_on,43,0.07756396570161364,0.07470290615402973,1132.3910255216688,0.0017686930695507573,4.325331545485756,0.7209302325581395,0.27906976744186046,-0.024221652381718806,-0.013413771646274076,1.5106039718596496,0.0351303249269686,0.04945234326510191,68.23203756869663,-5.12303467859709,1205.7460977689666,0.34311242760535965,0.4605812928343542,,6,0,0,13,0.3023255813953488,2
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition,284,0.03648429553085346,0.03583450133738231,633.5158877477697,0.0001307624356312109,0.8213997672012854,0.47183098591549294,0.528169014084507,-0.009004086855124438,-0.0039891400024656635,9.083387153222633,0.031983757581769835,0.003945059341070674,484.87788414782517,46.957851479262736,1071.4359204162631,0.32442798525579686,0.4637780534845413,,36,0,0,3,0.01056338028169014,44
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,development_2021_2023,transition_2,236,0.112213528994481,0.10635219987148584,1819.4328621263066,0.0004560353013136112,2.6699062275526257,0.5084745762711864,0.4915254237288136,-0.00819582202425273,-0.00454841527525307,9.538001501480279,0.04041526059949271,0.01115036518446555,526.2854309610777,-22.776991434440806,2368.4952845218686,0.31043171159641414,0.4621670804608616,,36,0,0,0,0.0,27
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,final_2026h1,deleveraging,58,-0.009791622242470117,-0.009839875418489031,-165.69005344880134,-0.00016667696586853236,-1.296874189879447,0.41379310344827586,0.5862068965517241,-0.005162141942724574,-0.004140819590749412,3.231368855902495,0.05571325613624991,-0.003045110557563022,162.30004839535835,-53.76678088312443,50.37677582962099,0.3506703902740859,0.4175934340907741,,11,0,0,0,0.0,13
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,final_2026h1,transition,115,-0.003839442334551253,-0.00384683191391152,-65.43552451211872,-3.054430109348346e-05,-0.24110345549016113,0.4956521739130435,0.5043478260869565,-0.008231590586131987,-0.003919732786380803,3.371525381856955,0.029317612016147434,-0.0011409767028930915,168.87585506944595,-50.84977786648739,154.29010842380265,0.34889167470756643,0.4252060532478884,,13,0,0,2,0.017391304347826087,16
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,final_2026h1,transition_2,8,0.0004409818502873934,0.0004408846463669785,7.040161419139622,5.5949028610585705e-05,0.7730150682104291,0.625,0.375,-0.002287196863026031,-0.002059591790845755,0.5844461154437145,0.07305576443046431,0.0007543632076881144,28.85460428447187,0.1462740141942992,35.74849168942767,0.32714079198699975,0.3836420465663483,,2,0,0,1,0.125,3
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,holdout_2025,deleveraging,130,-0.020064881602799893,-0.020268915226357424,-367.76047090371867,-0.00014958802400155167,-0.8005188969057173,0.4846153846153846,0.5153846153846153,-0.009208846928064673,-0.0060533134807166985,5.370671710190084,0.041312859309154494,-0.0037740000357683466,283.76199982049286,-22.635006064822868,-61.36346501831923,0.32880528646549106,0.4470116659729281,,20,0,0,18,0.13846153846153847,9
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,holdout_2025,rotation,1,0.001222703928481339,0.0012219570347908834,21.598398623693356,0.001222703928481339,0.0,1.0,0.0,0.001222703928481339,0.001222703928481339,0.0,0.0,,0.0,0.0130649838482613,21.58533363984805,0.404233161635434,0.404233161635434,,0,0,0,1,1.0,1
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,holdout_2025,transition,59,-0.018234199039811893,-0.01840249096528751,-315.07049806142095,-0.00030820636431376665,-2.160311401854863,0.423728813559322,0.576271186440678,-0.008243334139970804,-0.004183610951921457,1.5951416392739572,0.027036298970745037,-0.01153658741781925,82.84857600733895,-18.347313501590214,-213.8746085524613,0.32462319777282933,0.399345378366796,,7,0,0,0,0.0,16
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,holdout_2025,transition_2,175,0.04186198982848844,0.04100948717775717,721.7512700901934,0.0002384583570679956,1.5878603349836835,0.5142857142857142,0.4857142857142857,-0.008113193267948682,-0.0038688497930420727,7.098675110202269,0.040563857772584394,0.0057770621335829315,378.0416490845889,-15.45826360425351,1115.2511827791536,0.31138025398639224,0.429759864955243,,25,0,1,13,0.07428571428571429,11
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,calm_risk_on,11,0.0014139506725624677,0.0014129519855954798,26.33821241760961,0.0001329758554209864,0.8056471040906356,0.5454545454545454,0.45454545454545453,-0.0047225575228095895,-0.003926309291148622,0.5300173152768528,0.04818339229789571,0.0026658600480956533,29.458237671838468,3.8677433626348927,51.928706726815136,0.32644714458424245,0.3438374175577848,,2,0,0,5,0.45454545454545453,1
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,deleveraging,7,-0.007198365806640721,-0.0072243990482118966,-134.91422970657004,-0.001026369950084649,-5.66172130231561,0.2857142857142857,0.7142857142857143,-0.007725555413354179,-0.005840293363206839,0.0,0.0,,0.0,-0.047218977799081685,-134.86701072877065,0.2640894400395971,0.3544017475659292,,0,0,0,0,0.0,5
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,rotation,73,-0.0574115314057706,-0.059125498182625996,-1062.0724595163556,-0.0007895622345009728,-2.3841013284016914,0.4794520547945205,0.5205479452054794,-0.04068640394538714,-0.007655712999247033,2.567360594286372,0.03516932320940236,-0.023029682045525288,140.31824449896504,-12.399609206376493,-909.354605811011,0.3598074069447375,0.5313769234705499,,10,0,0,27,0.3698630136986301,5
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,speculative_risk_on,20,-0.0006486080772331947,-0.0006488185144512271,-18.05779016510496,-1.0063326922138405e-05,-0.02797734501770552,0.35,0.65,-0.013178173232455959,-0.008200555886735832,1.4883031883681228,0.07441515941840614,-0.000435945121613719,77.89113354448516,-1.4139191353909908,61.24726251475201,0.34561488551710334,0.5016439191055911,,3,0,0,15,0.75,3
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,transition,194,-0.027141117904878477,-0.02751624113251669,-497.8783399575368,-0.00013896886299951484,-1.1079823950273673,0.4845360824742268,0.5154639175257731,-0.008826863206696789,-0.0042565590126709685,7.5244680788273826,0.03878591793209991,-0.0036569018360172027,418.16788041304505,20.974481762102663,-100.68494130657848,0.3022040095539858,0.4261094910952563,,27,0,0,5,0.02577319587628866,10
V365_DOWNSIDE_VOL_COMPRESSION_ENSEMBLE,validation_2024,transition_2,61,-0.016112568559396964,-0.01624378741641833,-274.1744152991123,-0.00025770900313726124,-1.1836288286005,0.5081967213114754,0.4918032786885246,-0.017563356010855014,-0.006034158842286086,3.2150555187549155,0.05270582817631009,-0.005052412725584599,176.4344886950773,25.61201897283655,-123.35194557685838,0.3268575508619807,0.3974592733002999,,10,0,0,2,0.03278688524590164,8
